R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
145,25,1500,170,25,1800,400,100,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1Y,GPT1X,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1Y,APT1Z,APT1X,APT2X,APT2Y,APT2Z
288.902,149.381,104.643,5.541,72.854,44.732,54.643,34.925,-18.099,1.307,40.976,-0.339,0.801,16.682,0.237,0.921,14.855
288.912,30.114,72.171,-24.610,74.179,52.120,60.191,38.779,10.109,-0.043,13.730,-0.192,0.473,16.543,0.082,0.843,15.213
288.923,36.584,75.223,-15.698,76.715,63.419,65.025,45.320,19.622,-4.828,-13.033,0.975,0.065,15.331,0.178,0.702,15.358
288.934,161.344,119.292,12.500,81.673,75.022,68.870,53.610,-7.824,8.406,38.655,1.103,0.215,15.368,0.454,0.583,15.149
288.945,61.609,71.072,8.837,80.363,83.248,73.360,62.487,-4.979,2.349,12.940,0.781,0.533,15.568,0.478,0.587,15.377
288.956,39.026,73.758,-27.418,76.481,89.652,74.816,70.668,16.353,-7.817,-4.785,1.414,0.022,15.005,0.584,0.498,15.401
288.968,50.867,123.931,-23.633,69.671,96.350,73.381,78.000,-1.875,8.147,9.944,1.339,0.248,15.494,0.821,0.406,15.330
288.978,10.094,112.211,27.515,59.805,98.720,71.322,82.835,-0.926,-14.341,23.610,1.482,-0.241,15.111,0.894,0.357,15.285
288.988,38.782,48.855,1.879,55.593,95.524,67.596,86.456,0.179,7.271,-0.122,1.172,-0.302,15.008,1.014,0.196,15.270
288.998,20.104,63.992,-13.501,44.587,93.429,62.891,88.470,-10.231,-20.470,25.729,1.331,0.033,15.037,1.053,0.269,15.221
289.008,-1.136,105.253,-31.934,33.602,94.312,56.094,89.855,8.557,16.734,15.584,1.250,0.387,15.618,1.112,0.190,15.229
289.018,-13.099,70.828,-15.088,25.875,92.012,49.582,90.920,-6.897,0.007,30.162,1.410,0.682,15.757,1.169,0.310,15.310
289.029,3.258,74.979,-36.207,20.911,87.218,42.473,90.283,-5.043,5.252,18.386,0.853,0.450,16.881,1.192,0.307,15.488
289.039,-41.054,53.494,5.541,9.565,81.236,35.633,88.707,13.378,-13.637,21.763,1.729,0.071,16.256,1.149,0.307,15.655
289.049,1.915,41.897,15.063,3.267,73.830,27.600,85.709,3.628,9.987,9.520,1.794,-0.140,16.309,1.318,0.187,15.737
289.059,-62.661,31.032,-19.239,-8.226,64.435,20.161,81.194,9.606,-19.471,9.944,2.266,-0.588,15.555,1.349,0.164,15.823
289.069,4.113,62.894,8.960,-16.554,58.154,10.933,75.764,2.428,18.357,18.724,1.854,-0.289,15.658,1.480,-0.000,15.716
289.079,-99.894,17.726,-9.106,-29.648,50.041,2.492,70.065,-1.609,-0.287,17.430,1.851,0.048,15.346,1.514,0.024,15.713
289.090,-13.831,47.146,-20.337,-34.240,44.531,-6.907,63.755,-11.726,6.351,17.991,1.637,-0.087,15.367,1.628,-0.005,15.566
289.100,-101.603,-19.383,-20.337,-39.681,35.786,-13.791,57.708,15.347,-2.888,2.047,1.926,0.003,14.623,1.560,-0.034,15.563
289.110,5.700,-22.313,0.536,-39.685,27.051,-21.103,50.813,-11.747,0.840,21.698,2.077,-0.455,14.978,1.759,-0.094,15.372
289.121,-50.087,44.460,-5.688,-47.186,26.315,-26.998,44.645,-7.961,-13.084,35.034,1.583,-0.538,15.629,1.731,-0.104,15.369
289.132,-103.312,-2.537,-2.026,-54.093,20.517,-32.816,39.206,17.014,-13.249,0.668,1.590,-0.975,15.184,1.592,-0.228,15.433
289.144,-99.039,9.181,-28.394,-61.434,15.346,-39.261,33.507,13.946,9.469,7.917,2.120,-0.823,14.823,1.674,-0.400,15.344
289.155,-54.482,34.328,0.414,-63.685,15.208,-45.475,28.825,-20.434,11.201,31.233,1.723,-0.010,15.244,1.794,-0.343,15.247
289.166,-40.077,-13.036,14.087,-65.162,10.463,-50.275,24.516,-14.786,-23.796,20.980,1.014,-0.607,15.191,1.693,-0.266,15.221
289.178,-96.353,-3.270,-21.680,-69.298,6.554,-54.188,20.467,16.633,0.057,10.993,1.198,-0.744,15.334,1.515,-0.390,15.292
289.189,-148.967,-2.293,-31.690,-76.258,7.479,-59.069,17.420,18.997,6.351,-7.062,2.144,-0.076,14.370,1.578,-0.376,15.234
289.200,-13.099,8.815,1.269,-73.277,6.871,-63.530,14.727,-4.232,0.998,11.862,2.149,-0.117,13.920,1.740,-0.336,14.966
289.211,-27.015,24.318,-6.909,-67.422,12.673,-64.746,14.060,-7.882,3.326,28.452,1.861,0.070,13.928,1.780,-0.265,14.778
289.222,-102.823,34.572,-55.373,-62.997,16.592,-64.118,14.271,9.103,1.027,-13.551,1.739,0.334,13.440,1.717,-0.163,14.700
289.232,-2.723,20.168,-24.000,-56.061,17.920,-63.084,15.107,-1.379,15.634,26.491,1.309,0.873,13.843,1.730,-0.120,14.423
289.243,5.089,4.298,-32.301,-44.081,22.096,-59.156,16.689,-15.519,-17.890,11.294,1.071,-0.029,13.690,1.668,0.018,14.375
289.253,-4.920,34.939,-25.220,-33.888,27.821,-53.583,19.048,15.843,-4.770,9.146,0.849,-0.618,13.639,1.479,-0.123,14.269
289.263,76.747,23.219,-21.558,-19.412,31.236,-46.925,21.821,-18.120,-10.885,20.168,1.081,-0.891,13.868,1.507,-0.184,14.149
289.273,-36.049,0.147,-62.453,-14.493,34.394,-38.354,25.338,8.011,-5.482,-2.141,1.096,-1.141,12.825,1.374,-0.373,14.115
289.284,107.998,48.733,-6.543,-1.139,43.196,-30.996,29.417,-14.944,-0.574,28.625,0.341,-1.172,13.718,1.348,-0.520,13.864
289.294,-8.460,18.092,-41.456,7.285,47.796,-21.071,34.057,-1.817,-15.476,0.294,0.435,-1.378,13.655,1.145,-0.607,13.993
289.304,121.182,78.275,-3.979,18.522,57.450,-13.022,39.226,-20.549,12.688,34.984,-0.511,-1.087,14.049,1.048,-0.787,13.797
289.314,31.823,54.226,-21.192,25.709,61.621,-3.399,44.495,2.399,-15.684,-5.209,-0.624,-0.945,14.167,0.684,-0.762,14.003
289.324,93.593,55.447,-18.994,35.078,65.379,4.965,49.577,-22.417,16.525,24.774,-1.201,-0.753,13.982,0.528,-0.849,13.912
289.335,62.342,89.750,-8.374,44.910,68.115,14.510,53.754,13.601,-6.394,7.601,-0.584,-0.350,13.596,0.183,-0.771,13.926
289.345,95.424,67.654,-4.712,53.367,72.197,23.268,58.152,-15.433,12.581,11.445,-0.518,-0.624,13.266,0.156,-0.779,13.810
289.355,42.322,74.857,-39.503,56.780,74.779,31.962,62.217,22.841,7.228,9.771,0.140,0.163,12.625,-0.008,-0.716,13.691
289.365,106.166,85.233,-27.418,60.186,74.680,38.203,65.119,-11.596,-6.603,19.837,0.554,0.281,12.660,0.138,-0.474,13.447
289.375,-12.489,47.024,-56.715,60.960,72.336,44.867,67.419,12.034,19.895,-13.357,0.488,0.751,11.649,0.177,-0.408,13.351
289.386,112.270,102.323,-3.491,63.361,73.457,48.799,68.565,2.227,-18.681,30.047,1.021,1.003,11.246,0.272,-0.085,12.899
289.397,-10.047,42.263,-49.147,60.887,70.806,52.477,69.535,5.151,24.695,-12.624,1.038,1.159,10.932,0.425,0.007,12.703
289.408,91.518,104.521,-6.055,62.310,72.259,54.499,69.774,3.319,-17.545,20.851,1.176,1.073,10.725,0.498,0.290,12.296
289.419,10.582,51.541,-21.070,61.599,70.565,56.848,70.364,10.914,26.074,2.004,1.568,1.186,10.706,0.667,0.327,12.070
289.430,42.932,56.179,-25.098,57.682,64.429,57.309,69.195,1.523,-7.738,8.981,1.735,1.249,10.473,0.808,0.569,11.811
289.442,11.681,51.907,-19.239,54.165,60.027,56.963,67.170,9.613,23.732,4.339,1.808,1.450,10.429,0.978,0.611,11.574
289.453,30.236,53.982,-11.670,50.382,57.244,55.817,64.940,-0.459,-0.244,24.644,1.517,1.829,10.917,1.070,0.845,11.430
289.464,36.706,55.325,11.279,49.754,54.039,54.023,62.230,10.691,16.008,-11.230,1.537,1.925,10.708,1.136,0.982,11.370
289.475,25.720,42.507,-9.839,45.030,49.757,52.374,59.607,10.820,-3.650,34.107,1.847,1.933,10.841,1.202,1.178,11.208
289.486,-2.356,28.713,-14.234,36.894,43.583,48.864,55.985,3.111,6.021,-10.001,1.971,1.638,10.787,1.366,1.292,11.204
289.498,20.226,31.398,-4.834,28.661,39.359,44.343,52.272,12.947,-13.471,30.407,2.239,1.488,10.718,1.448,1.391,11.027
289.509,-44.594,0.636,-13.989,19.987,34.922,39.100,48.514,-4.088,11.855,-8.270,2.179,1.318,10.651,1.648,1.365,11.066
289.520,12.169,50.564,10.669,14.500,33.440,33.233,44.571,8.349,-22.381,11.646,2.035,0.874,10.257,1.671,1.367,10.916
289.532,-21.522,11.622,18.970,8.141,28.699,27.419,41.047,-3.434,18.853,7.810,1.839,0.821,10.268,1.785,1.192,10.809
289.543,-17.860,12.233,15.796,2.093,25.383,21.595,37.460,-0.797,-15.289,7.731,1.379,0.728,10.193,1.705,1.190,10.725
289.554,-11.756,43.118,35.572,-4.954,24.431,15.136,34.143,5.439,15.850,6.639,1.370,0.712,10.159,1.682,1.032,10.597
289.565,-33.729,2.711,22.754,-10.216,21.786,9.539,31.533,-0.833,-15.713,21.792,1.430,0.558,10.268,1.616,1.050,10.541
289.577,-19.813,18.581,26.538,-14.563,19.149,3.604,28.656,15.807,5.252,-10.418,2.069,0.366,9.578,1.656,0.908,10.441
289.588,15.099,-4.490,36.426,-15.260,15.745,-1.116,26.034,-13.378,-15.835,38.835,1.860,0.082,9.951,1.754,0.869,10.255
289.599,-52.285,-3.514,17.138,-20.624,15.039,-5.472,23.505,8.478,-0.488,-16.726,1.604,-0.261,10.039,1.726,0.642,10.331
289.611,18.395,-3.636,41.919,-25.319,9.804,-10.479,20.452,-24.723,-11.517,43.476,0.423,-0.722,11.200,1.636,0.482,10.298
289.622,-91.837,-31.713,3.466,-30.031,6.773,-14.633,17.303,8.499,-1.156,-22.726,0.222,-0.886,10.946,1.342,0.200,10.601
289.633,10.460,-2.537,38.623,-34.024,4.825,-19.797,14.230,-25.320,1.753,37.728,-0.218,-0.818,10.970,1.199,0.042,10.497
289.644,-85.001,-27.684,-6.909,-34.543,0.784,-22.854,11.223,8.780,-3.269,-11.668,-0.016,-0.699,10.265,0.905,-0.115,10.629
289.655,-17.860,0.392,20.557,-36.301,-0.854,-26.384,8.264,-17.395,9.160,36.837,-0.234,-0.659,10.671,0.813,-0.214,10.440
289.666,-83.658,-8.641,-8.008,-35.614,-2.891,-28.239,5.581,26.706,9.160,-14.463,0.112,-0.066,10.551,0.558,-0.274,10.598
289.677,-24.452,9.913,-0.805,-37.615,-3.202,-30.807,3.266,-10.260,4.045,28.395,0.400,0.192,10.544,0.590,-0.149,10.499
289.688,-71.206,-13.524,-7.275,-34.616,-5.229,-31.514,1.437,26.994,5.101,-5.640,0.768,0.526,10.604,0.509,-0.110,10.602
289.699,-25.306,-24.266,5.541,-33.615,-9.538,-32.261,-0.886,-8.737,-7.975,15.771,1.070,0.355,10.384,0.643,0.077,10.550
289.710,-44.838,-18.285,-21.436,-29.852,-10.929,-31.702,-3.257,16.777,7.616,3.599,1.194,0.462,10.298,0.697,0.047,10.534
289.720,22.912,-23.290,6.274,-25.641,-16.505,-31.008,-6.326,1.983,-25.011,12.624,1.442,0.194,10.379,0.773,0.215,10.486
289.730,10.338,-52.588,-3.979,-18.423,-20.710,-28.619,-9.439,-15.620,10.274,5.130,1.196,-0.579,10.308,0.941,0.071,10.480
289.740,-37.758,-51.855,-31.446,-16.896,-24.608,-25.255,-12.671,10.073,17.057,12.868,0.715,0.354,9.514,0.852,-0.030,10.348
289.752,29.504,-24.266,7.495,-11.325,-28.716,-22.134,-17.692,-6.574,-1.149,0.495,0.392,0.332,9.675,0.806,0.139,10.179
289.764,45.252,-22.435,-15.821,-2.231,-30.677,-16.749,-21.657,-3.772,-5.173,35.673,0.119,-0.126,10.920,0.646,0.081,10.229
289.774,33.777,-37.695,-2.392,0.569,-32.963,-13.030,-24.373,-7.738,2.421,12.537,-0.117,-0.250,11.873,0.583,0.020,10.432
289.785,-21.522,-60.889,-38.038,4.488,-35.370,-8.336,-26.749,12.264,-3.542,-7.961,-0.135,-0.048,11.437,0.373,-0.007,10.772
289.795,15.832,-44.653,-24.976,3.632,-39.411,-5.506,-29.773,-5.180,-5.316,24.034,0.364,-0.082,10.406,0.364,0.043,10.672
289.806,-58.755,-43.798,-25.464,1.060,-40.236,-3.326,-32.353,7.206,29.609,-2.557,0.331,0.592,10.310,0.373,-0.027,10.634
289.817,12.047,-11.815,-30.225,4.517,-38.051,-1.547,-34.076,11.388,-9.936,9.534,0.682,0.990,10.104,0.328,0.223,10.571
289.828,-15.296,-42.333,-32.423,6.094,-38.588,0.204,-35.123,-0.043,27.784,8.830,0.849,1.277,9.966,0.463,0.302,10.461
289.839,-22.743,-13.280,-36.939,3.739,-35.843,1.507,-35.478,18.135,-4.914,13.385,1.105,1.682,10.018,0.482,0.551,10.370
289.850,12.414,-24.633,-19.727,4.896,-34.639,1.886,-35.467,-0.855,-5.259,0.833,1.334,1.399,9.943,0.650,0.791,10.323
289.861,-24.696,-36.230,-51.588,4.201,-34.150,2.912,-35.030,10.001,7.062,9.620,1.462,1.327,9.595,0.752,0.828,10.249
289.872,7.653,-30.370,-23.877,3.560,-34.754,2.676,-35.100,-4.742,5.690,0.531,1.117,1.454,9.731,0.875,0.938,10.139
289.883,-45.449,-40.624,-47.682,-0.409,-33.796,2.726,-34.737,14.607,0.409,0.143,1.224,1.484,9.307,0.835,1.028,10.113
289.894,10.949,0.514,-24.244,0.261,-30.527,1.615,-34.318,-8.564,18.501,18.645,1.098,1.571,9.346,0.954,1.093,9.872
289.905,-33.363,-17.919,-37.916,-1.359,-29.973,1.352,-33.367,23.998,4.246,-1.638,1.184,1.944,9.408,0.881,1.195,9.877
289.917,0.450,-15.721,-33.765,-0.821,-27.428,0.491,-32.227,-5.331,0.366,14.865,1.356,1.706,9.355,1.001,1.373,9.752
289.928,-56.923,-35.497,-53.541,-4.941,-29.283,0.051,-31.295,13.895,9.362,5.360,0.906,2.032,9.306,0.943,1.404,9.714
289.938,-2.112,-14.256,-11.548,-7.484,-27.646,-2.035,-30.691,-4.835,-5.087,6.006,0.804,1.920,9.336,0.950,1.578,9.616
289.949,-65.713,-22.191,-47.072,-7.489,-26.248,-2.838,-29.643,16.863,13.852,-11.330,1.096,1.835,8.855,0.907,1.572,9.635
289.960,27.551,30.422,1.757,-9.943,-20.311,-5.105,-28.026,-6.445,5.223,26.857,1.056,1.904,9.189,1.006,1.662,9.388
289.972,-53.261,-9.251,-39.503,-11.322,-18.386,-6.003,-25.665,23.861,-8.974,-11.424,1.293,1.713,9.025,0.942,1.698,9.493
289.983,35.852,11.134,3.344,-8.893,-14.674,-7.684,-23.435,-19.600,-1.163,20.570,1.191,1.209,8.907,1.115,1.688,9.285
289.994,-45.204,-11.693,-0.928,-10.960,-13.019,-7.843,-20.846,12.652,-4.224,5.273,0.977,0.994,9.029,1.033,1.543,9.281
290.005,9.362,11.622,1.269,-9.720,-10.061,-8.816,-18.422,-1.932,9.081,-0.488,1.278,1.385,8.544,1.102,1.520,9.177
290.016,5.822,-19.994,-5.688,-9.588,-8.682,-8.763,-15.698,-4.102,-17.603,33.604,1.004,0.743,8.919,1.100,1.460,9.056
290.027,-20.912,-15.721,-3.613,-8.745,-6.025,-8.769,-13.321,-3.333,5.058,-13.277,0.521,0.539,9.066,1.070,1.259,9.116
290.039,41.345,3.566,2.612,-3.939,-3.179,-7.912,-11.028,-10.238,-14.758,32.577,0.237,0.194,9.178,0.911,1.171,9.071
290.050,-48.256,-11.204,-24.488,-5.516,-0.934,-6.882,-8.577,12.157,12.775,-2.909,0.688,0.574,8.865,0.843,0.962,9.087
290.061,16.808,6.495,18.237,-6.312,0.371,-6.891,-6.470,-6.797,-13.752,15.598,0.796,0.170,8.974,0.842,0.954,9.040
290.072,-53.750,17.238,-14.966,-4.525,2.686,-5.881,-4.599,16.554,16.813,-4.382,0.879,0.352,8.658,0.764,0.736,9.077
290.083,44.153,40.066,23.853,-4.657,4.787,-6.417,-2.741,-7.953,0.553,22.280,0.719,0.576,8.956,0.850,0.757,8.905
290.094,-25.062,16.261,6.640,-3.935,6.037,-5.402,-0.640,14.183,-16.037,-8.823,0.828,0.263,8.550,0.751,0.723,9.021
290.105,67.347,19.923,25.073,-0.838,6.418,-5.354,0.881,-21.310,12.681,24.436,0.420,0.099,8.620,0.848,0.588,8.787
290.116,-23.841,-10.472,5.053,-3.727,5.948,-4.079,2.493,5.863,-14.844,13.687,-0.040,-0.047,9.047,0.628,0.519,8.877
290.127,-15.540,25.173,33.130,-1.702,9.706,-3.716,3.800,3.772,18.731,-8.543,0.105,0.166,8.587,0.540,0.388,8.893
290.138,10.827,24.562,4.931,-1.302,12.816,-3.057,5.968,4.188,-11.984,25.837,0.291,0.131,8.512,0.471,0.414,8.762
290.149,48.303,11.500,28.491,3.836,13.763,-2.258,7.852,-12.142,4.519,1.286,-0.003,-0.139,9.199,0.498,0.294,8.817
290.159,-20.667,2.955,4.077,4.763,13.649,0.048,9.517,23.825,1.099,-6.143,0.379,0.337,8.348,0.305,0.255,8.911
290.169,15.221,32.009,38.501,2.938,15.072,0.458,10.543,-11.754,-7.917,13.249,0.835,0.058,7.876,0.447,0.311,8.696
290.179,2.892,13.942,29.102,6.396,18.169,1.970,12.428,-10.928,14.247,12.890,0.060,0.154,8.109,0.482,0.175,8.572
290.189,-19.203,20.412,-5.444,7.582,19.312,3.731,14.106,14.966,-1.135,4.196,-0.105,0.684,8.243,0.290,0.243,8.538
290.199,65.882,36.037,32.642,10.602,21.643,4.445,15.675,-15.110,-17.589,14.937,-0.436,0.000,8.709,0.277,0.351,8.488
290.210,-30.678,18.092,-2.514,9.346,19.731,6.118,16.578,9.103,14.003,-5.783,-0.642,-0.308,8.581,0.062,0.159,8.602
290.220,4.235,25.661,7.250,9.458,19.997,7.076,17.381,4.282,-11.783,10.332,0.000,-0.441,7.824,-0.001,0.129,8.508
290.230,49.280,31.643,20.801,10.883,22.313,7.388,18.359,-18.630,2.845,23.631,-0.058,-0.863,8.101,0.106,-0.033,8.301
290.240,-43.373,-15.843,16.040,10.647,19.079,8.796,18.854,5.467,18.077,-9.405,-0.381,-0.066,8.268,0.003,-0.193,8.404
290.250,23.889,26.271,-2.392,9.126,16.591,8.724,18.438,11.366,-14.635,5.913,-0.289,0.435,7.708,-0.094,-0.012,8.317
290.260,22.668,22.853,13.476,6.203,17.213,8.113,18.007,-1.932,-3.829,17.438,0.170,0.072,7.792,-0.098,0.035,8.181
290.270,-20.301,1.002,21.411,7.752,15.998,8.197,17.692,-5.209,10.547,3.161,0.068,-0.367,7.952,-0.021,-0.062,8.164
290.280,-3.699,7.838,14.209,5.522,12.627,7.621,16.670,-6.294,9.642,9.577,-0.626,0.027,8.118,-0.044,-0.136,8.128
290.290,-25.550,-0.218,-14.844,0.894,11.572,6.732,15.637,1.609,-4.260,13.515,-0.847,0.701,8.002,-0.207,-0.022,8.111
290.301,-4.310,25.417,10.669,-4.774,11.222,3.904,14.396,9.031,-4.749,8.866,-0.516,0.761,7.910,-0.314,0.182,8.040
290.311,-17.982,-10.838,27.637,-8.577,8.886,0.894,13.248,-8.054,-3.326,-4.361,-0.305,0.327,7.960,-0.263,0.244,8.088
290.322,-26.527,-19.017,-7.153,-12.985,6.843,-2.104,12.085,-5.173,7.925,13.450,-0.584,0.078,7.454,-0.294,0.166,7.979
290.333,-68.521,21.999,-0.439,-20.019,7.964,-5.612,10.812,8.995,7.781,3.405,-0.112,0.747,7.039,-0.347,0.191,7.870
290.343,-36.415,24.440,6.030,-27.711,8.169,-10.907,9.978,-1.494,-6.365,14.959,0.075,0.751,7.297,-0.241,0.359,7.682
290.354,-39.223,-9.617,15.429,-33.786,6.724,-16.381,9.326,-11.402,-4.576,-2.306,-0.412,0.410,7.785,-0.190,0.392,7.736
290.364,-76.333,9.181,-8.984,-41.480,6.457,-21.727,8.636,6.682,5.920,3.707,-0.957,0.137,7.758,-0.342,0.325,7.798
290.374,-103.067,11.134,-14.234,-50.092,5.377,-27.994,7.784,21.799,7.177,-5.395,-0.677,0.369,7.419,-0.522,0.297,7.805
290.385,-64.858,-15.477,-12.402,-55.790,3.568,-34.588,7.027,-8.737,-11.359,19.737,-0.195,0.236,7.338,-0.448,0.363,7.658
290.396,-71.572,-8.763,3.100,-58.667,4.094,-40.286,6.342,-18.501,5.144,10.037,-0.096,-0.161,7.825,-0.293,0.245,7.648
290.406,-105.021,-18.773,-13.257,-64.401,1.671,-45.423,5.591,-3.729,10.763,6.215,-1.024,0.310,7.806,-0.348,0.180,7.715
290.417,-115.153,8.326,-16.187,-72.318,-0.939,-51.448,3.975,21.964,-0.337,-7.386,-0.934,0.681,7.443,-0.549,0.251,7.737
290.427,-68.398,-4.490,-5.444,-78.394,-2.749,-58.007,2.436,3.563,-21.727,20.412,-0.722,0.368,7.574,-0.640,0.400,7.659
290.438,-78.409,-5.467,-4.224,-79.972,-2.646,-63.473,1.048,-12.142,3.858,4.598,-0.453,-0.287,7.722,-0.593,0.283,7.682
290.450,-115.885,-13.280,-30.836,-81.658,-4.024,-67.511,-0.000,-2.881,21.519,9.412,-0.617,0.107,7.733,-0.558,0.131,7.700
290.460,-140.666,-18.285,-25.586,-88.091,-6.706,-71.755,-1.382,9.548,-5.079,1.444,-0.493,0.668,7.341,-0.580,0.213,7.682
290.471,-50.576,0.758,-3.369,-92.103,-7.509,-77.276,-2.977,-5.949,-16.123,16.870,-0.561,0.314,7.550,-0.545,0.352,7.558
290.482,-76.333,-30.980,-0.073,-92.139,-9.643,-81.146,-4.394,-11.359,-1.595,4.857,-0.983,-0.502,8.002,-0.561,0.238,7.657
290.493,-122.721,-19.505,-28.760,-93.164,-15.397,-83.831,-6.904,19.550,18.199,-3.628,-0.613,0.012,7.490,-0.711,0.064,7.722
290.504,-93.179,-25.243,-26.685,-94.166,-19.854,-86.436,-9.885,7.889,-7.774,13.888,0.153,0.365,7.108,-0.638,0.164,7.598
290.515,-63.515,-31.591,0.536,-91.257,-22.165,-88.110,-12.788,-21.461,-4.857,14.283,0.238,0.037,7.647,-0.374,0.161,7.525
290.525,-104.777,-50.390,-22.290,-89.303,-24.572,-88.141,-15.261,-3.039,12.444,10.332,-0.198,0.299,7.918,-0.294,0.111,7.604
290.537,-90.616,-41.723,-28.760,-88.910,-30.266,-88.379,-18.618,9.814,-10.526,4.756,-0.395,0.375,7.791,-0.340,0.220,7.652
290.548,-20.545,-21.947,0.536,-81.278,-33.778,-87.875,-22.421,-4.792,-1.645,9.196,-0.643,-0.098,8.025,-0.352,0.202,7.650
290.559,-54.726,-67.358,-36.207,-75.828,-40.329,-85.096,-26.172,9.570,1.250,7.486,-0.442,0.033,7.939,-0.450,0.133,7.752
290.570,-50.209,-60.034,-35.719,-68.407,-45.050,-81.351,-30.649,-2.284,-0.718,13.630,-0.066,0.069,7.881,-0.426,0.135,7.758
290.581,-68.032,-66.016,-32.178,-59.725,-47.941,-76.446,-34.710,-1.099,13.069,-7.946,0.093,0.316,7.664,-0.295,0.099,7.791
290.592,19.372,-68.823,-19.727,-48.666,-52.354,-70.597,-38.510,-7.508,-16.266,27.971,-0.079,0.396,7.852,-0.208,0.227,7.713
290.603,-0.769,-90.797,-10.205,-38.605,-58.015,-63.425,-42.812,-8.004,3.844,0.287,-0.863,-0.028,8.306,-0.246,0.148,7.839
290.615,17.541,-61.255,-19.117,-27.525,-62.460,-55.293,-47.463,12.969,-2.256,13.795,-0.801,-0.078,8.279,-0.463,0.121,7.913
290.626,13.390,-77.369,-8.374,-16.112,-65.314,-46.597,-51.687,7.120,12.861,-0.093,-0.291,0.032,8.201,-0.452,0.067,7.989
290.637,50.623,-83.472,-1.538,-2.858,-67.131,-36.837,-55.237,-7.903,-19.083,11.201,-0.395,-0.676,8.118,-0.417,0.029,8.008
290.648,57.947,-86.036,-0.195,8.776,-70.376,-26.574,-58.688,-13.586,11.532,11.043,-0.876,-0.648,8.370,-0.376,-0.152,8.000
290.659,98.842,-99.220,-11.304,22.688,-73.533,-15.436,-61.880,-0.560,-18.559,21.562,-1.395,-0.811,8.779,-0.576,-0.180,8.115
290.670,75.770,-55.029,5.419,36.253,-71.519,-3.886,-64.617,14.334,20.556,-9.211,-1.222,-0.604,8.641,-0.744,-0.347,8.265
290.681,90.297,-72.364,-1.172,48.499,-72.956,8.311,-66.533,7.213,-15.785,18.127,-0.619,-0.704,8.562,-0.798,-0.315,8.300
290.693,95.790,-69.190,18.970,58.770,-69.684,19.946,-67.426,-13.931,10.087,0.388,-0.654,-0.707,8.402,-0.683,-0.464,8.333
290.704,130.947,-74.195,34.595,72.783,-67.853,32.249,-67.471,-14.255,-15.979,36.442,-1.042,-0.761,8.967,-0.703,-0.445,8.312
290.715,54.651,-88.355,-13.623,79.242,-67.050,43.959,-67.326,8.169,12.336,-15.023,-1.271,-0.471,8.992,-0.812,-0.537,8.548
290.726,126.919,-12.059,37.403,86.424,-59.806,53.735,-66.290,-5.324,3.980,22.532,-1.091,-0.425,9.138,-0.863,-0.483,8.554
290.737,57.459,-43.310,7.006,90.634,-56.298,63.183,-63.982,16.963,6.725,-3.772,-0.617,-0.212,8.869,-0.908,-0.508,8.719
290.749,162.198,-5.467,39.844,96.118,-51.632,70.028,-61.639,-9.189,3.671,16.496,-0.591,0.058,9.064,-0.775,-0.405,8.648
290.760,113.247,-5.955,30.689,98.172,-43.248,77.155,-57.620,12.997,-22.805,7.163,-0.317,-0.361,9.187,-0.796,-0.298,8.827
290.771,72.352,-1.927,32.154,95.714,-34.043,81.817,-52.531,3.887,17.330,-6.495,-0.215,-0.370,9.135,-0.648,-0.411,8.899
290.782,161.588,24.928,65.114,98.129,-25.074,85.089,-46.537,-8.866,-15.914,32.886,-0.410,-0.364,9.738,-0.592,-0.301,8.913
290.794,-9.193,-33.056,25.806,89.904,-20.396,87.851,-39.855,15.498,0.862,5.216,-0.202,-0.333,9.959,-0.612,-0.344,9.189
290.805,60.511,48.855,68.532,82.471,-8.955,86.430,-33.237,3.858,11.266,-7.810,-0.000,0.181,9.605,-0.474,-0.296,9.235
290.816,79.310,-7.786,62.428,78.604,-3.989,84.990,-26.181,-10.950,0.948,42.197,-0.310,0.345,10.252,-0.422,-0.156,9.305
290.827,-20.179,-20.726,9.082,66.311,-6.158,81.459,-21.176,20.376,-5.597,-24.019,-0.117,0.151,10.136,-0.475,-0.092,9.598
290.837,73.451,-8.397,75.368,58.503,-5.204,75.995,-17.180,-23.308,8.923,37.031,-0.538,0.253,10.652,-0.364,-0.066,9.624
290.848,-10.902,-17.430,43.873,51.843,-9.243,71.151,-15.258,14.298,-9.829,-9.649,-0.895,0.007,11.212,-0.565,-0.019,10.006
290.859,61.609,-11.082,61.451,38.347,-8.638,63.143,-13.772,-12.056,7.882,34.811,-1.415,-0.146,11.901,-0.587,-0.085,10.140
290.869,-21.278,-20.604,63.893,24.248,-9.645,54.708,-12.781,-11.402,-24.414,11.294,-1.726,-0.773,12.340,-0.784,-0.071,10.566
290.880,-13.221,-10.960,19.580,13.308,-12.229,44.856,-12.554,1.753,8.370,11.553,-2.073,-0.447,12.811,-0.967,-0.231,10.892
290.891,-48.378,5.763,38.013,-1.690,-9.563,34.556,-11.838,-22.589,2.277,23.890,-2.317,0.020,13.070,-1.124,-0.163,11.238
290.901,-95.255,0.270,20.434,-15.485,-14.043,23.416,-12.509,21.806,11.711,-4.749,-1.884,0.873,12.866,-1.391,-0.126,11.580
