R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
175,25,1500,200,25,1800,600,200,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1Y,GPT1X,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1Y,APT1Z,APT1X,APT2X,APT2Y,APT2Z
60.328,41.467,8.326,-46.949,-10.845,17.692,-39.905,22.708,3.491,-3.060,18.314,0.990,0.020,8.265,0.725,0.424,8.450
60.338,31.213,6.373,-49.757,1.744,16.315,-30.396,21.102,-2.565,1.702,8.650,1.588,-0.240,8.556,0.876,0.309,8.445
60.348,40.491,6.129,-44.386,15.013,15.868,-20.065,19.902,-11.862,6.876,3.808,1.446,-0.399,8.660,1.070,0.161,8.502
60.358,71.497,-2.781,-41.700,29.288,14.427,-8.787,18.967,-16.604,10.849,11.524,0.440,-0.122,8.742,1.115,0.029,8.517
60.370,57.581,17.238,-82.595,42.347,12.718,6.534,17.285,4.109,-2.270,7.134,-0.335,0.416,8.714,0.834,0.041,8.564
60.382,90.297,33.596,-107.132,54.374,12.617,20.282,15.365,8.305,-10.677,5.956,-0.356,0.293,8.586,0.480,0.197,8.576
60.393,97.377,26.638,-105.301,64.165,13.788,32.832,14.550,4.835,-5.079,8.464,0.247,-0.088,8.596,0.346,0.226,8.579
60.403,91.640,23.708,-99.563,71.750,15.415,44.231,14.617,3.484,1.214,8.162,0.768,-0.352,8.618,0.397,0.121,8.577
60.414,87.001,48.123,-95.779,77.250,19.409,54.194,15.617,7.012,4.519,8.169,1.209,-0.253,8.594,0.521,0.018,8.575
60.425,83.705,46.291,-92.239,80.758,21.596,62.215,17.297,8.672,-0.962,9.484,1.670,-0.226,8.785,0.714,0.007,8.583
60.436,86.268,58.865,-84.060,81.389,26.127,67.980,19.602,10.174,-6.653,9.110,2.186,-0.459,8.886,0.974,0.007,8.638
60.447,89.076,48.123,-63.918,79.855,29.570,71.557,22.561,4.476,-8.478,8.499,2.711,-1.094,8.874,1.338,-0.107,8.701
60.457,49.402,20.656,-62.087,73.619,29.045,72.892,24.928,-13.400,-6.696,6.164,3.011,-1.789,8.619,1.820,-0.415,8.715
60.468,50.257,12.477,-26.075,67.746,27.018,72.046,26.036,-20.261,9.735,15.922,1.919,-1.739,8.773,2.100,-0.845,8.634
60.479,34.753,12.965,-16.797,56.368,23.557,68.375,25.700,3.405,-0.014,6.488,0.938,-1.092,9.058,1.897,-0.993,8.730
60.491,-5.897,-4.612,-12.525,42.091,18.196,62.177,24.070,6.833,5.460,10.827,0.710,-0.343,8.622,1.578,-0.930,8.823
60.501,41.956,33.230,30.811,29.835,12.911,52.228,20.456,12.020,-14.988,4.813,1.209,-0.361,8.443,1.372,-0.686,8.651
60.512,-2.845,-33.422,52.418,17.748,6.153,42.606,17.120,-20.520,5.302,16.389,1.385,-1.133,8.314,1.535,-0.737,8.603
60.523,-68.521,-14.378,46.802,2.477,-0.908,31.667,12.110,18.846,-0.625,-13.637,1.090,-1.009,8.023,1.363,-0.845,8.597
60.534,-18.104,-20.360,100.271,-13.366,-8.999,19.170,6.329,-10.116,2.407,35.573,1.248,-0.616,8.552,1.329,-0.859,8.374
60.545,-112.955,-45.873,72.926,-26.990,-14.579,6.848,0.711,10.921,3.614,-23.279,1.154,-0.024,8.951,1.317,-0.742,8.739
60.556,-19.935,-29.882,101.370,-36.180,-23.005,-6.432,-6.184,-21.583,5.374,25.320,0.623,0.387,8.643,1.269,-0.482,8.550
60.568,-41.664,-31.835,104.788,-48.060,-24.173,-18.149,-11.410,-6.136,-19.931,22.611,0.139,-0.737,9.830,1.000,-0.398,8.851
60.578,-123.576,-26.097,104.543,-56.149,-27.140,-26.736,-15.298,21.332,16.259,-2.672,-0.063,-0.891,9.912,0.766,-0.576,9.046
60.590,-56.435,-49.414,96.975,-63.039,-29.906,-37.973,-19.596,-28.603,9.067,13.665,-1.289,-0.071,10.006,0.554,-0.485,9.245
60.602,-22.499,8.326,124.808,-71.134,-28.075,-48.299,-23.127,-16.410,-9.362,22.898,-1.918,0.015,10.121,-0.019,-0.291,9.346
60.612,-157.268,-51.123,55.226,-75.254,-29.359,-53.877,-24.318,8.428,14.334,-22.216,-1.758,0.279,9.164,-0.311,-0.314,9.542
60.622,-10.291,-0.218,106.008,-75.209,-30.408,-59.784,-26.141,-5.043,-9.010,46.674,-1.131,0.494,8.644,-0.485,-0.128,9.195
60.633,-114.787,-48.559,38.868,-72.517,-29.468,-62.848,-26.918,-0.653,3.441,-27.267,-1.122,0.463,8.690,-0.549,-0.052,9.275
60.643,-76.822,-23.412,19.580,-70.345,-28.395,-64.223,-27.275,-0.934,5.942,36.629,-0.662,0.360,7.909,-0.627,-0.000,8.992
60.653,76.869,15.040,53.883,-57.757,-25.491,-64.969,-27.273,-14.822,-0.344,29.077,-1.258,0.289,9.773,-0.565,0.054,8.844
60.663,-50.820,-41.113,-26.807,-44.763,-23.727,-60.199,-26.257,28.481,-0.617,-32.663,-0.768,0.713,8.958,-0.814,0.137,9.196
60.673,21.935,-2.659,-26.563,-37.019,-22.595,-55.566,-25.708,-2.902,-7.587,28.891,0.241,0.105,8.750,-0.658,0.216,9.003
60.683,30.847,11.134,-26.807,-22.375,-18.441,-48.623,-24.486,-3.290,5.108,5.532,0.674,-0.465,9.383,-0.404,0.087,9.051
60.693,32.434,-26.708,-49.513,-7.324,-17.527,-39.372,-22.560,-13.752,6.588,9.987,0.311,-0.416,9.426,-0.181,-0.056,9.118
60.703,59.046,-36.474,-66.481,9.720,-18.789,-28.402,-21.281,-8.923,5.374,5.927,-0.155,-0.252,9.477,-0.105,-0.143,9.189
60.714,71.742,-26.097,-92.361,26.083,-17.120,-15.917,-20.133,-3.053,7.810,8.564,-0.677,0.534,9.310,-0.179,-0.119,9.230
60.724,73.695,-19.139,-100.174,37.899,-14.979,-3.287,-18.872,1.228,-0.280,11.977,-0.701,1.153,9.413,-0.291,0.065,9.240
60.734,82.240,-11.815,-111.038,49.312,-14.398,9.046,-17.854,3.542,-1.551,7.300,-0.434,1.767,9.448,-0.372,0.354,9.288
60.744,98.232,1.002,-108.597,58.127,-10.675,20.474,-16.316,-0.136,-2.421,10.547,0.011,2.125,9.517,-0.345,0.687,9.328
60.754,99.452,25.295,-123.612,65.501,-4.409,30.942,-13.875,2.248,0.668,11.158,0.467,2.203,9.679,-0.257,0.992,9.385
60.764,89.442,43.606,-118.607,69.732,2.827,40.160,-10.308,2.486,7.515,11.553,0.641,2.483,9.595,-0.142,1.248,9.423
60.775,80.287,53.616,-117.752,72.990,10.675,48.139,-5.687,6.904,6.868,12.114,0.920,2.733,9.731,-0.021,1.510,9.465
60.785,76.869,58.743,-118.973,75.274,18.884,54.786,-0.147,10.655,4.325,9.570,1.136,3.039,9.518,0.108,1.774,9.482
60.795,88.466,68.509,-125.931,75.444,27.614,59.776,5.963,12.545,-2.126,7.874,1.478,3.009,9.449,0.259,2.012,9.491
60.805,71.619,63.626,-124.100,72.509,35.167,63.114,12.485,13.967,-8.909,3.391,1.975,2.743,9.267,0.450,2.191,9.494
60.815,47.815,79.129,-97.854,66.233,42.117,64.339,18.967,17.718,-2.177,1.408,3.150,2.532,8.818,0.750,2.284,9.439
60.825,29.382,92.924,-65.627,58.308,50.603,63.433,25.912,3.980,1.250,14.470,3.974,1.942,8.546,1.258,2.282,9.271
60.835,30.358,86.698,-22.535,49.447,55.538,60.444,32.756,-6.516,-3.355,21.648,3.876,1.146,9.183,1.794,2.151,9.147
60.846,-28.846,69.974,2.368,36.674,59.556,55.610,39.072,-2.435,-0.732,-8.794,3.113,0.778,9.501,2.085,1.930,9.280
60.856,-43.251,5.152,10.913,24.621,55.375,49.444,44.075,4.813,10.159,4.663,2.579,1.088,8.792,2.168,1.712,9.299
60.866,-18.104,85.111,43.018,10.360,56.345,40.504,46.688,-3.182,-3.808,18.070,2.427,1.201,8.966,2.213,1.671,9.156
60.878,-80.484,53.982,56.202,-10.224,53.157,27.038,49.084,14.686,-18.580,-2.299,2.933,0.058,8.644,2.259,1.426,9.181
60.888,-3.211,35.305,132.743,-20.478,46.024,15.395,48.899,-6.847,12.092,28.948,3.009,-0.304,8.891,2.452,1.087,8.985
60.899,-74.502,-2.903,136.893,-38.646,34.792,0.381,45.747,-9.074,-5.173,26.635,2.215,-0.600,9.844,2.497,0.813,9.125
60.910,-121.256,35.549,148.978,-55.444,26.570,-15.103,40.123,29.149,0.388,0.043,2.186,-0.859,10.162,2.237,0.386,9.404
60.921,-145.061,-2.171,128.836,-70.342,21.423,-31.108,35.229,16.094,10.928,-5.927,2.794,-0.270,9.639,2.398,0.122,9.525
60.932,-61.929,-10.838,138.724,-75.387,13.634,-45.314,29.447,9.139,16.798,15.052,2.623,0.674,9.714,2.527,0.131,9.464
60.943,-30.678,-34.276,137.870,-77.122,8.533,-55.749,23.580,-29.932,0.962,21.239,1.200,0.568,10.385,2.519,0.347,9.579
60.954,-69.863,-5.467,124.442,-78.606,6.293,-62.567,18.120,-14.097,-8.629,18.235,0.212,0.015,10.845,2.047,0.370,9.853
60.965,-15.785,18.581,124.686,-70.007,6.964,-65.659,14.430,-6.595,-17.711,24.766,-0.169,-1.245,11.503,1.516,0.159,10.155
60.978,-21.034,-1.072,109.182,-59.521,4.380,-64.538,11.605,3.391,-14.477,23.990,-0.313,-1.652,12.287,1.054,-0.190,10.631
60.990,-24.330,-14.745,70.241,-46.540,1.004,-60.080,8.773,5.065,-14.880,-4.497,0.250,-2.176,11.040,0.853,-0.547,10.885
61.000,31.091,-17.674,30.078,-32.083,-0.364,-54.547,6.639,-4.806,1.731,11.539,0.298,-2.308,10.984,0.797,-0.896,10.858
61.012,75.892,-38.183,10.058,-12.248,-8.414,-43.253,2.804,-21.332,-4.433,40.768,-0.403,-2.068,12.044,0.648,-1.142,10.958
61.024,5.822,-37.206,-39.381,3.660,-15.522,-29.316,-2.248,14.937,-7.896,-5.259,-0.388,-1.954,12.365,0.263,-1.338,11.467
61.034,99.208,-36.230,-39.869,19.956,-19.282,-18.638,-6.036,-11.345,-9.721,35.803,0.297,-2.286,12.184,0.294,-1.424,11.439
61.044,73.451,-32.934,-71.853,36.737,-20.581,-5.861,-9.508,-11.682,7.400,5.704,-0.005,-2.113,12.697,0.321,-1.577,11.659
61.054,88.099,-49.047,-91.629,51.604,-24.260,7.576,-12.633,-11.805,7.594,17.696,-0.530,-1.624,12.818,0.252,-1.633,11.833
61.064,122.524,-33.300,-94.192,64.859,-27.055,20.699,-16.000,-11.611,9.232,11.941,-1.542,-1.203,13.184,0.034,-1.597,12.046
61.074,120.937,-40.136,-98.098,77.172,-28.374,33.856,-19.013,-6.689,10.274,7.738,-2.518,-0.837,13.150,-0.350,-1.531,12.266
61.085,96.278,-38.305,-119.706,82.319,-30.484,45.434,-21.808,7.637,1.810,11.984,-2.472,-1.013,13.176,-0.741,-1.488,12.416
61.095,97.133,1.490,-140.702,87.669,-24.820,55.547,-23.103,9.060,3.305,10.641,-2.319,-0.972,13.581,-1.060,-1.443,12.635
61.105,118.008,23.708,-156.816,90.694,-15.839,64.015,-22.013,2.126,5.769,15.483,-2.294,-1.065,13.802,-1.302,-1.424,12.835
61.115,85.292,15.407,-133.622,89.851,-7.366,70.554,-18.960,-4.052,3.994,6.818,-2.452,-1.079,13.757,-1.494,-1.417,13.019
61.125,50.379,13.942,-140.458,84.536,1.775,74.524,-14.380,3.736,1.939,2.680,-1.976,-1.343,13.067,-1.603,-1.467,13.114
61.135,60.999,62.039,-139.970,81.596,15.826,76.662,-7.969,5.058,5.640,6.897,-1.271,-1.368,12.875,-1.588,-1.520,13.128
61.146,23.034,72.537,-120.926,73.556,27.714,76.900,0.042,-0.668,19.133,7.723,-0.994,-0.527,12.391,-1.507,-1.498,13.063
61.156,20.593,110.502,-109.207,62.364,38.323,74.337,8.561,2.629,26.060,16.791,-1.061,0.488,11.764,-1.453,-1.335,12.843
61.166,-16.029,106.108,-80.398,46.098,47.675,68.688,17.445,16.231,5.518,15.433,-0.553,1.862,11.735,-1.403,-0.878,12.625
61.176,-24.086,103.422,-62.941,28.652,56.099,59.982,26.141,0.129,-19.845,4.296,0.526,1.919,11.328,-1.138,-0.282,12.460
61.186,-25.795,92.435,-3.247,11.450,60.593,48.857,34.422,-12.660,1.307,23.150,0.411,1.075,11.425,-0.749,0.002,12.196
61.196,-54.604,75.467,-3.369,-2.289,66.379,37.249,42.027,-0.653,-9.362,-12.961,0.139,0.848,11.332,-0.578,0.171,12.182
61.206,-65.469,66.678,63.282,-20.074,65.818,24.497,48.081,7.515,-2.105,31.362,0.592,0.493,10.866,-0.469,0.258,11.909
61.217,-82.071,66.190,81.838,-32.039,69.436,11.095,53.145,0.941,16.504,-11.797,0.540,0.386,11.472,-0.234,0.207,11.876
61.227,-117.594,30.910,80.983,-52.396,64.191,-2.569,56.447,0.912,-26.060,8.262,0.943,-0.410,10.419,-0.156,0.276,11.788
61.239,-145.183,74.124,99.661,-71.185,60.383,-22.334,57.546,3.477,-20.103,-7.149,0.421,-1.282,10.057,-0.060,-0.018,11.441
61.251,-146.526,48.977,147.636,-89.477,57.933,-41.580,57.722,-2.335,-20.233,1.638,0.969,-2.005,9.164,0.118,-0.343,11.061
61.261,-139.690,75.833,112.967,-99.365,55.592,-55.269,57.142,14.398,-5.058,3.103,0.857,-2.398,8.960,0.189,-0.701,10.694
61.271,-58.022,56.668,172.661,-99.995,54.658,-67.110,56.687,-1.049,15.016,23.760,0.813,-1.883,9.748,0.329,-0.969,10.423
61.281,-122.843,14.064,185.112,-100.905,52.729,-74.935,56.207,-6.538,6.437,10.720,0.969,-1.411,10.163,0.438,-1.069,10.414
61.291,-167.889,32.985,140.311,-103.509,48.978,-81.303,54.562,5.633,-6.064,-9.980,1.494,-1.283,9.400,0.563,-1.129,10.360
61.302,-122.477,62.039,110.525,-106.677,47.266,-89.346,52.395,10.605,-3.297,5.726,1.767,-0.983,9.019,0.868,-1.175,10.012
61.313,-66.689,43.972,143.729,-100.076,45.548,-93.763,50.769,7.156,13.486,14.664,1.562,-0.173,9.420,1.064,-1.068,9.795
61.325,-21.644,32.985,129.569,-85.922,40.115,-92.983,47.967,-15.268,18.365,34.021,0.438,0.949,10.927,1.072,-0.682,9.869
61.337,-35.805,-4.124,86.354,-73.771,32.144,-87.970,43.995,-11.100,-12.674,10.605,0.175,-0.091,10.311,0.876,-0.392,10.129
61.349,-6.751,4.786,38.013,-53.643,22.489,-79.637,37.974,17.718,-15.455,-8.492,0.456,-0.617,10.020,0.663,-0.405,10.159
61.359,35.486,-33.544,13.965,-35.494,13.081,-70.220,32.697,-10.116,-12.775,18.666,0.795,-1.628,9.739,0.741,-0.489,10.084
61.371,36.340,-15.599,-24.732,-9.305,-2.629,-53.651,22.983,19.493,-1.796,-7.062,1.056,-1.622,9.700,0.791,-0.835,10.046
61.383,102.260,-19.505,-50.001,19.578,-15.056,-33.475,12.026,2.895,-7.264,14.111,0.992,-1.269,9.926,0.752,-0.855,9.992
61.395,96.523,-56.738,-116.165,47.603,-29.030,-10.577,0.474,-5.568,0.402,17.136,1.161,-1.248,10.126,0.882,-0.924,9.982
61.405,116.665,-38.305,-127.274,66.316,-35.399,7.135,-8.019,-3.384,-3.355,15.203,1.502,-1.489,10.215,1.045,-1.001,9.987
61.417,132.534,-78.956,-124.833,87.563,-44.065,30.581,-18.159,0.079,2.471,12.293,1.445,-1.447,10.436,1.189,-1.129,10.040
61.428,153.775,-60.889,-144.731,106.382,-51.296,52.683,-28.207,-2.881,2.198,11.086,0.867,-1.154,10.690,1.137,-1.154,10.173
61.440,139.493,-49.047,-167.437,118.304,-50.380,72.397,-35.191,6.847,-4.691,9.089,1.008,-1.239,10.572,1.075,-1.164,10.276
61.451,130.215,-70.532,-162.065,123.169,-50.729,84.831,-38.912,2.859,-5.834,5.920,0.975,-1.159,10.270,1.063,-1.180,10.303
61.462,140.347,-11.815,-150.590,126.626,-44.653,97.757,-41.607,5.324,2.399,17.301,1.190,-1.252,10.546,1.056,-1.229,10.310
61.474,95.180,-20.360,-133.622,119.866,-35.950,105.554,-40.528,5.453,1.113,7.630,1.223,-0.797,10.450,1.061,-1.146,10.363
61.486,82.118,6.739,-105.789,108.226,-26.935,107.643,-37.303,7.134,0.050,10.217,1.449,-0.616,10.202,1.082,-1.033,10.362
61.496,71.009,5.152,-75.149,96.132,-17.266,105.536,-32.814,-1.623,-8.169,4.440,1.699,-0.863,9.640,1.190,-0.963,10.302
61.508,12.047,19.557,-71.486,75.802,-7.458,98.538,-25.569,-1.278,4.296,11.747,1.491,-0.482,9.273,1.291,-0.932,10.078
61.520,-0.281,41.775,-20.581,49.951,0.530,85.647,-18.526,7.005,-9.211,5.158,2.050,-0.560,8.864,1.405,-0.691,9.829
61.532,-56.313,27.126,14.575,23.599,8.742,68.876,-10.568,3.297,21.095,6.409,1.433,-0.114,8.701,1.555,-0.741,9.613
61.544,-53.139,-1.316,29.102,-2.102,8.641,49.020,-4.265,1.458,-7.343,12.782,1.266,0.311,8.540,1.459,-0.468,9.397
61.556,-113.566,-13.524,66.578,-27.139,9.402,27.558,0.089,-5.625,9.714,-8.198,0.836,0.596,7.973,1.401,-0.324,9.160
61.568,-69.375,-9.984,108.328,-47.351,3.608,5.610,1.740,-19.471,3.391,21.009,0.195,1.046,7.829,1.271,0.014,8.766
61.580,-119.792,-13.768,89.773,-69.496,-2.368,-15.859,0.941,-6.761,-9.160,7.623,-0.474,0.004,8.050,0.805,0.149,8.701
61.592,-175.824,-21.337,120.901,-94.726,-6.895,-37.922,-1.146,0.280,-20.297,-8.995,0.106,-0.629,7.340,0.629,0.009,8.489
61.602,-103.312,-17.796,135.428,-103.768,-11.999,-54.033,-3.386,-11.704,15.074,22.884,-0.277,-0.077,7.848,0.612,-0.103,8.260
61.614,-145.061,-31.835,174.004,-119.865,-15.723,-72.796,-6.583,-13.651,-1.135,26.836,-1.039,-0.096,8.422,0.350,-0.024,8.244
61.626,-159.344,-35.985,149.833,-127.223,-19.385,-88.777,-10.185,-1.063,-1.544,14.592,-1.349,-0.196,9.086,-0.107,-0.011,8.471
61.638,-188.153,-17.308,133.109,-137.215,-19.075,-102.932,-13.302,8.887,-8.808,-14.822,-0.117,-0.892,7.329,-0.291,-0.181,8.439
61.648,-110.026,-0.096,148.246,-137.814,-15.789,-112.031,-14.121,-7.422,18.889,25.356,0.186,-0.566,7.238,-0.125,-0.370,8.105
61.658,-135.295,-38.427,111.380,-133.943,-17.859,-117.492,-14.740,-3.384,-11.273,1.092,0.334,-0.126,7.576,-0.078,-0.259,8.083
61.669,-127.482,-9.984,75.490,-130.952,-15.857,-121.059,-15.084,-0.337,19.306,7.235,-0.124,0.799,7.721,-0.020,-0.257,7.986
61.680,-62.539,-12.059,63.282,-121.213,-18.744,-122.003,-15.973,0.855,-20.010,21.483,-0.168,0.744,8.086,-0.079,0.049,7.954
61.691,-70.352,-40.746,9.692,-106.326,-20.568,-119.254,-16.867,4.188,4.296,-8.959,0.085,0.232,7.922,-0.065,0.070,8.042
61.702,-22.254,-51.367,-19.971,-87.669,-25.396,-112.776,-18.471,0.553,1.674,12.379,0.270,0.195,7.645,-0.035,0.065,7.981
61.712,15.221,-39.281,-72.585,-65.238,-31.772,-102.796,-21.573,-9.663,4.699,13.809,0.395,0.343,7.834,0.055,0.081,7.895
61.723,35.730,-43.798,-101.150,-37.207,-35.069,-88.481,-24.679,-3.642,3.456,-2.033,0.579,0.425,7.813,0.186,0.156,7.927
61.734,122.524,-51.489,-127.152,-6.785,-40.581,-70.887,-28.218,-12.042,-2.723,13.299,-0.034,-0.086,8.070,0.263,0.159,7.893
61.745,138.394,-51.001,-147.416,25.078,-42.895,-49.468,-31.629,-4.052,1.422,6.445,-0.337,-0.627,8.190,0.193,0.013,7.954
61.756,160.001,-51.123,-166.338,56.340,-42.898,-25.465,-34.324,-3.614,-5.158,9.800,-0.313,-1.036,8.288,0.126,-0.177,7.991
61.767,160.978,-28.295,-187.335,81.888,-39.646,-0.581,-35.843,0.359,-15.634,7.120,0.077,-1.624,8.327,0.117,-0.380,8.060
61.778,193.327,-8.397,-182.574,106.450,-33.541,24.117,-35.676,3.190,-13.594,9.606,0.488,-1.961,8.303,0.179,-0.608,8.093
61.789,202.239,16.994,-192.584,127.488,-25.241,48.187,-33.736,6.610,-8.219,10.619,0.885,-1.898,8.366,0.284,-0.806,8.130
61.800,200.286,22.975,-176.226,144.038,-15.487,70.749,-29.995,6.459,-2.205,7.968,1.036,-1.507,8.377,0.399,-0.923,8.176
61.811,179.167,43.118,-146.074,154.973,-3.276,90.940,-24.322,4.433,-2.256,6.143,1.062,-1.086,8.296,0.504,-0.958,8.209
61.822,148.770,58.987,-124.466,157.147,9.351,107.357,-17.018,6.322,4.928,3.312,1.101,-0.598,8.057,0.578,-0.929,8.208
61.833,141.202,75.833,-96.023,155.252,23.167,119.415,-8.087,9.096,4.806,8.751,1.207,-0.105,7.853,0.665,-0.802,8.148
61.844,91.029,80.106,-57.082,144.945,35.511,126.734,1.756,6.516,-0.639,0.768,1.153,0.288,7.566,0.747,-0.623,8.093
61.855,89.564,77.176,-1.050,128.851,44.696,128.343,11.785,10.734,-11.129,10.684,1.015,0.365,7.577,0.755,-0.407,7.964
61.866,54.529,69.119,8.105,111.438,52.517,125.539,21.299,1.300,-8.442,7.925,1.378,-0.028,7.618,0.773,-0.271,7.940
61.877,16.442,99.516,96.242,86.248,59.386,117.507,30.048,1.034,3.542,9.247,1.770,-0.274,7.779,0.952,-0.283,7.870
61.888,-67.056,42.995,100.393,57.119,62.168,105.165,38.178,0.984,14.707,-0.991,1.733,0.266,7.642,1.112,-0.288,7.911
61.899,-78.409,30.178,149.833,23.232,58.218,87.343,43.499,-14.449,-8.205,21.217,1.324,0.548,7.601,1.222,-0.092,7.802
61.910,-129.680,15.773,159.477,-13.747,50.792,64.925,45.969,-3.405,0.129,-8.083,0.660,0.425,7.582,1.193,0.019,7.818
61.921,-168.621,11.256,172.172,-49.231,42.389,39.530,45.738,-7.077,-11.151,15.670,0.488,0.011,7.183,1.059,0.100,7.721
61.932,-232.222,0.514,161.796,-86.467,34.381,11.207,43.532,12.552,-2.701,-9.570,0.547,0.101,7.346,0.891,0.066,7.721
61.942,-239.424,16.872,197.198,-125.190,29.326,-20.005,40.238,-18.135,12.063,16.956,0.112,0.253,7.480,0.849,0.054,7.624
61.953,-288.254,34.084,229.425,-162.973,24.702,-52.546,36.646,18.034,-16.504,0.747,0.435,-0.229,7.490,0.648,0.051,7.647
61.963,-297.409,1.002,236.017,-193.925,19.524,-85.423,32.970,13.234,21.354,8.514,1.302,0.285,7.371,0.753,-0.037,7.570
61.974,-281.051,-35.497,234.674,-220.177,13.194,-117.196,28.849,-20.779,-0.208,23.387,1.501,0.615,7.561,0.962,0.122,7.508
61.984,-337.083,6.373,162.529,-237.880,6.407,-145.435,23.407,26.879,-8.004,-14.233,1.420,0.574,7.846,0.890,0.202,7.660
61.995,-268.722,-46.484,147.147,-251.629,-3.095,-171.114,17.804,-10.396,17.430,22.927,1.605,0.985,7.965,1.121,0.229,7.603
62.006,-256.148,-30.614,126.761,-253.049,-10.878,-191.367,11.076,-7.170,-12.394,6.006,1.128,0.992,8.315,1.118,0.442,7.757
62.016,-252.974,-46.606,64.747,-247.967,-19.791,-205.800,4.154,7.271,5.963,4.677,0.688,0.989,8.183,1.079,0.491,7.838
62.027,-109.537,-50.146,27.515,-227.002,-31.769,-213.258,-4.035,-14.240,-4.778,30.665,0.347,0.879,8.874,1.023,0.617,7.856
62.038,-138.713,-97.511,-60.500,-196.902,-44.671,-211.295,-12.960,13.277,10.087,-24.220,-0.562,0.778,9.105,0.741,0.607,8.237
62.048,49.280,-99.220,-94.436,-152.026,-57.481,-200.302,-23.041,-8.097,-7.587,29.731,-0.699,0.762,8.924,0.506,0.665,8.232
62.059,55.262,-124.001,-129.349,-102.471,-72.946,-179.825,-34.329,-2.227,-2.450,5.000,-0.252,0.273,9.555,0.383,0.616,8.460
62.070,142.056,-156.839,-156.084,-46.839,-88.405,-150.968,-46.519,-22.812,-1.451,16.698,-0.841,-0.105,9.983,0.296,0.508,8.671
62.080,197.356,-134.988,-170.488,10.363,-97.514,-115.221,-58.537,-5.898,-0.567,0.301,-1.836,-0.563,10.063,0.005,0.309,8.956
62.091,236.175,-111.793,-205.157,67.413,-99.876,-73.909,-68.472,10.411,6.409,11.855,-1.496,-0.335,9.986,-0.313,0.131,9.144
62.101,294.527,-92.506,-203.448,120.207,-100.577,-29.644,-76.565,5.395,5.101,9.081,-1.255,0.433,9.911,-0.556,0.127,9.272
62.112,317.599,-53.198,-212.482,166.575,-91.812,15.747,-81.074,2.098,-2.809,14.901,0.097,1.145,9.919,-0.512,0.309,9.360
62.123,334.567,-47.338,-201.373,205.899,-78.474,59.945,-81.409,-4.943,-10.784,13.227,0.800,0.894,10.054,-0.274,0.483,9.450
62.133,340.427,-11.449,-166.582,236.737,-58.371,101.486,-77.161,-10.015,-20.003,11.905,0.806,-0.350,10.082,-0.015,0.469,9.538
62.144,326.510,56.668,-141.557,258.503,-32.011,139.008,-67.880,-7.379,-6.962,11.431,0.372,-1.218,10.521,0.133,0.224,9.690
62.155,292.329,102.934,-120.194,269.267,-1.770,170.788,-53.757,-3.197,15.684,8.981,-0.469,-0.901,10.628,0.069,-0.061,9.852
62.165,240.936,145.171,-100.418,267.362,29.377,195.206,-35.453,9.196,12.250,7.616,-0.992,-0.341,10.251,-0.133,-0.185,9.947
62.175,171.842,167.755,-88.455,252.084,60.127,210.958,-14.203,10.447,13.522,4.117,-0.991,0.704,9.810,-0.345,-0.150,9.959
62.185,123.013,190.949,-23.755,226.814,88.810,217.245,9.140,13.852,-1.027,11.661,-0.658,1.515,9.273,-0.485,0.104,9.848
62.195,124.966,229.891,26.294,197.088,116.363,214.035,33.426,7.292,-24.623,12.329,0.190,1.226,9.447,-0.438,0.475,9.737
62.205,75.160,201.936,112.112,162.677,136.001,203.512,57.598,-9.333,-2.744,18.242,0.171,0.364,9.778,-0.238,0.524,9.674
62.215,-20.912,170.319,109.671,121.038,148.616,186.177,79.409,-11.747,12.221,1.947,-1.076,0.181,10.161,-0.277,0.413,9.785
62.226,-115.519,172.028,121.390,73.830,153.359,162.414,97.357,10.533,-6.150,-5.575,-1.374,0.498,9.570,-0.547,0.443,9.881
62.236,-128.459,141.265,163.749,20.370,152.243,130.869,111.038,-15.311,-8.370,31.592,-1.037,0.017,9.556,-0.634,0.437,9.695
62.246,-218.427,98.295,194.512,-30.412,144.890,94.730,120.209,-12.387,7.882,-4.943,-1.989,0.300,10.065,-0.761,0.336,9.782
62.257,-239.058,77.787,229.059,-83.236,132.622,54.660,124.451,-14.564,-8.248,23.840,-2.344,0.278,10.071,-1.005,0.389,9.809
62.268,-339.891,68.509,213.556,-139.183,120.315,10.948,124.516,30.881,-2.083,-9.462,-1.129,0.199,9.752,-1.169,0.330,9.882
62.279,-303.879,44.460,262.751,-187.366,103.091,-35.248,120.599,-0.323,18.429,30.615,-0.358,0.647,9.989,-1.004,0.320,9.788
62.290,-372.851,26.760,247.004,-234.776,83.086,-81.384,112.730,11.223,-8.607,11.474,0.009,0.564,10.326,-0.948,0.415,9.892
62.301,-463.064,-13.646,207.940,-279.118,61.370,-126.862,101.732,21.016,17.308,-3.477,1.100,0.912,9.869,-0.678,0.371,9.946
62.312,-358.935,-25.487,230.890,-308.139,39.382,-170.373,88.000,-12.911,17.790,35.027,1.261,1.677,10.283,-0.254,0.547,9.857
62.323,-387.622,-95.069,161.796,-323.383,15.530,-206.853,72.251,0.301,-12.933,5.669,1.135,1.490,10.449,-0.036,0.788,10.044
