R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC
155,25,1500,180,25,1800,600,200,0,0,0,0,7,75,10
sysTime,GRawX,GRawY,GRawZ,GPT1X,GPT1Y,GPT2X,GPT2Y,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z
105.298,6.066,69.486,22.143,0.778,84.560,11.063,95.974,3.333,-2.816,0.531,-8.932,2.068,11.668,-14.610,-0.080,22.195
105.308,23.278,50.808,33.130,5.117,73.682,8.510,90.067,4.203,-1.666,2.579,-7.094,1.808,9.523,-13.167,0.376,19.605
105.319,33.777,14.430,25.073,12.115,56.990,8.825,81.434,3.398,0.007,1.135,-5.662,1.619,8.046,-11.695,0.670,17.237
105.329,52.942,-27.929,35.083,22.814,32.621,12.070,68.678,1.214,0.114,4.433,-4.671,1.501,7.136,-10.284,0.869,15.127
105.339,67.103,-80.909,31.177,35.332,-1.598,18.066,49.998,-1.034,-1.077,6.502,-4.187,1.278,6.827,-9.027,0.990,13.348
105.350,55.017,-149.514,20.312,43.193,-44.229,25.287,24.771,-3.815,-0.653,7.335,-4.319,1.071,7.005,-8.017,1.035,11.973
105.360,21.691,-200.663,-9.717,37.694,-91.568,29.926,-7.096,-8.837,0.402,11.496,-5.207,1.007,7.701,-7.349,1.041,10.992
105.371,1.061,-238.140,-28.760,26.185,-134.766,29.925,-43.013,-8.126,3.499,11.797,-5.982,1.458,8.530,-7.007,1.098,10.393
105.381,-15.540,-239.971,-26.319,15.621,-167.007,26.671,-78.999,-2.888,3.240,14.930,-5.554,1.806,9.785,-6.740,1.225,10.167
105.391,-20.179,-186.625,-16.553,3.952,-179.363,20.625,-110.056,2.062,0.280,21.878,-4.163,1.535,11.902,-6.301,1.314,10.364
105.402,-41.054,-61.133,0.781,-9.245,-151.419,12.617,-126.691,7.055,-1.523,23.035,-1.919,0.949,14.779,-5.530,1.282,11.121
105.412,-24.330,0.270,-3.247,-13.551,-106.380,4.763,-125.048,4.181,-2.356,8.801,-0.337,0.252,13.992,-4.517,1.109,11.827
105.422,2.770,19.801,11.645,-9.515,-67.323,-0.317,-110.782,1.638,-2.162,5.374,0.222,-0.213,12.172,-3.530,0.860,12.035
105.432,6.676,33.718,0.292,-5.042,-36.453,-2.283,-90.408,0.287,-1.480,4.303,0.318,-0.484,10.530,-2.704,0.590,11.832
105.443,24.255,31.643,4.321,1.818,-14.483,-1.798,-68.519,-0.546,-0.237,7.141,0.180,-0.455,9.636,-2.071,0.362,11.417
105.453,23.644,31.765,-1.416,8.218,0.150,0.727,-48.172,-1.386,0.086,11.481,-0.083,-0.345,9.774,-1.620,0.202,11.039
105.463,1.915,26.515,0.292,8.673,7.901,3.344,-31.216,-2.169,0.553,13.953,-0.476,-0.195,10.635,-1.342,0.104,10.886
105.473,-3.943,4.420,-8.862,4.419,7.127,4.158,-18.887,-2.852,0.632,11.381,-0.963,-0.012,11.022,-1.223,0.065,10.899
105.483,-5.408,-0.096,-1.416,1.454,3.912,3.560,-11.309,-1.278,-0.258,8.025,-1.109,-0.040,10.454,-1.193,0.046,10.848
105.493,-0.525,-4.246,7.617,0.299,0.229,2.643,-7.307,-0.445,-0.172,8.722,-0.982,-0.083,10.012,-1.158,0.021,10.697
105.503,2.159,2.955,0.170,0.515,-1.254,1.934,-5.321,-0.474,-0.129,11.115,-0.873,-0.098,10.127,-1.105,-0.003,10.561
105.513,0.084,3.077,2.856,0.477,-0.477,1.519,-3.946,-0.452,-0.021,10.217,-0.776,-0.076,10.231,-1.041,-0.020,10.486
105.523,-2.845,1.857,-0.073,-0.195,0.455,1.077,-2.548,-0.833,0.028,9.218,-0.751,-0.063,10.031,-0.978,-0.031,10.404
105.533,-1.258,0.025,-3.247,0.058,0.805,0.781,-1.451,-1.185,-0.028,10.102,-0.836,-0.054,9.990,-0.941,-0.036,10.315
105.543,0.572,-4.002,4.931,0.265,-0.345,0.574,-0.962,-0.625,-0.107,9.814,-0.825,-0.062,9.986,-0.918,-0.041,10.246
105.555,2.404,-1.805,2.734,-1.054,-0.908,-0.055,-0.812,-0.646,-0.021,9.879,-0.765,-0.056,9.936,-0.883,-0.046,10.168
105.567,4.113,-2.659,4.931,-0.583,0.204,-0.330,-0.419,-0.847,-0.021,9.721,-0.790,-0.041,9.900,-0.857,-0.046,10.103
105.577,-2.234,-1.439,-1.538,-0.470,0.613,-0.320,-0.052,-0.783,-0.071,9.872,-0.791,-0.043,9.882,-0.843,-0.045,10.056
105.587,-4.554,0.758,-2.270,-0.233,1.005,-0.270,0.239,-0.754,-0.050,9.800,-0.774,-0.048,9.878,-0.829,-0.045,10.018
105.597,-4.798,-0.340,-2.392,-0.643,0.690,-0.347,0.348,-0.775,-0.057,9.850,-0.768,-0.046,9.861,-0.816,-0.045,9.985
105.607,1.915,1.002,6.640,0.165,0.169,-0.264,0.333,-0.840,-0.050,9.793,-0.777,-0.045,9.848,-0.806,-0.045,9.957
105.617,-0.159,0.392,-3.125,0.244,0.024,-0.171,0.189,-0.732,-0.035,9.821,-0.769,-0.045,9.844,-0.799,-0.045,9.932
105.627,-4.920,0.758,-0.561,-0.696,-0.301,-0.170,0.044,-0.754,-0.014,9.872,-0.767,-0.040,9.841,-0.792,-0.045,9.913
105.639,-0.281,1.368,0.536,0.616,0.220,0.016,0.045,-0.783,-0.043,9.814,-0.771,-0.045,9.831,-0.786,-0.044,9.892
105.649,1.549,-5.101,4.199,0.735,-0.377,0.190,0.058,-0.790,-0.021,9.814,-0.769,-0.043,9.830,-0.783,-0.044,9.879
105.659,0.328,3.932,-2.270,-0.137,-0.071,0.159,-0.030,-0.775,-0.028,9.836,-0.769,-0.042,9.832,-0.780,-0.044,9.869
105.669,-1.014,-4.612,5.419,-0.215,-0.177,0.061,-0.034,-0.768,-0.050,9.814,-0.771,-0.038,9.831,-0.778,-0.043,9.861
105.679,-4.798,-3.270,-8.984,-1.161,-1.167,-0.171,-0.250,-0.790,-0.014,9.829,-0.774,-0.039,9.829,-0.776,-0.042,9.854
105.689,4.113,4.542,6.884,-0.466,-0.906,-0.390,-0.551,-0.761,-0.043,9.843,-0.770,-0.040,9.831,-0.775,-0.042,9.849
105.699,5.822,2.833,2.856,0.456,-0.653,-0.248,-0.633,-0.696,-0.028,9.800,-0.763,-0.042,9.823,-0.774,-0.042,9.844
105.709,-3.455,4.054,-2.759,-0.488,0.640,-0.240,-0.409,-0.775,-0.064,9.778,-0.765,-0.042,9.824,-0.771,-0.042,9.840
105.719,1.671,-6.688,3.344,-0.644,0.160,-0.393,-0.073,-0.761,-0.043,9.879,-0.767,-0.044,9.826,-0.771,-0.042,9.836
105.729,0.939,3.321,-7.642,-0.191,0.546,-0.349,0.041,-0.783,-0.043,9.750,-0.772,-0.043,9.817,-0.771,-0.042,9.833
105.739,-4.188,-4.002,-5.566,0.007,-0.838,-0.247,-0.089,-0.790,-0.057,9.850,-0.773,-0.048,9.823,-0.771,-0.043,9.830
105.749,0.939,-0.462,-1.782,-0.322,-0.343,-0.323,-0.242,-0.783,-0.050,9.800,-0.780,-0.047,9.819,-0.773,-0.044,9.828
105.759,3.258,-4.979,-8.374,0.126,-0.505,-0.332,-0.243,-0.804,-0.035,9.836,-0.781,-0.048,9.824,-0.774,-0.045,9.827
105.769,1.427,1.246,2.368,0.348,-0.752,-0.133,-0.444,-0.783,-0.071,9.829,-0.781,-0.048,9.826,-0.776,-0.045,9.827
105.779,-2.356,-4.124,-6.543,-0.635,-0.229,-0.193,-0.356,-0.740,-0.043,9.800,-0.783,-0.043,9.824,-0.777,-0.045,9.826
105.789,2.770,3.443,3.588,-0.317,0.270,-0.223,-0.274,-0.761,-0.021,9.886,-0.782,-0.042,9.831,-0.779,-0.045,9.826
105.799,-4.798,0.514,-9.595,-0.694,-0.123,-0.293,-0.163,-0.761,-0.028,9.843,-0.780,-0.042,9.831,-0.779,-0.044,9.827
105.809,-0.647,-1.561,1.025,-0.232,0.589,-0.276,0.079,-0.775,-0.043,9.850,-0.777,-0.045,9.831,-0.779,-0.044,9.828
105.821,0.694,1.246,-7.153,-0.609,0.740,-0.430,0.340,-0.783,-0.050,9.807,-0.779,-0.040,9.829,-0.779,-0.043,9.829
105.831,-6.263,-2.781,-3.125,-0.366,0.985,-0.317,0.579,-0.754,-0.007,9.800,-0.775,-0.037,9.823,-0.778,-0.042,9.828
105.841,-4.920,4.054,-4.468,-0.453,0.600,-0.260,0.482,-0.783,-0.007,9.814,-0.778,-0.036,9.824,-0.778,-0.041,9.827
105.851,-2.234,2.467,0.414,-1.248,0.225,-0.514,0.382,-0.797,-0.071,9.857,-0.782,-0.035,9.828,-0.779,-0.040,9.827
105.863,0.817,1.246,-2.392,-0.937,0.629,-0.770,0.447,-0.804,-0.057,9.821,-0.778,-0.031,9.829,-0.779,-0.038,9.827
105.873,1.305,-2.781,5.786,0.168,-0.280,-0.574,0.346,-0.775,-0.043,9.850,-0.778,-0.030,9.828,-0.778,-0.036,9.827
105.883,-2.601,-4.124,-2.637,-0.602,-0.693,-0.472,0.146,-0.754,-0.057,9.843,-0.776,-0.034,9.829,-0.778,-0.035,9.827
105.893,0.084,-5.955,5.541,-0.025,-0.179,-0.423,0.065,-0.761,-0.057,9.807,-0.775,-0.040,9.824,-0.778,-0.036,9.827
105.903,1.183,1.612,-7.031,0.997,0.444,-0.074,0.082,-0.775,0.000,9.850,-0.775,-0.034,9.816,-0.777,-0.036,9.825
105.914,-4.065,3.077,0.536,-0.212,1.193,0.126,0.420,-0.740,-0.057,9.793,-0.771,-0.033,9.819,-0.776,-0.035,9.823
105.924,-0.769,1.857,1.635,0.573,2.142,0.241,0.870,-0.804,-0.035,9.814,-0.775,-0.035,9.812,-0.775,-0.035,9.821
105.935,-6.141,-3.025,-8.252,-1.075,0.346,-0.022,0.903,-0.797,-0.064,9.800,-0.774,-0.038,9.813,-0.775,-0.035,9.820
105.945,-2.967,-2.781,-3.369,-0.607,0.302,-0.174,0.765,-0.804,-0.014,9.800,-0.775,-0.034,9.813,-0.775,-0.035,9.819
105.956,5.700,-2.293,2.368,-0.595,-0.540,-0.455,0.428,-0.761,-0.050,9.836,-0.774,-0.034,9.816,-0.774,-0.035,9.818
105.966,-1.502,1.612,-6.787,0.487,-0.374,-0.160,0.131,-0.811,-0.064,9.829,-0.775,-0.034,9.820,-0.774,-0.034,9.818
105.976,-3.943,3.688,-2.637,-0.190,0.132,-0.133,0.031,-0.775,-0.028,9.843,-0.775,-0.032,9.821,-0.775,-0.034,9.818
105.988,-0.769,1.368,-0.561,0.311,0.995,-0.031,0.319,-0.761,-0.043,9.821,-0.772,-0.031,9.817,-0.774,-0.033,9.818
105.998,3.990,1.857,6.884,0.301,0.555,-0.056,0.364,-0.761,-0.035,9.843,-0.771,-0.033,9.819,-0.774,-0.033,9.818
106.008,-8.460,-8.885,-3.003,-0.674,-0.197,-0.122,0.355,-0.754,-0.043,9.865,-0.767,-0.035,9.823,-0.772,-0.033,9.818
106.018,-0.525,7.960,2.612,-0.309,0.826,-0.244,0.268,-0.761,-0.014,9.807,-0.765,-0.037,9.821,-0.771,-0.034,9.819
106.028,-7.239,-5.589,-2.759,-0.822,0.808,-0.211,0.553,-0.740,-0.057,9.857,-0.764,-0.036,9.826,-0.770,-0.034,9.820
106.038,2.770,-2.903,-4.346,-0.428,-0.441,-0.323,0.340,-0.790,-0.007,9.829,-0.766,-0.036,9.827,-0.769,-0.035,9.822
106.048,-6.995,-3.392,-3.369,-0.612,-0.493,-0.285,0.160,-0.732,-0.050,9.800,-0.764,-0.040,9.828,-0.768,-0.036,9.823
106.058,0.939,0.270,8.960,0.239,-0.120,-0.197,0.081,-0.754,-0.021,9.836,-0.761,-0.042,9.824,-0.767,-0.037,9.824
106.070,-4.432,-0.706,0.781,0.090,-0.585,0.026,-0.083,-0.790,-0.057,9.778,-0.763,-0.036,9.825,-0.766,-0.037,9.824
106.080,-8.338,1.368,-1.416,-0.848,-0.086,-0.097,-0.217,-0.732,-0.050,9.836,-0.761,-0.037,9.822,-0.765,-0.037,9.824
106.090,-5.408,-2.293,2.856,-1.613,0.049,-0.431,-0.076,-0.747,-0.028,9.821,-0.761,-0.036,9.820,-0.764,-0.037,9.823
106.100,6.920,-3.392,5.908,-0.601,-0.655,-0.654,-0.153,-0.797,-0.007,9.771,-0.768,-0.036,9.812,-0.765,-0.037,9.821
106.110,-1.014,0.025,-1.294,0.110,0.384,-0.462,-0.093,-0.783,-0.050,9.793,-0.771,-0.036,9.810,-0.766,-0.037,9.819
106.120,2.159,-5.345,-6.177,0.680,-0.478,-0.148,-0.095,-0.775,-0.035,9.786,-0.771,-0.038,9.806,-0.767,-0.037,9.817
106.130,-2.356,-7.176,0.536,1.138,-0.908,0.263,-0.251,-0.804,-0.028,9.821,-0.776,-0.033,9.814,-0.768,-0.036,9.816
106.142,2.037,4.542,-7.153,1.002,0.690,0.439,-0.165,-0.768,-0.035,9.836,-0.775,-0.033,9.819,-0.770,-0.036,9.816
106.153,0.939,3.321,1.513,-0.136,1.041,0.291,0.217,-0.718,-0.035,9.793,-0.768,-0.031,9.821,-0.771,-0.034,9.818
106.165,3.502,0.392,3.710,0.857,0.545,0.335,0.462,-0.797,-0.079,9.821,-0.777,-0.035,9.823,-0.771,-0.034,9.819
106.176,-0.525,0.147,-0.805,0.242,0.289,0.468,0.398,-0.740,-0.057,9.843,-0.773,-0.040,9.817,-0.772,-0.035,9.819
106.186,-3.333,-0.950,4.077,0.376,-0.056,0.448,0.244,-0.747,-0.014,9.800,-0.769,-0.035,9.814,-0.772,-0.035,9.818
106.198,1.061,3.443,-2.637,-0.274,0.130,0.233,0.188,-0.761,0.000,9.814,-0.770,-0.028,9.816,-0.772,-0.034,9.817
106.209,-4.065,-3.880,-7.764,-0.538,-1.016,-0.103,-0.098,-0.797,-0.007,9.778,-0.771,-0.032,9.812,-0.771,-0.034,9.817
106.221,-2.967,-1.072,-5.810,-0.406,0.232,-0.108,-0.003,-0.768,-0.071,9.850,-0.769,-0.038,9.814,-0.771,-0.034,9.815
106.231,5.211,1.490,-7.153,0.196,0.521,-0.166,0.083,-0.783,-0.057,9.857,-0.767,-0.040,9.819,-0.770,-0.035,9.815
106.242,6.798,4.298,4.809,0.371,0.991,-0.107,0.340,-0.797,-0.021,9.843,-0.769,-0.038,9.819,-0.770,-0.036,9.817
106.254,2.526,7.472,-1.782,0.781,1.679,0.182,0.625,-0.732,-0.035,9.793,-0.764,-0.041,9.815,-0.769,-0.037,9.817
106.265,-5.897,-7.176,-0.317,-0.283,0.108,0.308,0.691,-0.783,0.007,9.786,-0.770,-0.035,9.815,-0.768,-0.038,9.817
106.277,-5.042,-6.077,0.536,-0.025,-0.304,0.302,0.460,-0.775,-0.014,9.829,-0.761,-0.032,9.809,-0.767,-0.037,9.815
106.287,9.972,4.542,3.344,0.453,0.062,0.126,0.170,-0.761,-0.021,9.742,-0.757,-0.034,9.804,-0.765,-0.036,9.813
106.299,1.183,5.030,-2.759,-0.815,1.059,-0.116,0.400,-0.761,-0.028,9.814,-0.754,-0.033,9.812,-0.762,-0.035,9.813
106.310,-4.188,0.880,-1.782,-0.449,1.494,-0.278,0.749,-0.775,-0.014,9.821,-0.761,-0.033,9.811,-0.761,-0.035,9.812
106.322,2.037,1.612,8.471,0.087,1.162,-0.257,0.973,-0.761,-0.043,9.807,-0.771,-0.034,9.811,-0.763,-0.034,9.812
106.332,5.700,5.275,0.536,1.081,1.312,-0.003,1.030,-0.819,-0.021,9.843,-0.774,-0.033,9.816,-0.765,-0.034,9.812
106.343,8.996,6.862,-6.543,1.392,0.941,0.341,0.919,-0.775,-0.057,9.786,-0.770,-0.037,9.809,-0.767,-0.034,9.812
106.355,-2.112,-1.805,2.612,0.210,0.009,0.404,0.717,-0.768,-0.043,9.814,-0.766,-0.043,9.806,-0.767,-0.036,9.811
106.366,-4.065,1.612,0.781,-1.489,-0.455,-0.072,0.267,-0.761,-0.064,9.814,-0.768,-0.047,9.805,-0.767,-0.038,9.810
106.378,4.235,1.979,4.931,-0.130,-0.703,-0.271,-0.190,-0.783,-0.035,9.800,-0.766,-0.040,9.803,-0.766,-0.039,9.808
106.388,3.868,2.833,-2.881,1.127,-0.486,0.000,-0.365,-0.761,-0.043,9.807,-0.772,-0.037,9.804,-0.767,-0.039,9.807
106.400,2.159,-5.101,-4.712,0.496,-0.271,0.256,-0.298,-0.740,-0.021,9.814,-0.775,-0.035,9.812,-0.769,-0.038,9.808
106.411,0.084,-5.223,-4.590,1.269,-0.520,0.619,-0.317,-0.725,-0.050,9.807,-0.767,-0.034,9.815,-0.770,-0.037,9.809
106.423,-2.723,-3.148,-0.439,1.668,0.080,1.067,-0.245,-0.783,-0.050,9.786,-0.766,-0.040,9.820,-0.769,-0.037,9.812
106.434,4.479,4.176,3.954,1.037,0.119,1.047,-0.274,-0.754,-0.050,9.850,-0.766,-0.036,9.816,-0.768,-0.037,9.813
106.444,5.700,8.815,-1.050,0.854,1.014,0.968,-0.055,-0.797,-0.028,9.814,-0.768,-0.037,9.814,-0.768,-0.037,9.813
106.456,2.404,-5.833,-3.979,0.661,0.099,0.974,0.200,-0.775,-0.079,9.742,-0.765,-0.039,9.806,-0.767,-0.037,9.813
106.467,-3.333,-4.124,0.658,-0.893,-0.257,0.404,0.098,-0.740,-0.014,9.814,-0.763,-0.037,9.807,-0.767,-0.037,9.811
106.479,4.845,-2.781,-3.491,-0.107,0.370,0.148,0.152,-0.740,-0.014,9.807,-0.761,-0.037,9.803,-0.766,-0.038,9.809
106.489,-4.432,4.908,-5.933,-0.651,1.807,-0.041,0.561,-0.768,-0.043,9.778,-0.761,-0.037,9.806,-0.765,-0.038,9.809
106.500,7.042,5.030,1.635,-0.349,1.567,-0.286,0.855,-0.826,-0.043,9.857,-0.774,-0.041,9.810,-0.765,-0.038,9.809
106.512,1.915,-0.096,0.414,-0.056,1.132,-0.247,1.122,-0.761,-0.057,9.814,-0.777,-0.040,9.818,-0.768,-0.038,9.810
106.524,-2.723,-4.490,-3.369,-0.537,0.385,-0.204,1.015,-0.783,-0.050,9.814,-0.776,-0.041,9.818,-0.770,-0.039,9.813
106.535,0.817,-7.054,8.837,-0.682,0.683,-0.361,1.031,-0.761,0.007,9.821,-0.774,-0.035,9.821,-0.771,-0.039,9.815
106.545,2.526,-2.415,-4.956,-0.104,0.255,-0.379,0.836,-0.768,-0.007,9.857,-0.776,-0.035,9.823,-0.772,-0.038,9.816
106.557,-2.845,5.885,-1.416,-0.476,1.459,-0.378,0.846,-0.797,-0.014,9.800,-0.773,-0.031,9.820,-0.773,-0.037,9.818
106.568,5.333,1.612,2.734,0.278,1.477,-0.291,1.111,-0.747,-0.007,9.793,-0.770,-0.030,9.814,-0.772,-0.035,9.818
106.580,7.409,3.443,-0.805,0.402,1.236,-0.134,1.191,-0.783,-0.028,9.821,-0.771,-0.031,9.812,-0.772,-0.034,9.816
106.590,2.404,2.833,11.523,0.518,0.500,0.029,0.982,-0.775,-0.043,9.807,-0.775,-0.033,9.813,-0.772,-0.034,9.816
106.601,-7.606,-7.664,3.222,-0.512,0.048,0.050,0.793,-0.797,-0.057,9.843,-0.774,-0.037,9.821,-0.772,-0.034,9.816
106.613,-3.455,-4.979,5.664,-0.190,0.974,-0.049,0.821,-0.783,-0.021,9.865,-0.767,-0.037,9.823,-0.771,-0.035,9.817
106.625,4.113,1.124,-1.416,-0.135,1.053,-0.137,0.844,-0.747,-0.043,9.850,-0.773,-0.038,9.820,-0.771,-0.036,9.817
106.636,8.873,6.129,-5.810,0.923,1.054,0.068,0.841,-0.740,-0.107,9.807,-0.771,-0.042,9.821,-0.772,-0.036,9.818
106.646,-3.821,2.955,12.500,-0.498,0.111,0.047,0.593,-0.790,-0.035,9.814,-0.773,-0.040,9.818,-0.771,-0.037,9.818
106.658,-0.525,-2.659,1.269,-0.705,0.563,-0.217,0.540,-0.761,-0.035,9.836,-0.767,-0.042,9.824,-0.771,-0.039,9.820
106.669,-1.868,0.758,2.368,-1.062,0.390,-0.488,0.494,-0.790,-0.100,9.850,-0.768,-0.045,9.821,-0.770,-0.039,9.820
106.681,0.939,-2.171,-3.125,0.109,0.148,-0.392,0.474,-0.790,-0.028,9.829,-0.767,-0.042,9.827,-0.769,-0.040,9.821
106.691,-3.089,6.129,-4.224,-0.740,-0.091,-0.476,0.266,-0.790,-0.021,9.814,-0.774,-0.041,9.824,-0.770,-0.041,9.822
106.702,-2.723,-4.857,4.321,-1.115,-1.220,-0.672,-0.123,-0.704,-0.021,9.857,-0.763,-0.038,9.825,-0.769,-0.040,9.822
106.714,-3.821,-3.880,-0.317,-1.823,-1.451,-0.989,-0.503,-0.775,-0.043,9.793,-0.763,-0.040,9.823,-0.767,-0.040,9.823
106.726,1.305,-0.584,2.123,-1.143,-1.148,-1.177,-0.820,-0.761,-0.050,9.857,-0.768,-0.043,9.825,-0.767,-0.041,9.823
106.737,-5.042,-6.199,-8.984,-0.339,-1.249,-0.904,-0.918,-0.768,-0.035,9.836,-0.767,-0.042,9.828,-0.768,-0.041,9.824
106.747,2.892,0.758,-2.026,0.366,-0.410,-0.538,-0.869,-0.783,-0.007,9.843,-0.764,-0.039,9.831,-0.767,-0.041,9.826
106.759,-2.112,7.716,5.541,-0.437,0.498,-0.513,-0.590,-0.797,-0.014,9.829,-0.766,-0.035,9.828,-0.766,-0.040,9.827
106.770,3.380,0.392,-8.008,0.658,1.022,-0.298,-0.158,-0.732,-0.043,9.829,-0.762,-0.036,9.822,-0.766,-0.039,9.826
106.782,-1.502,1.857,-4.346,-0.500,0.763,-0.325,0.105,-0.797,-0.035,9.843,-0.766,-0.040,9.825,-0.765,-0.039,9.825
106.792,-2.723,-5.955,1.757,-0.447,0.197,-0.317,0.314,-0.754,-0.021,9.836,-0.765,-0.040,9.825,-0.765,-0.039,9.825
106.803,-0.769,-4.735,6.152,-0.075,-0.379,-0.308,0.123,-0.804,-0.021,9.793,-0.758,-0.036,9.826,-0.763,-0.039,9.826
106.815,0.206,-4.246,0.781,-0.453,-1.293,-0.365,-0.335,-0.754,-0.021,9.793,-0.758,-0.035,9.824,-0.762,-0.038,9.826
106.826,1.305,-1.561,-4.224,-1.392,-0.993,-0.650,-0.690,-0.761,-0.007,9.843,-0.751,-0.030,9.826,-0.759,-0.036,9.825
106.838,7.531,-2.171,4.321,0.202,-1.310,-0.617,-0.870,-0.761,-0.028,9.821,-0.751,-0.030,9.829,-0.757,-0.035,9.826
106.848,1.183,-1.683,-2.270,0.426,-1.119,-0.335,-0.966,-0.790,0.000,9.821,-0.756,-0.030,9.831,-0.756,-0.034,9.827
106.860,-0.037,2.101,1.757,0.138,-1.001,-0.127,-1.093,-0.761,-0.050,9.829,-0.755,-0.034,9.824,-0.756,-0.034,9.827
106.871,-5.042,1.979,-1.416,-1.819,-1.011,-0.477,-1.068,-0.725,-0.028,9.793,-0.757,-0.035,9.819,-0.757,-0.034,9.825
106.883,-2.356,-9.251,3.832,-1.147,-1.420,-0.857,-1.026,-0.775,-0.021,9.879,-0.760,-0.032,9.825,-0.757,-0.034,9.824
106.893,-2.601,-0.584,-2.026,-0.898,-0.083,-0.832,-0.828,-0.775,-0.035,9.821,-0.763,-0.033,9.825,-0.758,-0.034,9.825
106.904,7.775,4.420,2.245,0.111,0.941,-0.699,-0.325,-0.761,-0.064,9.814,-0.763,-0.032,9.816,-0.759,-0.033,9.823
106.916,-0.525,-3.514,-1.660,-0.486,-0.053,-0.626,-0.087,-0.826,-0.043,9.829,-0.770,-0.033,9.818,-0.761,-0.033,9.821
106.927,-0.769,-2.781,-10.816,-0.390,0.466,-0.567,0.073,-0.761,-0.057,9.821,-0.766,-0.038,9.823,-0.763,-0.034,9.821
106.939,-3.821,-1.316,7.495,-0.936,1.037,-0.596,0.467,-0.811,-0.021,9.843,-0.772,-0.034,9.826,-0.764,-0.034,9.822
106.949,5.211,2.711,0.781,-0.372,1.128,-0.604,0.642,-0.754,-0.093,9.807,-0.769,-0.043,9.823,-0.766,-0.035,9.823
106.961,0.939,-0.096,-4.468,-0.072,0.944,-0.421,0.769,-0.704,-0.021,9.807,-0.762,-0.044,9.819,-0.766,-0.038,9.822
106.972,0.694,0.025,-3.003,0.496,-0.005,-0.175,0.463,-0.775,-0.057,9.786,-0.759,-0.039,9.812,-0.764,-0.038,9.820
106.984,-0.525,3.932,-2.026,0.153,0.857,0.029,0.520,-0.754,-0.035,9.879,-0.760,-0.041,9.820,-0.763,-0.039,9.819
106.994,1.427,-2.049,-5.688,-0.406,0.074,-0.128,0.385,-0.761,-0.043,9.865,-0.761,-0.043,9.825,-0.763,-0.040,9.819
107.005,4.967,-4.246,-4.590,0.359,0.073,-0.098,0.350,-0.754,-0.050,9.829,-0.760,-0.046,9.826,-0.762,-0.041,9.821
107.017,-2.112,-1.316,0.292,0.433,0.188,0.214,0.318,-0.747,-0.035,9.800,-0.762,-0.046,9.818,-0.763,-0.042,9.821
107.028,4.723,2.345,-0.805,1.247,0.551,0.416,0.302,-0.725,-0.050,9.807,-0.756,-0.044,9.818,-0.762,-0.043,9.820
107.040,1.549,-1.072,-0.805,0.421,0.087,0.443,0.273,-0.761,-0.043,9.800,-0.757,-0.040,9.813,-0.760,-0.042,9.819
107.050,0.084,3.810,-9.595,0.266,0.522,0.402,0.244,-0.783,-0.021,9.872,-0.758,-0.038,9.818,-0.759,-0.041,9.818
107.061,-1.990,-2.537,-9.717,-0.750,-0.236,0.132,0.170,-0.804,-0.043,9.843,-0.757,-0.038,9.819,-0.758,-0.040,9.818
107.073,-0.159,-1.683,-4.590,-0.791,-0.519,-0.071,0.022,-0.775,-0.028,9.807,-0.757,-0.035,9.817,-0.758,-0.039,9.818
107.084,-1.380,-5.467,-1.782,-2.035,-1.363,-0.621,-0.414,-0.732,-0.043,9.814,-0.754,-0.035,9.821,-0.757,-0.038,9.818
107.094,-3.333,5.030,4.809,-1.610,-0.608,-0.935,-0.614,-0.761,-0.057,9.793,-0.755,-0.040,9.818,-0.757,-0.038,9.819
107.106,6.798,-4.979,1.269,-0.229,-2.263,-0.916,-1.018,-0.740,-0.021,9.821,-0.756,-0.037,9.818,-0.757,-0.038,9.818
107.117,-6.873,-2.171,-2.148,-0.554,-1.981,-0.651,-1.474,-0.804,-0.064,9.814,-0.759,-0.041,9.821,-0.757,-0.039,9.819
107.129,-1.014,-1.927,-5.322,-0.475,-1.949,-0.638,-1.647,-0.747,-0.035,9.814,-0.753,-0.038,9.825,-0.756,-0.039,9.820
107.139,-3.455,-1.439,-3.979,-0.257,-1.497,-0.493,-1.645,-0.775,-0.021,9.836,-0.757,-0.030,9.819,-0.756,-0.037,9.820
107.151,-2.478,3.932,2.734,-0.966,-0.715,-0.515,-1.454,-0.768,-0.035,9.829,-0.761,-0.032,9.817,-0.757,-0.036,9.819
107.162,-4.676,-5.833,-1.782,-1.078,-0.543,-0.696,-1.055,-0.761,-0.035,9.850,-0.761,-0.034,9.828,-0.758,-0.035,9.821
107.174,3.990,1.002,2.123,0.305,-0.228,-0.492,-0.739,-0.775,-0.050,9.814,-0.764,-0.036,9.826,-0.760,-0.035,9.822
107.185,-0.769,0.880,-3.125,-0.353,-1.571,-0.367,-1.024,-0.718,-0.028,9.843,-0.763,-0.031,9.822,-0.761,-0.034,9.822
107.195,0.084,1.246,4.931,-0.448,-1.215,-0.321,-1.101,-0.754,-0.007,9.807,-0.763,-0.029,9.819,-0.762,-0.033,9.822
107.207,-5.042,3.321,9.814,-0.928,-0.621,-0.378,-1.037,-0.775,-0.043,9.843,-0.765,-0.035,9.817,-0.763,-0.033,9.821
