R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,0,50,0,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
172.715,27.179,22.080,-10.692,-9.271,-9.373,-6.445,-7.698,-5.395,-2.929,-3.660
172.726,25.192,23.183,-11.111,-9.471,-9.105,-6.184,-7.372,-5.306,-2.859,-3.520
172.738,25.330,23.772,-11.700,-9.700,-8.814,-5.902,-7.062,-5.198,-2.771,-3.401
172.749,24.034,23.943,-12.597,-9.971,-8.578,-5.637,-6.762,-5.213,-2.709,-3.300
172.760,22.356,23.755,-13.448,-10.353,-8.408,-5.419,-6.485,-5.338,-2.707,-3.236
172.772,21.955,22.922,-12.773,-10.666,-8.144,-5.221,-6.232,-5.176,-2.721,-3.193
172.783,21.640,22.549,-11.597,-10.835,-7.844,-4.988,-5.971,-4.967,-2.687,-3.129
172.794,17.551,21.327,-11.145,-10.894,-7.707,-4.876,-5.734,-4.979,-2.762,-3.078
172.805,17.410,20.172,-11.886,-10.972,-7.502,-4.653,-5.516,-4.998,-2.726,-3.049
172.817,22.472,20.422,-13.027,-11.172,-7.156,-4.267,-5.279,-4.923,-2.542,-3.012
172.828,23.226,20.995,-13.013,-11.369,-6.891,-4.022,-5.025,-4.831,-2.500,-2.960
172.839,22.539,21.484,-12.273,-11.487,-6.600,-3.803,-4.772,-4.622,-2.477,-2.900
172.850,24.951,22.308,-11.313,-11.503,-6.193,-3.484,-4.506,-4.260,-2.342,-2.817
172.860,24.160,23.111,-11.086,-11.435,-5.914,-3.246,-4.248,-4.100,-2.275,-2.729
172.870,24.761,23.332,-12.298,-11.459,-5.716,-3.005,-4.007,-4.162,-2.214,-2.666
172.881,26.723,24.215,-13.356,-11.614,-5.375,-2.642,-3.720,-4.066,-2.050,-2.577
172.893,30.988,25.971,-13.228,-11.846,-4.920,-2.212,-3.413,-3.786,-1.830,-2.476
172.903,32.034,27.958,-11.705,-11.900,-4.469,-1.845,-3.072,-3.403,-1.656,-2.325
172.915,33.048,29.623,-9.082,-11.672,-3.951,-1.455,-2.700,-2.853,-1.433,-2.114
172.926,33.756,30.872,-9.115,-11.381,-3.549,-1.082,-2.328,-2.578,-1.216,-1.894
172.937,34.567,31.903,-9.502,-11.158,-3.179,-0.707,-1.954,-2.395,-1.001,-1.678
172.947,35.841,32.876,-11.749,-11.111,-2.859,-0.308,-1.585,-2.399,-0.780,-1.482
172.958,35.153,33.732,-13.245,-11.321,-2.562,0.042,-1.223,-2.410,-0.636,-1.322
172.969,35.041,34.253,-12.228,-11.510,-2.132,0.397,-0.868,-2.077,-0.487,-1.170
172.980,30.310,33.457,-10.841,-11.495,-1.937,0.554,-0.544,-2.019,-0.515,-1.028
172.991,30.609,32.647,-10.365,-11.392,-1.569,0.876,-0.224,-1.767,-0.369,-0.882
173.002,29.058,31.589,-10.527,-11.291,-1.317,1.116,0.075,-1.688,-0.302,-0.756
173.013,29.341,30.770,-11.012,-11.236,-1.035,1.407,0.368,-1.615,-0.188,-0.639
173.025,30.728,30.639,-11.624,-11.253,-0.691,1.769,0.676,-1.504,-0.012,-0.516
173.036,33.796,31.438,-11.973,-11.320,-0.278,2.180,1.005,-1.295,0.206,-0.376
173.047,33.234,31.946,-11.427,-11.357,0.071,2.478,1.336,-1.062,0.314,-0.232
173.058,29.661,31.635,-10.370,-11.291,0.311,2.668,1.654,-0.940,0.327,-0.092
173.070,28.448,30.459,-10.904,-11.185,0.530,2.886,1.930,-0.908,0.374,0.012
173.081,28.290,29.690,-12.517,-11.278,0.762,3.147,2.195,-0.932,0.445,0.087
173.092,30.150,29.574,-12.903,-11.448,1.079,3.475,2.464,-0.848,0.574,0.156
173.103,28.675,29.587,-12.173,-11.561,1.375,3.707,2.739,-0.660,0.613,0.237
173.115,26.051,28.688,-10.942,-11.551,1.617,3.864,2.987,-0.480,0.590,0.303
173.126,23.186,27.426,-9.722,-11.400,1.831,4.017,3.214,-0.350,0.580,0.366
173.136,22.792,25.914,-8.809,-11.116,2.056,4.164,3.411,-0.166,0.585,0.417
173.147,23.655,25.331,-9.628,-10.886,2.275,4.414,3.618,-0.167,0.690,0.478
173.157,22.714,24.708,-9.327,-10.743,2.480,4.568,3.812,-0.055,0.695,0.520
173.168,18.080,23.187,-9.624,-10.583,2.502,4.583,3.972,-0.190,0.568,0.533
173.178,13.207,20.312,-11.278,-10.561,2.408,4.532,4.065,-0.534,0.366,0.469
173.189,8.418,16.918,-12.655,-10.777,2.212,4.422,4.096,-1.067,0.083,0.318
173.200,9.908,14.284,-11.404,-10.886,2.307,4.433,4.115,-1.017,-0.067,0.167
173.211,10.070,12.949,-10.521,-10.890,2.387,4.490,4.166,-1.075,-0.161,0.060
173.222,15.745,13.091,-10.214,-10.843,2.629,4.706,4.243,-0.955,-0.087,-0.011
173.233,18.521,14.898,-10.362,-10.799,2.884,4.949,4.382,-0.846,0.013,-0.018
173.244,19.761,16.210,-10.675,-10.774,3.084,5.129,4.527,-0.781,0.051,-0.019
173.256,16.750,16.806,-11.135,-10.791,3.120,5.179,4.665,-0.937,-0.044,-0.032
173.266,12.031,15.903,-10.787,-10.812,3.104,5.119,4.747,-1.048,-0.243,-0.097
173.277,13.544,15.109,-10.848,-10.792,3.236,5.227,4.818,-1.035,-0.270,-0.165
173.288,15.108,14.791,-12.663,-10.905,3.265,5.336,4.894,-1.311,-0.307,-0.242
173.300,17.733,15.479,-14.884,-11.382,3.359,5.513,4.950,-1.588,-0.340,-0.401
173.310,18.997,16.980,-13.804,-11.815,3.570,5.640,5.019,-1.467,-0.420,-0.543
173.321,18.103,17.087,-11.049,-11.857,3.714,5.655,5.086,-1.304,-0.571,-0.647
173.332,19.558,17.763,-9.935,-11.646,3.918,5.794,5.184,-1.162,-0.569,-0.689
173.342,19.390,18.248,-10.663,-11.468,4.011,5.892,5.285,-1.248,-0.607,-0.728
173.353,19.655,18.955,-11.333,-11.403,4.121,5.996,5.392,-1.305,-0.646,-0.768
173.364,19.952,19.299,-11.686,-11.459,4.217,6.092,5.484,-1.391,-0.703,-0.832
173.375,20.306,19.920,-11.354,-11.461,4.328,6.186,5.587,-1.429,-0.754,-0.878
173.386,23.319,20.688,-11.393,-11.429,4.537,6.359,5.711,-1.334,-0.722,-0.898
173.397,22.773,21.455,-11.801,-11.440,4.703,6.510,5.852,-1.321,-0.715,-0.904
173.408,26.396,22.850,-11.631,-11.497,4.938,6.713,5.993,-1.211,-0.660,-0.913
173.419,30.630,25.230,-10.015,-11.380,5.302,6.938,6.182,-0.775,-0.563,-0.853
173.429,32.157,27.180,-9.603,-11.133,5.596,7.185,6.421,-0.527,-0.406,-0.705
173.440,32.426,28.604,-10.114,-10.979,5.796,7.433,6.670,-0.543,-0.257,-0.556
173.450,30.320,29.428,-11.481,-11.014,5.879,7.608,6.909,-0.763,-0.201,-0.438
173.461,27.795,29.007,-10.796,-11.019,6.035,7.708,7.120,-0.656,-0.216,-0.345
173.472,32.422,29.575,-10.762,-10.991,6.393,8.065,7.354,-0.436,0.028,-0.225
173.483,30.833,30.237,-11.593,-11.013,6.651,8.315,7.605,-0.312,0.159,-0.094
173.494,28.442,30.102,-12.061,-11.142,6.812,8.470,7.812,-0.299,0.186,-0.017
173.504,27.982,29.406,-10.064,-11.108,7.088,8.635,8.004,0.026,0.239,0.060
173.515,24.917,28.278,-8.833,-10.883,7.213,8.704,8.179,0.125,0.220,0.143
173.525,27.689,27.913,-9.112,-10.666,7.472,8.978,8.365,0.238,0.407,0.239
173.536,27.600,27.971,-9.228,-10.509,7.679,9.163,8.559,0.359,0.500,0.339
173.546,27.315,27.958,-9.225,-10.366,7.899,9.354,8.752,0.504,0.600,0.438
173.558,25.386,27.338,-9.488,-10.236,8.054,9.495,8.931,0.530,0.629,0.502
173.568,24.271,26.370,-10.370,-10.192,8.147,9.592,9.072,0.486,0.629,0.543
173.579,22.125,25.073,-11.198,-10.281,8.194,9.657,9.197,0.361,0.585,0.555
173.590,22.342,24.350,-10.417,-10.340,8.384,9.792,9.319,0.509,0.614,0.567
173.600,24.388,24.137,-8.444,-10.182,8.642,9.963,9.456,0.801,0.702,0.617
173.611,30.369,25.471,-9.161,-10.018,8.943,10.301,9.636,0.920,0.959,0.714
173.622,34.059,28.506,-9.965,-9.975,9.262,10.638,9.873,1.054,1.181,0.836
173.634,32.027,30.078,-9.791,-9.957,9.463,10.805,10.105,1.158,1.231,0.950
173.646,31.255,30.453,-9.138,-9.871,9.639,10.960,10.317,1.222,1.279,1.052
173.657,29.632,30.297,-7.729,-9.650,9.881,11.093,10.529,1.520,1.321,1.170
173.669,33.941,30.818,-6.180,-9.270,10.277,11.364,10.755,2.017,1.522,1.323
173.681,38.614,33.250,-4.540,-8.719,10.765,11.762,11.059,2.560,1.872,1.578
173.692,40.632,35.845,-3.560,-8.037,11.171,12.147,11.410,2.920,2.226,1.899
173.704,40.095,37.777,-3.030,-7.348,11.556,12.512,11.779,3.260,2.568,2.242
173.716,39.220,38.520,-3.190,-6.736,11.898,12.848,12.134,3.535,2.876,2.571
173.726,38.826,38.689,-3.810,-6.352,12.174,13.139,12.434,3.711,3.138,2.840
173.737,41.197,39.030,-5.679,-6.149,12.427,13.499,12.760,3.665,3.434,3.102
173.749,41.472,39.862,-6.839,-6.193,12.613,13.832,13.092,3.462,3.675,3.341
173.761,42.290,40.717,-6.605,-6.268,12.976,14.163,13.423,3.746,3.908,3.574
173.773,40.110,40.736,-5.199,-6.195,13.309,14.423,13.757,4.088,4.084,3.822
173.783,40.898,40.890,-5.285,-6.069,13.635,14.749,14.059,4.322,4.348,4.061
173.795,35.106,39.748,-6.401,-6.067,13.772,14.923,14.362,4.262,4.428,4.268
173.807,34.403,38.212,-6.970,-6.139,14.064,15.192,14.631,4.478,4.610,4.448
173.818,29.871,36.126,-5.622,-6.163,14.275,15.296,14.860,4.766,4.633,4.591
173.829,27.072,33.540,-4.196,-5.976,14.436,15.383,15.056,4.963,4.664,4.726
173.841,25.940,31.208,-6.201,-5.889,14.477,15.540,15.227,4.702,4.756,4.825
173.852,21.308,28.529,-6.889,-6.030,14.402,15.508,15.340,4.435,4.634,4.843
173.863,18.957,25.553,-6.139,-6.068,14.435,15.504,15.418,4.430,4.554,4.837
173.874,18.118,23.316,-5.930,-6.055,14.486,15.533,15.486,4.419,4.515,4.827
173.886,15.745,21.164,-6.502,-6.063,14.446,15.515,15.537,4.241,4.428,4.800
173.897,11.968,18.825,-7.251,-6.174,14.337,15.460,15.551,3.934,4.294,4.725
173.908,10.937,16.362,-5.218,-6.195,14.333,15.380,15.529,3.972,4.148,4.626
173.919,14.229,15.107,-4.986,-6.045,14.377,15.445,15.526,3.906,4.168,4.569
173.930,12.649,14.553,-6.039,-6.027,14.233,15.409,15.525,3.495,4.076,4.502
173.941,12.380,13.997,-5.622,-6.004,14.244,15.404,15.517,3.462,4.017,4.431
173.952,13.177,13.450,-6.410,-6.006,14.205,15.402,15.510,3.282,3.960,4.359
173.963,13.661,13.337,-7.394,-6.111,14.159,15.419,15.508,3.043,3.911,4.283
173.974,11.654,13.022,-7.394,-6.274,14.062,15.347,15.492,2.819,3.769,4.187
173.986,9.232,12.096,-6.470,-6.317,14.004,15.237,15.457,2.779,3.603,4.086
173.997,7.006,10.522,-7.089,-6.353,13.821,15.124,15.391,2.407,3.438,3.958
174.008,4.379,8.899,-7.634,-6.495,13.562,14.963,15.297,1.906,3.216,3.792
174.020,2.047,6.984,-6.421,-6.544,13.349,14.769,15.177,1.603,2.974,3.612
174.031,2.595,5.506,-6.585,-6.522,13.244,14.664,15.054,1.455,2.832,3.440
174.042,4.192,5.095,-7.848,-6.616,13.180,14.620,14.944,1.303,2.740,3.272
174.053,3.446,4.760,-8.750,-6.821,13.010,14.503,14.829,0.978,2.565,3.088
174.065,5.735,4.945,-8.016,-6.990,12.982,14.452,14.721,0.931,2.460,2.917
174.076,5.813,5.279,-6.632,-7.006,12.930,14.356,14.632,0.916,2.327,2.782
174.087,5.852,5.322,-6.672,-6.940,12.825,14.273,14.544,0.741,2.219,2.660
174.098,5.263,5.409,-7.531,-6.964,12.698,14.178,14.454,0.523,2.091,2.529
174.110,5.951,5.340,-7.094,-6.982,12.602,14.087,14.357,0.383,1.972,2.394
174.121,8.962,6.151,-6.985,-6.968,12.632,14.108,14.290,0.404,1.967,2.295
174.132,6.866,6.694,-5.935,-6.896,12.528,13.971,14.229,0.338,1.814,2.210
174.143,11.310,7.459,-5.943,-6.755,12.559,14.001,14.177,0.357,1.838,2.144
174.155,16.239,9.953,-8.193,-6.810,12.626,14.184,14.188,0.195,1.994,2.124
174.166,17.205,11.870,-9.636,-7.095,12.559,14.211,14.198,-0.084,1.970,2.078
174.177,18.530,13.908,-8.809,-7.320,12.684,14.282,14.230,0.090,1.993,2.059
174.188,22.323,16.020,-7.540,-7.408,12.922,14.410,14.288,0.482,2.087,2.078
174.200,20.826,17.754,-6.804,-7.391,13.028,14.458,14.377,0.662,2.109,2.138
174.211,23.838,19.283,-7.956,-7.399,13.146,14.638,14.467,0.640,2.261,2.198
174.222,25.150,21.118,-8.257,-7.505,13.330,14.812,14.579,0.801,2.395,2.269
174.234,26.738,22.675,-8.035,-7.570,13.536,14.974,14.700,1.043,2.520,2.352
174.245,25.939,23.903,-7.733,-7.604,13.668,15.092,14.830,1.158,2.603,2.447
174.256,30.643,25.596,-7.334,-7.579,13.915,15.339,14.980,1.369,2.819,2.567
174.267,29.228,26.906,-6.557,-7.495,14.044,15.451,15.147,1.498,2.907,2.710
174.279,28.636,27.550,-6.326,-7.385,14.196,15.595,15.312,1.636,3.031,2.852
174.290,26.446,27.541,-6.419,-7.290,14.250,15.674,15.454,1.623,3.088,2.972
174.301,29.345,27.732,-7.779,-7.273,14.456,15.925,15.596,1.720,3.309,3.084
174.313,27.251,27.889,-8.607,-7.396,14.473,16.006,15.732,1.580,3.345,3.174
174.324,26.317,27.656,-7.418,-7.432,14.585,16.094,15.854,1.697,3.396,3.260
174.335,27.487,27.315,-6.136,-7.311,14.802,16.216,15.975,2.054,3.498,3.359
174.347,27.743,27.410,-6.197,-7.190,14.965,16.351,16.112,2.239,3.614,3.476
174.358,29.238,27.702,-7.802,-7.173,15.084,16.528,16.248,2.226,3.762,3.582
174.369,32.916,28.931,-9.373,-7.390,15.347,16.839,16.407,2.348,4.016,3.685
174.380,32.342,29.763,-8.893,-7.605,15.517,16.949,16.561,2.559,4.067,3.780
174.392,35.148,31.325,-7.173,-7.645,15.907,17.223,16.751,3.097,4.296,3.927
174.403,34.584,32.161,-5.557,-7.463,16.161,17.369,16.949,3.504,4.421,4.105
174.414,30.683,32.404,-4.907,-7.209,16.306,17.478,17.146,3.685,4.517,4.290
174.426,35.492,32.598,-5.302,-6.915,16.596,17.777,17.337,3.937,4.810,4.475
174.437,33.022,32.782,-6.318,-6.788,16.678,17.888,17.526,3.934,4.899,4.642
174.448,32.687,32.825,-6.939,-6.762,16.785,18.037,17.699,3.926,5.015,4.784
174.459,28.157,31.875,-6.939,-6.809,16.780,18.050,17.840,3.844,4.989,4.884
174.471,27.313,30.697,-6.600,-6.775,16.883,18.149,17.958,3.913,5.058,4.971
174.482,25.098,28.962,-5.686,-6.678,16.914,18.137,18.045,3.987,5.025,5.033
174.493,22.977,27.375,-4.943,-6.508,16.989,18.157,18.124,4.131,5.033,5.097
174.504,18.266,24.827,-4.814,-6.312,16.889,18.044,18.160,4.036,4.915,5.124
174.516,17.363,22.801,-6.089,-6.228,16.824,18.074,18.176,3.784,4.932,5.120
174.527,18.911,21.554,-6.415,-6.248,16.839,18.133,18.182,3.694,4.967,5.099
174.538,16.097,20.172,-5.832,-6.238,16.818,18.049,18.176,3.754,4.864,5.069
174.549,15.081,18.800,-5.154,-6.151,16.834,18.001,18.156,3.862,4.808,5.035
174.561,13.106,17.087,-4.042,-5.948,16.811,17.900,18.119,3.962,4.715,4.999
174.572,12.574,15.759,-3.574,-5.721,16.784,17.842,18.076,3.989,4.670,4.964
174.583,8.923,14.191,-2.584,-5.388,16.692,17.695,18.023,4.001,4.553,4.934
174.595,11.134,13.403,-2.003,-5.021,16.745,17.731,17.975,4.103,4.625,4.916
174.606,14.380,13.412,-2.760,-4.725,16.768,17.794,17.943,4.073,4.721,4.912
174.617,11.911,12.845,-4.616,-4.611,16.565,17.662,17.891,3.753,4.609,4.873
174.628,10.912,12.359,-6.332,-4.754,16.404,17.579,17.818,3.448,4.521,4.790
174.640,7.177,11.324,-6.525,-4.936,16.193,17.381,17.718,3.195,4.314,4.676
174.651,7.815,10.058,-6.345,-5.076,16.080,17.264,17.594,3.077,4.195,4.541
174.662,6.253,8.820,-6.267,-5.199,15.893,17.057,17.459,2.916,3.988,4.399
174.674,0.394,6.525,-5.355,-5.256,15.653,16.726,17.285,2.825,3.667,4.227
174.685,1.467,4.972,-3.557,-5.159,15.653,16.606,17.112,3.042,3.574,4.072
174.696,-3.751,2.772,-2.399,-4.896,15.345,16.253,16.916,2.844,3.271,3.917
174.707,-6.123,0.237,-1.014,-4.518,15.091,15.926,16.686,2.760,3.014,3.747
174.719,-12.410,-3.113,-0.134,-4.031,14.693,15.464,16.417,2.538,2.642,3.554
174.730,-15.173,-6.697,-0.648,-3.602,14.299,15.073,16.101,2.207,2.345,3.318
174.741,-19.436,-10.253,-2.011,-3.350,13.793,14.607,15.741,1.696,1.964,3.028
174.753,-17.297,-12.439,-2.426,-3.238,13.531,14.348,15.378,1.485,1.780,2.728
174.764,-19.235,-14.904,-2.700,-3.173,13.025,13.864,14.985,1.001,1.373,2.397
174.775,-23.701,-17.235,-2.298,-3.106,12.517,13.341,14.577,0.579,0.934,2.057
174.786,-22.682,-18.988,-2.171,-3.013,12.152,12.984,14.161,0.275,0.666,1.718
174.798,-24.682,-20.435,-2.714,-2.952,11.682,12.536,13.744,-0.160,0.310,1.378
174.809,-24.014,-21.572,-3.125,-2.949,11.280,12.139,13.310,-0.496,0.004,1.022
174.820,-25.528,-22.842,-3.445,-2.975,10.758,11.637,12.866,-0.977,-0.405,0.655
174.832,-25.003,-23.327,-4.111,-3.093,10.281,11.240,12.430,-1.516,-0.717,0.292
174.843,-28.334,-24.614,-4.329,-3.212,9.645,10.688,11.967,-2.214,-1.180,-0.094
174.854,-31.089,-26.432,-3.682,-3.271,9.092,10.124,11.477,-2.657,-1.644,-0.500
174.865,-34.018,-28.587,-2.570,-3.237,8.521,9.505,10.962,-3.042,-2.148,-0.915
174.876,-37.410,-30.986,-2.036,-3.111,7.927,8.876,10.426,-3.458,-2.646,-1.336
174.888,-37.747,-32.825,-1.998,-3.001,7.410,8.351,9.876,-3.836,-3.035,-1.766
174.899,-40.239,-35.079,-2.825,-2.955,6.703,7.718,9.302,-4.540,-3.534,-2.221
174.910,-44.919,-37.678,-3.181,-2.985,5.956,7.015,8.692,-5.235,-4.102,-2.713
174.922,-43.814,-39.521,-3.422,-3.028,5.403,6.502,8.079,-5.722,-4.479,-3.205
174.933,-39.762,-40.271,-3.584,-3.076,4.905,6.010,7.481,-6.093,-4.832,-3.678
174.944,-41.971,-40.809,-3.435,-3.138,4.242,5.334,6.891,-6.596,-5.365,-4.140
174.955,-43.217,-41.134,-3.030,-3.134,3.751,4.800,6.316,-6.870,-5.747,-4.575
174.967,-44.385,-41.610,-1.925,-3.044,3.303,4.267,5.735,-7.014,-6.114,-5.002
174.978,-40.436,-41.099,-0.777,-2.835,3.016,3.890,5.192,-6.979,-6.308,-5.372
174.989,-34.927,-39.414,-0.247,-2.562,2.752,3.574,4.701,-6.979,-6.430,-5.678
175.000,-27.878,-36.302,0.081,-2.279,2.573,3.357,4.284,-6.913,-6.451,-5.904
175.012,-22.973,-32.393,-0.444,-2.044,2.385,3.168,3.935,-6.923,-6.446,-6.062
175.023,-18.285,-28.279,-1.119,-1.918,2.173,2.974,3.630,-6.996,-6.457,-6.186
175.034,-11.505,-23.566,-2.465,-1.901,2.080,2.926,3.385,-7.005,-6.333,-6.259
175.046,-7.494,-18.366,-4.031,-2.091,1.995,2.913,3.208,-7.078,-6.200,-6.287
175.057,-1.145,-13.065,-4.361,-2.306,2.051,2.991,3.085,-6.930,-5.985,-6.267
175.068,5.665,-7.564,-3.163,-2.425,2.253,3.167,3.036,-6.552,-5.669,-6.168
175.079,10.745,-1.873,-2.832,-2.449,2.429,3.343,3.060,-6.240,-5.348,-5.990
175.091,15.219,2.982,-1.576,-2.369,2.635,3.506,3.124,-5.822,-5.033,-5.764
175.102,14.793,6.950,0.069,-2.140,2.814,3.612,3.230,-5.370,-4.765,-5.485
175.113,17.313,10.138,0.289,-1.832,3.053,3.828,3.357,-4.939,-4.380,-5.178
175.124,16.021,11.993,0.341,-1.557,3.157,3.905,3.472,-4.640,-4.140,-4.889
175.135,15.244,12.886,0.819,-1.281,3.279,3.975,3.573,-4.286,-3.907,-4.614
175.146,11.359,13.228,1.987,-0.943,3.354,3.992,3.675,-3.963,-3.721,-4.333
175.158,10.259,12.556,4.234,-0.454,3.445,4.008,3.750,-3.580,-3.518,-4.063
175.169,6.882,11.296,6.405,0.274,3.484,3.974,3.820,-3.229,-3.337,-3.772
175.180,5.677,9.765,6.408,0.974,3.476,3.987,3.868,-3.082,-3.108,-3.502
175.192,7.080,8.727,7.087,1.657,3.544,4.064,3.917,-2.831,-2.813,-3.229
175.203,5.764,7.594,6.357,2.211,3.429,4.028,3.950,-2.887,-2.640,-2.981
175.214,1.467,6.092,4.914,2.599,3.197,3.920,3.957,-3.143,-2.553,-2.774
175.226,-0.912,4.129,3.947,2.780,3.018,3.819,3.919,-3.286,-2.478,-2.634
175.236,-4.038,1.918,2.257,2.785,2.772,3.688,3.846,-3.574,-2.454,-2.550
175.248,-4.673,0.139,1.252,2.655,2.598,3.602,3.747,-3.756,-2.399,-2.505
175.259,-4.125,-1.185,1.491,2.525,2.503,3.513,3.641,-3.722,-2.351,-2.471
175.270,-6.241,-2.393,2.387,2.459,2.373,3.340,3.530,-3.637,-2.382,-2.438
175.281,-2.513,-3.027,3.224,2.520,2.389,3.298,3.426,-3.374,-2.271,-2.387
175.293,-7.000,-4.064,3.377,2.612,2.161,3.043,3.318,-3.407,-2.368,-2.338
175.304,-7.521,-5.235,3.274,2.690,2.004,2.880,3.187,-3.403,-2.376,-2.313
175.315,-11.882,-6.952,3.465,2.762,1.718,2.587,3.030,-3.527,-2.513,-2.316
175.326,-9.791,-8.045,3.734,2.868,1.610,2.487,2.871,-3.492,-2.454,-2.316
175.338,-8.411,-7.983,5.107,3.058,1.598,2.414,2.749,-3.244,-2.360,-2.271
175.349,-2.569,-6.516,5.626,3.341,1.743,2.536,2.680,-2.892,-2.063,-2.164
175.360,1.711,-4.469,6.520,3.667,1.834,2.589,2.653,-2.567,-1.832,-2.009
175.372,2.562,-2.473,7.402,4.071,1.868,2.594,2.662,-2.310,-1.639,-1.811
175.383,2.651,-0.780,7.436,4.477,1.873,2.643,2.689,-2.199,-1.403,-1.594
175.394,4.398,1.113,8.840,4.925,2.018,2.770,2.744,-1.839,-1.087,-1.344
175.406,6.573,2.651,10.116,5.522,2.144,2.875,2.816,-1.484,-0.774,-1.061
175.417,6.915,3.843,10.332,6.086,2.176,2.938,2.899,-1.305,-0.506,-0.769
175.428,1.612,3.808,11.103,6.664,2.122,2.857,2.966,-1.114,-0.377,-0.489
175.439,3.619,3.673,10.604,7.164,2.197,2.968,3.018,-0.901,-0.061,-0.229
175.451,10.168,5.396,10.459,7.563,2.487,3.279,3.127,-0.462,0.441,0.076
175.462,16.232,8.293,10.863,7.927,2.837,3.617,3.297,0.088,0.965,0.439
175.473,20.107,11.442,10.723,8.272,3.107,3.903,3.511,0.508,1.433,0.841
175.484,23.544,14.632,11.542,8.617,3.462,4.211,3.763,1.111,1.919,1.279
175.496,22.301,17.443,12.088,9.004,3.777,4.488,4.050,1.659,2.376,1.755
175.506,26.570,20.072,12.486,9.391,4.202,4.901,4.344,2.273,2.963,2.233
175.518,31.543,22.849,12.004,9.698,4.588,5.333,4.674,2.738,3.559,2.737
175.529,30.184,25.084,12.629,10.007,4.872,5.615,5.028,3.180,4.002,3.261
175.540,27.489,26.320,12.570,10.287,5.101,5.878,5.372,3.498,4.419,3.768
175.551,28.346,26.981,12.387,10.506,5.405,6.233,5.701,3.859,4.917,4.249
175.563,24.705,26.524,11.546,10.684,5.512,6.417,6.001,3.974,5.238,4.692
175.574,18.439,25.002,10.339,10.660,5.507,6.522,6.248,3.905,5.455,5.057
175.585,17.004,22.894,7.709,10.424,5.502,6.678,6.434,3.727,5.696,5.332
175.597,15.625,20.855,6.593,10.019,5.552,6.790,6.586,3.750,5.868,5.548
175.608,10.689,18.491,4.972,9.516,5.479,6.796,6.697,3.604,5.915,5.704
175.619,8.339,15.803,4.519,8.954,5.458,6.802,6.756,3.585,5.950,5.793
175.630,4.421,12.557,4.604,8.439,5.334,6.690,6.765,3.489,5.865,5.830
175.642,-1.219,8.980,4.108,7.956,5.113,6.508,6.727,3.249,5.709,5.817
175.653,-0.966,5.952,4.398,7.521,5.052,6.465,6.661,3.205,5.692,5.776
175.664,-3.280,3.264,3.794,7.107,4.845,6.318,6.575,2.945,5.568,5.712
175.676,-9.257,-0.067,1.768,6.603,4.451,6.026,6.433,2.419,5.288,5.579
175.687,-8.831,-2.461,0.758,5.945,4.305,5.925,6.268,2.218,5.177,5.400
175.698,-10.564,-4.839,0.623,5.332,4.022,5.672,6.074,1.905,4.914,5.193
175.709,-12.924,-7.348,-0.542,4.733,3.618,5.379,5.849,1.336,4.610,4.953
175.721,-16.293,-9.676,-0.776,4.114,3.232,5.052,5.598,0.870,4.265,4.679
175.732,-15.216,-11.652,-1.127,3.535,2.983,4.826,5.330,0.602,4.022,4.389
175.743,-11.148,-11.915,-2.050,2.930,2.844,4.724,5.092,0.412,3.896,4.124
175.755,-12.290,-12.246,-1.540,2.390,2.548,4.412,4.850,0.157,3.565,3.858
175.766,-15.540,-13.026,-1.672,1.955,2.171,4.066,4.600,-0.247,3.207,3.592
175.777,-18.021,-14.105,-1.372,1.552,1.860,3.760,4.331,-0.540,2.891,3.309
175.789,-16.891,-14.941,-2.311,1.146,1.580,3.513,4.050,-0.851,2.633,3.012
175.800,-16.238,-15.697,-1.998,0.734,1.308,3.234,3.763,-1.088,2.342,2.709
175.811,-19.476,-16.476,-1.616,0.423,0.941,2.881,3.479,-1.444,1.987,2.418
175.822,-23.162,-17.742,-2.606,0.146,0.478,2.530,3.173,-2.052,1.638,2.109
175.834,-20.110,-18.663,-2.599,-0.199,0.270,2.336,2.850,-2.253,1.439,1.776
175.845,-20.189,-19.140,-3.602,-0.565,-0.047,2.044,2.537,-2.581,1.137,1.451
175.856,-23.586,-20.322,-2.947,-0.906,-0.418,1.638,2.199,-2.863,0.727,1.105
175.868,-27.277,-22.098,-1.989,-1.099,-0.821,1.184,1.836,-3.136,0.286,0.749
175.879,-22.763,-22.808,-0.844,-1.114,-0.973,0.948,1.490,-3.086,0.082,0.432
175.890,-20.704,-22.918,0.216,-1.023,-1.191,0.638,1.170,-3.080,-0.179,0.155
175.901,-19.562,-22.145,1.210,-0.818,-1.447,0.357,0.892,-3.209,-0.397,-0.063
175.913,-22.905,-21.636,3.854,-0.393,-1.645,0.065,0.639,-3.142,-0.598,-0.228
