R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,-1550,50,1,50,1,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
311.836,-15.153,-16.899,5.446,2.534,-11.104,0.375,-0.266,-2.937,-0.613,-0.484
311.847,-13.317,-16.174,6.489,2.753,-10.966,0.310,-0.349,-2.790,-0.622,-0.521
311.858,-10.452,-14.887,6.706,2.997,-10.834,0.320,-0.398,-2.687,-0.553,-0.519
311.870,-9.816,-13.553,6.896,3.252,-10.786,0.287,-0.423,-2.688,-0.523,-0.490
311.881,-5.037,-11.098,6.632,3.482,-10.634,0.452,-0.400,-2.639,-0.299,-0.414
311.892,-0.266,-7.614,6.563,3.688,-10.337,0.696,-0.315,-2.405,0.000,-0.279
311.904,8.001,-3.455,6.218,3.859,-9.952,1.058,-0.178,-2.104,0.412,-0.095
311.915,14.402,1.655,5.676,3.981,-9.587,1.432,0.030,-1.847,0.829,0.153
311.926,19.258,7.098,4.904,4.054,-9.202,1.858,0.302,-1.598,1.288,0.457
311.938,24.999,12.440,4.815,4.091,-8.670,2.363,0.623,-1.162,1.819,0.804
311.949,25.363,16.942,5.944,4.181,-8.082,2.752,0.983,-0.545,2.236,1.194
311.960,27.028,20.046,6.153,4.305,-7.609,3.154,1.345,-0.127,2.668,1.588
311.971,31.325,23.025,6.797,4.451,-6.981,3.637,1.735,0.500,3.181,2.010
311.983,31.749,25.320,6.679,4.607,-6.624,3.975,2.134,0.765,3.549,2.441
311.994,34.291,27.613,6.290,4.731,-6.172,4.429,2.549,1.106,4.024,2.880
312.005,38.619,30.124,5.524,4.806,-5.744,4.919,2.981,1.369,4.527,3.328
312.017,43.035,33.787,5.121,4.833,-5.125,5.530,3.479,1.869,5.139,3.831
312.028,33.878,35.212,4.521,4.817,-4.829,5.794,3.948,2.025,5.394,4.294
312.040,32.337,34.529,4.231,4.766,-4.392,6.160,4.347,2.349,5.743,4.679
312.052,31.490,33.606,4.167,4.711,-3.974,6.486,4.718,2.671,6.046,5.031
312.063,16.722,29.252,4.344,4.668,-3.978,6.378,4.992,2.585,5.916,5.283
312.075,5.594,22.051,4.602,4.650,-4.032,6.225,5.123,2.455,5.747,5.394
312.087,7.985,16.295,4.868,4.661,-3.793,6.331,5.199,2.654,5.842,5.454
312.097,5.334,13.541,4.873,4.678,-3.667,6.366,5.279,2.739,5.867,5.522
312.109,-7.120,6.940,4.483,4.675,-3.967,6.010,5.248,2.334,5.499,5.472
312.120,-17.047,-1.008,4.209,4.645,-4.305,5.596,5.092,1.915,5.075,5.295
312.132,-19.455,-7.667,4.068,4.600,-4.491,5.314,4.872,1.672,4.784,5.054
312.143,-22.014,-11.687,4.154,4.567,-4.713,5.025,4.650,1.401,4.489,4.817
312.154,-22.726,-15.047,4.366,4.543,-4.933,4.743,4.400,1.136,4.205,4.556
312.165,-23.408,-17.561,4.392,4.526,-5.152,4.477,4.158,0.861,3.942,4.307
312.176,-23.094,-19.572,3.924,4.496,-5.533,4.170,3.886,0.299,3.637,4.028
312.186,-25.716,-21.415,3.166,4.443,-5.969,3.842,3.634,-0.353,3.312,3.768
312.198,-22.911,-22.346,2.174,4.306,-6.255,3.650,3.348,-0.874,3.113,3.463
312.209,-23.021,-22.065,1.720,4.167,-6.489,3.458,3.108,-1.261,2.909,3.203
312.221,-15.313,-20.585,1.161,3.998,-6.550,3.475,2.892,-1.515,2.908,2.962
312.232,-11.266,-18.033,1.219,3.841,-6.558,3.433,2.736,-1.587,2.849,2.784
312.243,-13.984,-16.623,1.966,3.717,-6.708,3.138,2.576,-1.667,2.545,2.610
312.255,-17.140,-16.504,2.713,3.645,-6.874,2.822,2.394,-1.741,2.230,2.422
312.266,-18.634,-16.925,3.325,3.618,-7.010,2.541,2.202,-1.783,1.962,2.235
312.277,-17.125,-17.413,3.667,3.614,-7.081,2.337,2.008,-1.767,1.777,2.051
312.289,-14.587,-17.286,3.916,3.623,-7.153,2.141,1.829,-1.758,1.604,1.888
312.300,-12.761,-16.569,3.849,3.642,-7.235,1.981,1.679,-1.811,1.471,1.756
312.311,-13.073,-15.643,3.533,3.643,-7.394,1.785,1.545,-1.994,1.300,1.638
312.322,-6.641,-13.828,2.975,3.621,-7.365,1.829,1.444,-2.055,1.365,1.551
312.334,-4.809,-10.883,2.703,3.576,-7.320,1.873,1.409,-2.082,1.423,1.525
312.345,-4.958,-8.735,2.628,3.526,-7.327,1.840,1.379,-2.133,1.403,1.503
312.356,-8.209,-8.405,3.231,3.496,-7.453,1.615,1.310,-2.199,1.197,1.445
312.367,-9.796,-8.107,3.489,3.497,-7.455,1.532,1.250,-2.159,1.138,1.403
312.379,-13.816,-8.957,3.398,3.498,-7.556,1.378,1.160,-2.252,1.009,1.332
312.390,-13.177,-10.052,2.968,3.482,-7.540,1.378,1.051,-2.280,1.031,1.239
312.401,-16.625,-12.172,2.292,3.427,-7.846,1.099,0.886,-2.693,0.769,1.084
312.413,-12.988,-13.288,2.036,3.355,-7.933,0.985,0.717,-2.812,0.671,0.922
312.424,-11.111,-12.826,1.940,3.279,-8.030,0.858,0.592,-2.935,0.558,0.805
312.435,-10.125,-11.367,1.943,3.203,-7.981,0.862,0.517,-2.894,0.575,0.738
312.446,-5.883,-10.110,2.094,3.135,-7.823,0.949,0.451,-2.704,0.676,0.682
312.458,-6.132,-9.350,2.406,3.077,-7.863,0.820,0.383,-2.682,0.562,0.624
312.469,-0.560,-7.189,2.296,3.027,-7.729,0.918,0.363,-2.564,0.675,0.617
312.480,3.530,-4.149,1.322,2.944,-7.613,1.062,0.400,-2.565,0.826,0.659
312.492,5.306,-0.764,0.904,2.827,-7.415,1.252,0.484,-2.437,1.012,0.740
312.503,8.286,2.009,0.753,2.704,-7.137,1.518,0.587,-2.228,1.269,0.835
312.514,15.381,5.089,0.655,2.583,-6.856,1.796,0.714,-2.032,1.535,0.953
312.526,17.837,8.449,1.551,2.502,-6.533,1.994,0.896,-1.606,1.725,1.130
312.537,19.187,11.777,2.495,2.482,-6.188,2.225,1.119,-1.164,1.956,1.356
312.548,16.386,13.850,2.664,2.496,-5.917,2.422,1.349,-0.857,2.156,1.594
312.559,19.564,15.404,2.915,2.518,-5.519,2.741,1.572,-0.415,2.477,1.824
312.571,21.924,17.159,2.811,2.539,-5.201,3.019,1.816,-0.117,2.754,2.071
312.582,24.238,19.173,2.746,2.551,-4.819,3.365,2.094,0.232,3.093,2.348
312.593,22.407,20.204,2.760,2.560,-4.613,3.529,2.355,0.416,3.248,2.604
312.605,20.633,20.903,3.017,2.578,-4.337,3.745,2.616,0.697,3.453,2.858
312.616,17.273,19.593,3.184,2.607,-4.226,3.808,2.816,0.798,3.506,3.052
312.627,15.581,18.507,3.924,2.674,-4.011,3.919,3.007,1.099,3.615,3.242
312.638,15.605,17.633,4.230,2.775,-3.737,4.128,3.201,1.398,3.827,3.439
312.650,13.113,16.606,4.194,2.871,-3.597,4.224,3.377,1.531,3.924,3.618
312.661,12.394,15.289,4.147,2.953,-3.428,4.365,3.533,1.662,4.063,3.772
312.672,8.858,13.371,4.167,3.024,-3.439,4.326,3.646,1.611,4.021,3.881
312.684,5.748,11.191,4.694,3.119,-3.359,4.322,3.735,1.757,4.020,3.969
312.695,2.045,8.348,5.117,3.241,-3.403,4.196,3.774,1.781,3.904,4.014
312.706,-2.774,5.239,5.054,3.362,-3.474,4.087,3.782,1.703,3.807,4.029
312.717,-5.407,2.168,4.988,3.472,-3.569,3.970,3.748,1.576,3.703,4.001
312.729,-7.406,-0.679,4.660,3.561,-3.662,3.882,3.691,1.401,3.627,3.948
312.740,-8.428,-2.989,4.434,3.615,-3.724,3.797,3.614,1.305,3.548,3.870
312.751,-6.437,-4.315,4.376,3.668,-3.708,3.778,3.542,1.311,3.536,3.799
312.762,-3.078,-4.176,4.167,3.705,-3.624,3.856,3.506,1.331,3.619,3.762
312.774,-2.322,-3.667,3.889,3.721,-3.610,3.873,3.487,1.261,3.635,3.738
312.785,-0.463,-3.042,3.511,3.715,-3.580,3.899,3.472,1.216,3.657,3.715
312.796,4.785,-1.358,3.242,3.690,-3.386,4.081,3.498,1.347,3.830,3.729
312.807,5.704,0.595,2.950,3.654,-3.314,4.146,3.553,1.344,3.881,3.769
312.819,5.957,2.251,2.350,3.584,-3.279,4.198,3.616,1.255,3.911,3.809
312.830,5.296,3.098,2.008,3.492,-3.245,4.229,3.669,1.196,3.916,3.833
312.841,2.160,3.477,1.450,3.377,-3.261,4.229,3.715,1.049,3.882,3.844
312.853,-1.527,2.103,0.667,3.222,-3.419,4.101,3.697,0.724,3.715,3.783
312.864,-2.207,0.650,0.373,3.048,-3.498,4.016,3.653,0.551,3.585,3.690
312.875,-3.197,-0.481,-0.305,2.853,-3.606,3.943,3.603,0.260,3.463,3.587
312.886,-4.498,-1.567,-0.722,2.633,-3.703,3.847,3.538,0.044,3.312,3.462
312.898,-6.056,-2.947,-0.707,2.420,-3.808,3.697,3.449,-0.082,3.108,3.314
312.909,-5.087,-3.711,-0.573,2.229,-3.809,3.657,3.367,-0.117,3.017,3.177
312.920,-4.239,-3.982,-0.752,2.050,-3.869,3.591,3.292,-0.277,2.903,3.049
312.932,-0.828,-3.504,-0.837,1.880,-3.806,3.632,3.241,-0.278,2.896,2.945
312.943,3.371,-1.868,-1.247,1.708,-3.682,3.735,3.232,-0.223,2.947,2.884
312.954,4.138,-0.003,-1.836,1.491,-3.641,3.782,3.249,-0.314,2.930,2.836
312.965,9.278,2.405,-1.925,1.277,-3.418,3.962,3.298,-0.126,3.044,2.819
312.977,13.045,5.146,-2.291,1.063,-3.256,4.116,3.385,-0.076,3.129,2.837
312.988,17.215,8.493,-2.215,0.850,-2.956,4.370,3.526,0.188,3.308,2.906
312.999,19.625,11.474,-2.146,0.658,-2.708,4.581,3.692,0.381,3.445,3.001
313.010,18.769,13.749,-2.363,0.474,-2.527,4.757,3.872,0.438,3.544,3.108
313.022,21.861,16.043,-2.472,0.290,-2.195,5.067,4.070,0.676,3.772,3.228
313.033,18.779,17.398,-2.423,0.117,-2.065,5.165,4.262,0.739,3.787,3.342
313.044,12.301,16.462,-2.841,-0.057,-2.162,5.072,4.390,0.492,3.610,3.387
313.055,10.485,14.755,-2.538,-0.233,-2.082,5.095,4.475,0.555,3.549,3.388
313.067,8.342,12.964,-2.181,-0.376,-1.999,5.129,4.545,0.609,3.504,3.378
313.078,3.078,10.812,-1.325,-0.453,-1.956,5.073,4.589,0.744,3.383,3.356
313.089,-0.393,7.591,-1.045,-0.494,-2.025,4.943,4.569,0.692,3.198,3.278
313.101,-0.594,5.122,-0.879,-0.522,-2.015,4.902,4.536,0.701,3.106,3.191
313.112,2.082,3.755,-0.752,-0.542,-1.934,4.938,4.513,0.769,3.094,3.116
313.122,0.955,2.905,-0.691,-0.548,-1.932,4.906,4.500,0.738,3.017,3.056
313.134,3.800,2.982,-0.849,-0.563,-1.810,5.013,4.505,0.777,3.078,3.013
313.145,4.658,3.513,-0.802,-0.583,-1.734,5.071,4.529,0.782,3.087,2.987
313.156,6.689,4.140,-0.942,-0.606,-1.644,5.149,4.560,0.787,3.115,2.968
313.167,5.094,4.326,-0.904,-0.633,-1.670,5.100,4.582,0.702,3.017,2.939
313.178,3.936,4.506,-0.965,-0.661,-1.663,5.069,4.605,0.681,2.938,2.912
313.190,2.285,4.105,-0.337,-0.663,-1.596,5.030,4.614,0.889,2.856,2.877
313.201,1.182,2.870,-0.044,-0.641,-1.627,4.918,4.590,0.948,2.710,2.814
313.212,-1.228,1.584,0.546,-0.591,-1.680,4.772,4.554,1.017,2.539,2.749
313.223,-2.797,0.474,0.839,-0.510,-1.701,4.694,4.516,1.042,2.445,2.690
313.235,-2.836,-0.574,1.101,-0.420,-1.720,4.622,4.466,1.063,2.363,2.623
313.246,-2.619,-1.439,1.798,-0.304,-1.715,4.541,4.413,1.195,2.280,2.562
313.257,-1.863,-1.892,2.333,-0.157,-1.722,4.470,4.367,1.269,2.218,2.518
313.268,-2.582,-2.018,2.596,-0.000,-1.745,4.413,4.335,1.265,2.173,2.492
313.280,-1.374,-1.727,2.386,0.175,-1.704,4.428,4.308,1.277,2.203,2.473
313.292,1.221,-0.697,1.624,0.291,-1.620,4.515,4.304,1.254,2.292,2.466
313.302,-1.165,-0.516,0.925,0.345,-1.678,4.466,4.294,1.088,2.237,2.444
313.314,-3.401,-1.553,0.501,0.376,-1.819,4.334,4.237,0.812,2.093,2.368
313.325,-1.557,-1.681,0.312,0.382,-1.826,4.327,4.189,0.689,2.068,2.296
313.335,0.016,-1.375,0.610,0.387,-1.774,4.328,4.161,0.784,2.055,2.249
313.346,-2.258,-1.346,0.513,0.400,-1.845,4.233,4.133,0.689,1.950,2.206
313.356,-12.076,-3.879,0.206,0.393,-2.204,3.875,4.031,0.242,1.580,2.084
313.367,-14.493,-6.871,1.026,0.405,-2.332,3.659,3.878,0.264,1.361,1.918
313.377,-19.621,-10.457,1.466,0.465,-2.628,3.309,3.688,0.044,1.025,1.731
313.389,-26.727,-16.049,1.108,0.514,-3.105,2.836,3.391,-0.521,0.572,1.438
313.400,-24.712,-20.288,0.440,0.526,-3.453,2.528,3.059,-1.046,0.282,1.106
313.412,-24.516,-21.835,-0.374,0.490,-3.799,2.235,2.760,-1.613,-0.000,0.800
313.423,-28.075,-23.767,-0.089,0.438,-4.107,1.849,2.455,-1.793,-0.375,0.489
313.434,-33.985,-27.055,0.512,0.426,-4.486,1.360,2.105,-1.939,-0.836,0.149
313.444,-37.441,-30.443,0.410,0.432,-4.909,0.893,1.717,-2.303,-1.261,-0.218
313.456,-41.974,-34.199,0.148,0.416,-5.383,0.377,1.257,-2.715,-1.735,-0.656
313.468,-41.345,-37.316,-0.157,0.381,-5.879,-0.140,0.756,-3.197,-2.206,-1.131
313.479,-38.638,-38.287,-0.472,0.329,-6.267,-0.533,0.291,-3.617,-2.552,-1.569
313.491,-38.050,-38.295,-0.829,0.260,-6.714,-0.968,-0.155,-4.138,-2.939,-1.986
313.502,-36.696,-38.222,-1.303,0.168,-7.138,-1.386,-0.600,-4.619,-3.310,-2.400
313.514,-33.945,-36.987,-0.835,0.101,-7.416,-1.737,-1.017,-4.724,-3.602,-2.776
313.526,-33.516,-35.322,-0.186,0.067,-7.678,-2.084,-1.386,-4.770,-3.879,-3.089
313.538,-41.997,-36.495,0.781,0.089,-8.147,-2.666,-1.803,-4.921,-4.368,-3.431
313.549,-44.173,-39.389,1.462,0.164,-8.603,-3.215,-2.290,-5.098,-4.801,-3.820
313.560,-39.528,-40.245,1.490,0.263,-8.915,-3.573,-2.711,-5.253,-5.030,-4.128
313.571,-32.076,-37.857,1.477,0.360,-9.091,-3.794,-3.081,-5.276,-5.097,-4.363
313.582,-26.539,-34.393,1.705,0.442,-9.224,-3.943,-3.360,-5.341,-5.117,-4.524
313.592,-20.694,-29.993,2.357,0.539,-9.324,-4.062,-3.563,-5.356,-5.102,-4.602
313.603,-13.654,-24.665,3.017,0.692,-9.318,-4.096,-3.706,-5.187,-4.987,-4.603
313.613,-9.870,-20.038,2.431,0.831,-9.365,-4.110,-3.792,-5.286,-4.855,-4.550
313.624,-4.633,-14.389,2.318,0.960,-9.297,-4.051,-3.829,-5.151,-4.634,-4.430
313.634,0.732,-9.756,3.260,1.088,-9.133,-3.959,-3.814,-4.729,-4.405,-4.280
313.645,2.055,-5.314,3.493,1.256,-8.933,-3.802,-3.740,-4.358,-4.104,-4.062
313.656,7.599,-1.077,3.049,1.385,-8.706,-3.570,-3.637,-4.114,-3.742,-3.829
313.667,6.211,2.157,3.259,1.508,-8.546,-3.443,-3.506,-3.828,-3.492,-3.571
313.677,5.863,3.182,3.420,1.620,-8.450,-3.372,-3.413,-3.629,-3.320,-3.376
313.689,10.690,5.189,2.977,1.730,-8.222,-3.123,-3.275,-3.445,-2.956,-3.121
313.700,16.125,8.681,2.803,1.813,-7.887,-2.773,-3.070,-3.148,-2.506,-2.810
313.710,19.750,11.855,3.392,1.883,-7.581,-2.480,-2.856,-2.793,-2.138,-2.514
313.721,20.047,14.258,2.846,1.958,-7.404,-2.260,-2.620,-2.746,-1.845,-2.200
313.732,25.612,17.148,2.491,1.986,-7.018,-1.845,-2.353,-2.455,-1.376,-1.871
313.743,26.598,20.315,2.774,2.025,-6.622,-1.478,-2.024,-1.977,-0.959,-1.484
313.754,34.334,23.911,3.730,2.099,-5.988,-0.904,-1.645,-1.160,-0.332,-1.043
313.765,32.461,26.611,4.619,2.223,-5.598,-0.580,-1.245,-0.562,0.050,-0.573
313.777,37.766,29.761,4.681,2.357,-4.957,0.033,-0.807,0.149,0.719,-0.068
313.788,42.117,32.948,4.385,2.481,-4.391,0.608,-0.334,0.665,1.338,0.460
313.799,37.221,35.004,4.038,2.573,-4.014,0.986,0.141,1.010,1.744,0.977
313.810,40.490,36.436,3.928,2.656,-3.463,1.549,0.602,1.482,2.327,1.471
313.822,35.387,36.457,3.744,2.726,-3.221,1.818,1.034,1.587,2.609,1.927
313.833,31.664,35.546,3.296,2.770,-2.964,2.123,1.438,1.633,2.915,2.341
313.844,33.466,34.383,4.143,2.824,-2.570,2.474,1.790,2.116,3.266,2.702
313.854,29.962,33.085,4.781,2.933,-2.361,2.641,2.111,2.417,3.445,3.041
313.866,28.995,31.701,4.327,3.041,-2.008,3.004,2.476,2.667,3.812,3.418
313.877,21.942,29.178,3.760,3.104,-1.885,3.152,2.790,2.626,3.951,3.727
313.889,12.436,23.722,3.393,3.132,-1.932,3.116,2.985,2.463,3.896,3.905
313.901,5.390,17.460,3.507,3.154,-2.029,2.996,3.082,2.358,3.761,3.981
313.913,-8.130,9.523,4.175,3.208,-2.360,2.637,3.067,2.053,3.399,3.955
313.924,-18.035,0.257,5.100,3.320,-2.726,2.232,2.920,1.772,3.015,3.814
313.936,-18.642,-6.561,5.974,3.490,-2.837,2.090,2.738,1.737,2.913,3.658
313.948,-13.660,-9.997,6.349,3.694,-2.870,2.044,2.574,1.734,2.921,3.535
313.959,-9.453,-10.316,5.883,3.873,-2.864,2.085,2.472,1.606,3.012,3.473
313.971,-15.700,-11.640,5.112,3.992,-3.181,1.807,2.342,1.133,2.775,3.373
313.982,-14.361,-12.304,5.414,4.062,-3.215,1.741,2.208,1.194,2.736,3.259
313.993,-14.428,-12.471,5.693,4.158,-3.270,1.665,2.088,1.205,2.696,3.167
314.004,-10.890,-11.888,5.447,4.247,-3.235,1.695,1.988,1.247,2.760,3.098
314.015,-7.520,-10.532,5.278,4.306,-3.162,1.751,1.921,1.362,2.844,3.055
314.026,-11.228,-10.249,5.809,4.386,-3.312,1.536,1.836,1.429,2.665,3.001
314.037,-12.851,-11.089,6.416,4.506,-3.452,1.351,1.721,1.442,2.530,2.930
314.047,-18.275,-13.138,6.034,4.603,-3.783,1.046,1.568,1.020,2.274,2.818
314.058,-22.728,-15.749,6.753,4.712,-4.060,0.740,1.376,0.856,2.025,2.674
314.068,-26.740,-18.646,6.547,4.832,-4.393,0.416,1.144,0.504,1.766,2.497
314.079,-24.182,-20.768,6.338,4.927,-4.576,0.242,0.905,0.305,1.655,2.310
314.089,-27.256,-22.708,6.201,5.009,-4.927,-0.119,0.653,0.013,1.358,2.113
314.100,-30.948,-24.874,5.789,5.073,-5.289,-0.482,0.378,-0.327,1.061,1.891
314.110,-26.088,-25.831,5.327,5.095,-5.464,-0.624,0.108,-0.607,0.978,1.668
314.121,-22.544,-25.449,5.092,5.100,-5.645,-0.796,-0.127,-0.807,0.862,1.478
314.131,-19.725,-23.730,5.049,5.096,-5.718,-0.876,-0.310,-0.838,0.835,1.342
314.142,-16.967,-21.679,5.011,5.094,-5.752,-0.919,-0.467,-0.829,0.846,1.233
314.152,-8.023,-18.435,5.331,5.097,-5.619,-0.800,-0.570,-0.632,1.018,1.181
314.163,-7.690,-15.387,5.626,5.121,-5.682,-0.862,-0.635,-0.678,1.015,1.171
314.174,-11.562,-13.890,5.898,5.167,-5.838,-1.047,-0.710,-0.703,0.894,1.159
314.184,-2.917,-11.000,5.705,5.201,-5.603,-0.814,-0.736,-0.441,1.187,1.191
314.195,3.944,-7.212,6.005,5.238,-5.402,-0.633,-0.704,-0.152,1.426,1.283
314.205,5.838,-2.955,5.611,5.279,-5.254,-0.437,-0.606,-0.165,1.675,1.440
314.216,12.733,1.479,4.995,5.276,-4.965,-0.090,-0.464,-0.091,2.060,1.626
314.227,11.866,4.555,5.060,5.255,-4.856,0.014,-0.316,0.032,2.195,1.811
314.237,8.578,6.148,5.461,5.260,-4.821,0.038,-0.185,0.113,2.254,1.981
314.248,7.257,6.453,5.052,5.261,-4.819,0.094,-0.082,-0.084,2.342,2.122
314.258,8.575,7.192,5.141,5.239,-4.662,0.253,0.033,0.063,2.525,2.266
314.269,10.996,8.081,5.481,5.254,-4.483,0.429,0.161,0.260,2.731,2.429
314.279,18.025,10.640,5.391,5.273,-4.096,0.828,0.350,0.601,3.156,2.652
314.290,21.208,13.464,4.267,5.232,-3.856,1.133,0.577,0.575,3.465,2.892
314.300,25.964,17.122,4.786,5.193,-3.403,1.546,0.855,1.162,3.876,3.179
314.311,21.083,18.736,4.959,5.182,-3.273,1.652,1.113,1.362,3.984,3.449
314.321,27.200,20.757,4.925,5.164,-2.818,2.093,1.390,1.847,4.419,3.731
314.332,18.881,20.999,4.935,5.149,-2.762,2.116,1.644,1.997,4.436,3.987
314.342,19.891,20.064,4.365,5.122,-2.517,2.359,1.861,2.198,4.666,4.200
314.354,22.481,20.859,3.633,5.012,-2.198,2.708,2.128,2.315,4.970,4.436
314.364,20.938,21.438,3.701,4.894,-1.956,2.949,2.367,2.476,5.161,4.636
314.375,20.861,21.084,4.344,4.833,-1.745,3.149,2.598,2.659,5.321,4.837
314.385,18.920,20.255,4.145,4.795,-1.566,3.355,2.822,2.665,5.487,5.031
314.396,17.858,19.675,3.492,4.713,-1.412,3.559,3.025,2.538,5.638,5.189
314.406,16.984,18.494,3.940,4.636,-1.220,3.726,3.213,2.753,5.748,5.329
314.417,12.657,16.970,4.233,4.603,-1.123,3.802,3.383,2.861,5.777,5.459
314.428,10.543,15.053,3.844,4.561,-1.053,3.889,3.519,2.787,5.813,5.550
314.439,8.057,12.454,3.517,4.493,-1.053,3.898,3.622,2.671,5.765,5.598
314.450,4.433,10.030,3.634,4.429,-1.110,3.821,3.680,2.640,5.639,5.608
314.461,4.165,7.810,3.857,4.396,-1.097,3.806,3.715,2.709,5.585,5.603
314.471,8.039,7.439,3.583,4.358,-0.917,3.984,3.786,2.839,5.719,5.632
314.483,6.856,7.935,3.356,4.290,-0.777,4.112,3.895,2.937,5.786,5.681
314.494,-4.296,4.875,3.401,4.224,-0.997,3.868,3.911,2.740,5.483,5.638
314.506,-13.502,-0.932,3.457,4.174,-1.302,3.536,3.802,2.469,5.103,5.475
314.517,-18.620,-6.013,4.003,4.150,-1.565,3.227,3.635,2.347,4.765,5.271
314.527,-15.315,-9.383,3.982,4.144,-1.645,3.130,3.458,2.293,4.647,5.066
314.538,-14.254,-10.703,3.861,4.129,-1.720,3.044,3.321,2.215,4.538,4.900
314.548,-14.365,-11.873,3.901,4.116,-1.851,2.900,3.177,2.095,4.375,4.732
314.559,-12.015,-12.019,3.458,4.091,-1.900,2.865,3.053,1.941,4.318,4.582
314.570,-7.305,-11.108,3.267,4.050,-1.882,2.891,2.953,1.881,4.318,4.453
314.581,-10.351,-10.570,3.509,4.013,-2.023,2.732,2.861,1.768,4.136,4.334
314.593,-7.613,-9.869,3.689,3.993,-2.018,2.728,2.772,1.770,4.113,4.225
314.604,-5.365,-8.809,4.413,4.001,-2.019,2.708,2.704,1.818,4.083,4.145
314.615,-6.738,-8.173,5.090,4.057,-2.124,2.576,2.641,1.805,3.956,4.085
314.627,-9.335,-8.315,5.510,4.132,-2.298,2.408,2.561,1.598,3.800,4.015
314.638,-7.054,-7.693,5.385,4.207,-2.271,2.458,2.504,1.516,3.863,3.969
314.649,-6.837,-7.530,5.290,4.271,-2.357,2.392,2.438,1.336,3.809,3.914
314.660,-6.945,-7.156,4.610,4.303,-2.434,2.360,2.383,1.057,3.782,3.863
314.672,-2.387,-6.255,3.643,4.287,-2.386,2.445,2.342,0.919,3.860,3.814
314.683,-7.161,-5.963,3.295,4.235,-2.563,2.274,2.297,0.690,3.672,3.753
314.694,-1.834,-5.244,3.321,4.184,-2.450,2.369,2.257,0.855,3.751,3.696
314.705,-2.902,-4.647,3.305,4.135,-2.513,2.295,2.230,0.814,3.660,3.654
314.716,2.281,-3.108,3.152,4.081,-2.374,2.437,2.235,0.906,3.784,3.642
314.728,2.016,-1.286,3.101,4.019,-2.319,2.492,2.275,0.928,3.816,3.661
314.739,7.404,0.937,3.384,3.976,-2.083,2.713,2.342,1.200,4.014,3.711
314.750,7.312,2.953,4.043,3.962,-1.996,2.791,2.433,1.291,4.077,3.791
314.761,11.027,5.063,5.127,4.015,-1.750,2.994,2.549,1.713,4.279,3.913
314.773,7.962,6.184,5.121,4.077,-1.738,3.003,2.665,1.725,4.290,4.035
314.784,16.308,8.448,4.501,4.114,-1.371,3.391,2.815,1.975,4.670,4.183
314.795,22.007,12.195,3.973,4.116,-0.986,3.785,3.041,2.283,5.041,4.397
314.806,17.481,14.200,3.838,4.098,-0.886,3.872,3.251,2.397,5.097,4.585
314.816,12.102,13.805,3.828,4.086,-0.900,3.846,3.401,2.387,5.043,4.711
314.827,11.796,13.172,3.908,4.069,-0.768,3.969,3.532,2.517,5.134,4.817
314.837,12.030,12.743,4.285,4.071,-0.629,4.099,3.665,2.647,5.236,4.927
314.849,16.486,13.584,4.883,4.112,-0.304,4.408,3.841,3.003,5.524,5.088
314.860,19.341,15.012,4.845,4.166,-0.043,4.687,4.045,3.150,5.781,5.278
314.871,15.419,15.636,4.163,4.180,0.046,4.807,4.246,3.052,5.868,5.453
314.881,24.086,17.529,4.225,4.178,0.533,5.288,4.472,3.512,6.305,5.645
314.893,25.115,20.493,4.536,4.203,0.859,5.595,4.762,3.848,6.561,5.898
314.903,25.819,22.051,4.651,4.231,1.126,5.848,5.018,4.122,6.771,6.122
314.913,28.786,23.843,4.652,4.255,1.482,6.199,5.300,4.438,7.076,6.368
314.924,26.221,25.383,4.496,4.272,1.780,6.500,5.632,4.634,7.309,6.647
314.935,23.538,25.055,3.882,4.266,1.944,6.691,5.882,4.593,7.439,6.845
314.945,21.606,24.214,4.340,4.251,2.152,6.880,6.113,4.809,7.561,7.018
314.955,16.109,22.222,5.014,4.287,2.200,6.905,6.301,4.898,7.534,7.160
314.965,13.202,19.336,4.336,4.316,2.177,6.928,6.436,4.594,7.505,7.247
314.976,10.998,16.788,3.644,4.280,2.164,6.970,6.558,4.251,7.477,7.301
314.987,7.267,14.245,4.308,4.258,2.182,6.957,6.654,4.341,7.398,7.333
314.998,7.423,12.042,4.930,4.290,2.270,7.015,6.728,4.512,7.406,7.358
315.009,9.200,10.933,4.384,4.314,2.370,7.143,6.814,4.414,7.482,7.392
315.019,2.661,8.948,3.785,4.292,2.218,7.036,6.868,3.985,7.311,7.381
315.030,-5.628,5.323,4.047,4.270,1.997,6.792,6.845,3.807,7.008,7.296
315.040,-9.084,1.134,4.061,4.260,1.829,6.618,6.762,3.606,6.783,7.155
315.051,-4.701,-1.177,3.738,4.239,1.882,6.687,6.690,3.529,6.797,7.024
