R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,1,50,1,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
237.245,-52.659,-66.750,7.977,8.675,-39.566,-35.420,-34.723,-26.456,-22.616,-22.849
237.256,-43.954,-60.492,6.512,8.478,-39.637,-35.380,-34.937,-26.447,-22.324,-22.796
237.268,-35.794,-53.417,6.368,8.217,-39.554,-35.281,-35.057,-26.143,-21.990,-22.663
237.279,-31.211,-46.557,6.796,8.016,-39.359,-35.134,-35.088,-25.633,-21.611,-22.443
237.290,-26.098,-40.639,7.007,7.905,-39.170,-34.962,-35.075,-25.178,-21.208,-22.178
237.302,-21.889,-35.071,6.962,7.822,-38.985,-34.766,-35.003,-24.781,-20.787,-21.859
237.313,-14.402,-29.204,6.290,7.713,-38.640,-34.393,-34.862,-24.263,-20.203,-21.482
237.324,-9.015,-23.007,4.636,7.425,-38.280,-33.982,-34.651,-23.800,-19.612,-21.064
237.336,2.477,-15.872,4.462,7.085,-37.675,-33.334,-34.352,-23.096,-18.806,-20.578
237.347,15.029,-7.827,3.085,6.677,-37.028,-32.608,-33.952,-22.428,-17.946,-20.010
237.359,16.412,-0.538,3.126,6.229,-36.532,-32.121,-33.479,-21.792,-17.345,-19.390
237.370,22.410,6.429,4.430,5.961,-35.685,-31.353,-32.933,-20.686,-16.462,-18.693
237.381,29.210,13.034,5.071,5.844,-34.844,-30.552,-32.321,-19.655,-15.544,-17.928
237.392,30.727,18.171,5.533,5.810,-34.182,-29.910,-31.686,-18.838,-14.789,-17.143
237.404,34.078,22.853,6.136,5.829,-33.434,-29.156,-31.006,-17.989,-13.929,-16.321
237.415,38.719,27.564,5.620,5.871,-32.630,-28.296,-30.274,-17.173,-12.975,-15.457
237.426,43.864,32.310,4.656,5.763,-31.781,-27.394,-29.507,-16.337,-12.007,-14.587
237.438,47.197,36.718,3.780,5.581,-30.893,-26.494,-28.705,-15.414,-11.065,-13.703
237.449,51.664,41.052,3.462,5.373,-29.911,-25.530,-27.865,-14.370,-10.076,-12.800
237.460,60.522,46.444,2.618,5.110,-28.823,-24.389,-26.985,-13.355,-8.934,-11.876
237.470,70.402,52.796,0.929,4.709,-27.783,-23.226,-26.047,-12.533,-7.800,-10.926
237.480,78.018,60.048,2.167,4.313,-26.571,-22.078,-25.064,-11.250,-6.700,-9.946
237.491,89.063,69.108,4.619,4.182,-25.061,-20.703,-23.861,-9.546,-5.363,-8.727
237.502,99.228,79.259,5.833,4.355,-23.492,-19.192,-22.551,-7.905,-3.882,-7.388
237.513,111.215,89.801,4.691,4.439,-21.890,-17.535,-21.125,-6.450,-2.285,-5.963
237.524,120.531,100.680,4.480,4.447,-20.179,-15.806,-19.589,-4.856,-0.651,-4.458
237.534,127.656,108.430,2.937,4.352,-18.635,-14.174,-18.110,-3.558,0.870,-3.040
237.544,131.242,115.214,1.683,4.082,-17.090,-12.580,-16.579,-2.233,2.314,-1.609
237.556,136.628,122.675,1.141,3.750,-15.217,-10.691,-14.795,-0.581,3.993,0.027
237.566,127.271,125.040,0.370,3.366,-14.041,-9.499,-13.329,0.376,4.984,1.338
237.578,121.144,124.235,0.142,2.965,-12.579,-8.074,-11.714,1.653,6.148,2.746
237.590,120.922,122.948,-0.393,2.549,-11.027,-6.544,-10.148,2.968,7.391,4.077
237.601,122.584,122.744,-1.128,2.081,-9.435,-4.963,-8.596,4.273,8.657,5.363
237.613,121.683,122.283,-1.852,1.552,-7.956,-3.493,-7.071,5.434,9.783,6.592
237.624,117.103,121.032,-2.049,1.124,-6.738,-2.318,-5.749,6.437,10.661,7.654
237.634,124.363,121.771,-2.333,0.730,-5.145,-0.749,-4.395,7.764,11.919,8.734
237.645,123.069,122.114,-2.381,0.367,-3.852,0.524,-3.035,8.773,12.870,9.806
237.655,123.131,122.790,-1.508,0.106,-2.420,1.884,-1.683,10.001,13.902,10.865
237.666,124.361,122.973,-0.260,-0.003,-1.055,3.199,-0.342,11.127,14.894,11.916
237.677,118.562,122.206,0.675,0.016,0.243,4.444,1.061,12.195,15.815,13.028
237.688,122.505,122.450,1.268,0.113,1.773,5.924,2.441,13.480,16.970,14.115
237.699,119.837,121.550,1.141,0.206,2.992,7.147,3.790,14.355,17.859,15.159
237.710,117.762,120.289,0.325,0.233,4.146,8.354,5.111,15.069,18.717,16.159
237.722,114.599,119.225,-0.976,0.144,5.350,9.633,6.430,15.776,19.626,17.134
237.733,113.862,118.117,-3.265,-0.185,6.565,10.940,7.713,16.434,20.526,18.037
237.744,113.027,116.637,-3.910,-0.575,7.774,12.170,8.960,17.189,21.332,18.884
237.756,105.581,113.888,-5.287,-1.072,8.668,13.115,10.117,17.559,21.833,19.620
237.767,103.059,110.894,-4.703,-1.532,9.725,14.120,11.199,18.262,22.389,20.273
237.778,95.152,106.407,-3.594,-1.787,10.568,14.862,12.234,18.846,22.697,20.891
237.790,83.114,100.240,-2.694,-1.900,11.203,15.428,13.179,19.175,22.843,21.427
237.801,74.885,93.030,-1.404,-1.877,11.811,15.958,13.969,19.505,22.970,21.823
237.812,62.310,84.725,-0.293,-1.728,12.201,16.282,14.651,19.614,22.908,22.123
237.823,53.066,75.533,0.738,-1.481,12.489,16.529,15.205,19.594,22.786,22.308
237.834,38.904,65.591,1.479,-1.178,12.586,16.595,15.644,19.377,22.499,22.389
237.845,33.515,56.168,2.032,-0.840,12.813,16.788,15.977,19.310,22.351,22.374
237.856,27.773,47.576,1.758,-0.522,12.894,16.858,16.227,19.066,22.090,22.283
237.866,18.427,39.366,1.664,-0.267,12.817,16.789,16.395,18.635,21.695,22.113
237.877,12.431,31.349,0.783,-0.115,12.696,16.691,16.470,18.140,21.270,21.849
237.887,6.498,24.249,0.451,-0.039,12.570,16.560,16.487,17.689,20.815,21.526
237.898,5.155,18.101,0.587,0.031,12.523,16.473,16.455,17.381,20.414,21.162
237.908,3.406,13.324,0.620,0.104,12.434,16.349,16.404,17.030,19.984,20.788
237.919,3.499,10.221,0.350,0.145,12.421,16.324,16.357,16.723,19.656,20.423
237.930,-3.684,6.801,1.160,0.221,12.261,16.076,16.278,16.406,19.120,20.038
237.940,0.612,4.081,1.936,0.398,12.304,16.046,16.176,16.285,18.821,19.649
237.951,-0.536,2.437,1.404,0.549,12.177,15.906,16.089,15.895,18.418,19.282
237.961,-7.332,0.046,1.145,0.613,11.906,15.623,15.966,15.361,17.873,18.879
237.972,-7.431,-2.021,1.293,0.676,11.832,15.509,15.821,15.079,17.505,18.461
237.982,-8.052,-3.578,3.697,0.917,11.845,15.385,15.683,15.072,17.154,18.079
237.993,-7.720,-4.759,4.064,1.284,11.772,15.256,15.548,14.861,16.820,17.723
238.004,-4.032,-4.423,4.315,1.594,11.852,15.299,15.448,14.772,16.659,17.404
238.016,4.395,-2.296,3.605,1.829,12.076,15.537,15.410,14.737,16.692,17.148
238.026,5.432,0.084,2.740,1.986,12.096,15.586,15.402,14.474,16.536,16.925
238.038,13.539,4.512,2.050,2.058,12.311,15.821,15.442,14.360,16.510,16.694
238.049,24.635,9.879,1.900,2.075,12.779,16.288,15.592,14.586,16.761,16.623
238.060,30.813,15.996,2.331,2.116,13.226,16.695,15.834,14.861,16.954,16.650
238.071,34.886,21.865,3.129,2.222,13.678,17.113,16.140,15.135,17.165,16.748
238.082,32.632,26.092,3.978,2.394,14.012,17.409,16.472,15.308,17.261,16.881
238.093,39.268,29.565,4.652,2.644,14.552,17.887,16.793,15.733,17.552,17.015
238.103,30.040,30.567,3.448,2.798,14.516,17.906,17.081,15.384,17.378,17.109
238.114,29.699,30.686,2.396,2.789,14.749,18.171,17.330,15.329,17.436,17.149
238.124,25.055,29.345,2.623,2.746,14.832,18.243,17.531,15.196,17.301,17.140
238.135,18.500,26.712,3.683,2.801,14.843,18.206,17.679,15.069,17.070,17.089
238.146,8.931,22.079,4.467,2.978,14.659,18.007,17.743,14.711,16.698,16.973
238.156,0.459,16.186,4.883,3.196,14.408,17.752,17.720,14.279,16.282,16.779
238.167,-6.505,9.543,3.482,3.303,13.986,17.426,17.601,13.507,15.795,16.485
238.177,-16.014,2.432,2.513,3.255,13.501,16.980,17.394,12.765,15.181,16.094
238.188,-17.434,-3.786,1.761,3.098,13.175,16.697,17.128,12.176,14.725,15.638
238.199,-21.762,-9.044,1.819,2.951,12.796,16.287,16.830,11.666,14.150,15.158
238.209,-28.692,-14.676,2.550,2.879,12.286,15.723,16.471,11.078,13.438,14.631
238.220,-38.434,-21.150,3.152,2.877,11.621,15.020,16.031,10.326,12.604,14.039
238.230,-42.872,-27.527,3.839,2.971,11.074,14.403,15.534,9.764,11.878,13.409
238.241,-49.991,-33.940,4.544,3.120,10.390,13.641,14.977,9.097,11.025,12.737
238.251,-55.386,-40.098,3.983,3.262,9.647,12.904,14.376,8.238,10.211,12.031
238.262,-60.386,-46.022,2.971,3.296,8.794,12.142,13.720,7.129,9.372,11.271
238.272,-61.602,-51.088,1.990,3.169,7.992,11.393,13.006,6.135,8.540,10.447
238.283,-61.199,-54.446,1.333,2.980,7.296,10.704,12.295,5.327,7.771,9.628
238.293,-65.229,-57.603,-0.056,2.706,6.381,9.848,11.552,4.213,6.836,8.778
238.304,-70.771,-61.081,0.497,2.428,5.489,8.960,10.778,3.227,5.876,7.906
238.314,-72.833,-64.444,2.054,2.328,4.724,8.115,9.976,2.539,4.988,7.032
238.325,-71.120,-66.670,1.984,2.328,3.962,7.376,9.184,1.695,4.226,6.191
238.335,-66.673,-67.087,2.882,2.309,3.399,6.768,8.448,1.177,3.603,5.413
238.346,-62.167,-66.038,4.517,2.485,2.925,6.217,7.777,0.827,3.065,4.731
238.356,-56.132,-63.515,6.429,2.867,2.569,5.785,7.173,0.618,2.674,4.148
238.366,-55.387,-61.122,6.437,3.275,2.020,5.249,6.601,0.077,2.192,3.612
238.377,-59.084,-60.153,5.857,3.599,1.309,4.579,6.026,-0.668,1.581,3.075
238.387,-56.100,-59.055,5.692,3.824,0.849,4.119,5.453,-1.092,1.178,2.541
238.398,-46.673,-55.960,4.482,3.967,0.536,3.895,4.943,-1.519,1.007,2.069
238.408,-39.719,-51.698,2.814,3.888,0.218,3.632,4.508,-1.912,0.778,1.655
238.418,-42.115,-48.428,1.366,3.650,-0.350,3.147,4.078,-2.618,0.313,1.233
238.429,-40.615,-46.152,0.572,3.345,-0.786,2.767,3.649,-3.146,-0.051,0.807
238.439,-29.164,-41.788,1.459,3.061,-0.768,2.744,3.300,-3.052,-0.060,0.463
238.449,-23.978,-36.919,2.306,2.946,-0.874,2.586,3.032,-3.046,-0.188,0.221
238.460,-28.169,-33.593,3.484,2.944,-1.141,2.248,2.787,-3.160,-0.482,0.014
238.470,-27.965,-31.738,4.586,3.097,-1.319,2.001,2.533,-3.172,-0.664,-0.182
238.480,-20.525,-29.116,3.515,3.195,-1.402,1.963,2.313,-3.287,-0.643,-0.346
238.490,-11.775,-24.398,1.943,3.106,-1.346,2.065,2.178,-3.285,-0.502,-0.444
238.501,-9.687,-19.899,1.458,2.931,-1.379,2.041,2.085,-3.318,-0.499,-0.510
238.511,-6.025,-16.184,0.553,2.696,-1.413,2.042,2.005,-3.406,-0.480,-0.572
238.522,-4.553,-12.538,0.397,2.428,-1.389,2.047,1.962,-3.349,-0.464,-0.602
238.532,-4.778,-10.159,0.374,2.211,-1.432,1.991,1.918,-3.368,-0.506,-0.631
238.543,2.974,-6.658,0.090,2.005,-1.219,2.231,1.928,-3.203,-0.257,-0.608
238.553,1.477,-4.250,1.299,1.863,-1.205,2.185,1.949,-3.081,-0.290,-0.570
238.564,5.559,-1.322,2.433,1.863,-0.958,2.375,2.015,-2.723,-0.075,-0.474
238.574,8.403,1.451,3.781,2.015,-0.784,2.509,2.109,-2.455,0.098,-0.335
238.584,15.714,5.056,3.868,2.270,-0.487,2.815,2.259,-2.142,0.454,-0.129
238.596,23.362,11.174,2.926,2.347,-0.081,3.280,2.523,-1.817,0.951,0.177
238.607,23.998,15.826,2.350,2.299,0.235,3.596,2.814,-1.499,1.281,0.495
238.619,29.319,20.064,2.405,2.242,0.684,4.023,3.135,-1.020,1.714,0.834
238.631,40.065,26.337,3.535,2.325,1.441,4.699,3.566,-0.127,2.400,1.291
238.643,41.358,31.958,3.687,2.507,1.955,5.198,4.061,0.407,2.913,1.817
238.654,47.103,36.136,4.087,2.738,2.562,5.802,4.583,1.013,3.531,2.369
238.665,46.204,39.629,5.404,2.977,3.157,6.302,5.106,1.762,4.041,2.915
238.676,56.627,44.222,6.167,3.336,4.076,7.154,5.687,2.795,4.909,3.528
238.687,67.409,50.731,5.410,3.620,5.076,8.174,6.399,3.738,5.928,4.259
238.698,76.330,58.086,4.472,3.759,6.141,9.255,7.228,4.728,6.982,5.083
238.709,85.992,66.091,3.619,3.793,7.356,10.481,8.152,5.853,8.158,5.982
238.721,92.111,73.347,2.146,3.672,8.454,11.603,9.129,6.810,9.200,6.905
238.732,95.312,79.845,1.588,3.471,9.550,12.692,10.142,7.798,10.186,7.843
238.743,96.119,85.205,0.688,3.177,10.652,13.804,11.197,8.739,11.171,8.798
238.754,101.230,89.892,0.848,2.904,11.909,15.017,12.255,9.916,12.243,9.745
238.766,100.737,93.236,1.866,2.723,13.002,16.027,13.320,10.988,13.109,10.693
238.777,103.757,96.007,3.352,2.721,14.208,17.130,14.405,12.210,14.076,11.668
238.788,105.321,98.875,3.755,2.789,15.383,18.244,15.520,13.328,15.049,12.670
238.800,103.173,100.775,4.040,2.949,16.520,19.320,16.640,14.398,15.986,13.676
238.811,108.879,102.640,3.329,3.000,17.769,20.579,17.759,15.442,17.083,14.659
238.823,116.022,105.680,2.260,2.951,19.060,21.914,18.943,16.445,18.233,15.686
238.834,117.235,109.063,0.542,2.770,20.193,23.118,20.144,17.218,19.226,16.703
238.845,117.658,112.117,-0.438,2.471,21.407,24.376,21.362,18.097,20.246,17.711
238.857,119.643,114.313,-0.613,2.161,22.644,25.627,22.564,19.035,21.245,18.687
238.868,117.038,115.411,-1.166,1.832,23.703,26.718,23.741,19.752,22.069,19.622
238.879,111.134,114.685,0.489,1.627,24.709,27.654,24.865,20.596,22.741,20.506
238.891,105.999,112.442,1.138,1.563,25.646,28.552,25.939,21.324,23.382,21.344
238.902,97.895,109.060,2.455,1.605,26.485,29.321,26.929,22.010,23.902,22.102
238.913,90.997,104.560,3.168,1.761,27.269,30.053,27.844,22.615,24.394,22.791
238.925,88.356,100.035,2.624,1.888,28.033,30.830,28.693,23.089,24.924,23.408
238.936,81.840,94.913,2.059,1.928,28.568,31.386,29.462,23.308,25.226,23.932
238.947,72.262,88.705,1.338,1.892,28.894,31.752,30.122,23.282,25.329,24.336
238.959,65.677,82.084,-0.191,1.709,29.186,32.111,30.685,23.162,25.411,24.625
238.970,59.884,75.418,-0.862,1.459,29.431,32.386,31.170,23.053,25.402,24.827
238.982,51.178,68.157,-1.310,1.166,29.420,32.446,31.540,22.619,25.176,24.907
238.993,40.154,60.113,-0.746,0.931,29.346,32.352,31.800,22.288,24.806,24.883
239.004,29.518,51.427,0.294,0.820,29.258,32.201,31.951,22.039,24.396,24.766
239.015,19.874,42.983,0.745,0.795,29.120,32.014,32.014,21.724,23.967,24.572
239.027,13.683,34.391,0.556,0.785,28.913,31.800,31.973,21.280,23.522,24.283
239.038,4.670,25.962,-0.157,0.702,28.527,31.438,31.842,20.606,22.929,23.903
239.050,0.478,18.489,0.020,0.620,28.243,31.138,31.642,20.110,22.407,23.462
239.061,-10.596,10.648,0.785,0.615,27.717,30.562,31.358,19.448,21.628,22.952
239.072,-14.214,3.269,1.901,0.714,27.326,30.119,31.000,18.946,21.005,22.390
239.083,-23.474,-4.047,3.964,1.023,26.762,29.450,30.583,18.394,20.190,21.803
239.095,-28.538,-11.084,4.356,1.386,26.167,28.828,30.095,17.697,19.444,21.163
239.106,-30.670,-17.388,4.491,1.766,25.591,28.234,29.559,17.019,18.744,20.493
239.118,-33.580,-22.605,4.220,2.058,24.918,27.564,28.987,16.216,17.974,19.792
239.129,-35.487,-26.658,3.727,2.268,24.268,26.922,28.402,15.436,17.237,19.085
239.140,-34.272,-29.070,3.643,2.443,23.747,26.400,27.828,14.804,16.629,18.396
239.152,-36.033,-30.920,4.582,2.659,23.143,25.758,27.252,14.173,15.918,17.724
239.163,-36.652,-32.643,4.837,2.929,22.591,25.193,26.673,13.564,15.302,17.066
239.174,-36.715,-34.343,5.792,3.237,22.020,24.577,26.082,13.010,14.651,16.413
239.186,-31.400,-33.858,6.012,3.568,21.644,24.182,25.546,12.619,14.233,15.831
239.197,-28.155,-32.381,6.032,3.872,21.261,23.821,25.060,12.157,13.858,15.307
239.208,-25.811,-30.461,6.054,4.102,20.892,23.476,24.613,11.710,13.497,14.825
239.220,-17.823,-27.134,5.299,4.252,20.657,23.323,24.226,11.299,13.328,14.403
239.231,-12.815,-23.160,5.363,4.352,20.442,23.114,23.900,11.040,13.103,14.046
239.242,-10.908,-19.304,3.911,4.362,20.181,22.942,23.624,10.590,12.910,13.734
239.254,-5.682,-15.889,2.874,4.223,20.002,22.823,23.360,10.263,12.756,13.423
239.265,-1.617,-11.757,2.422,4.057,19.903,22.760,23.161,10.057,12.656,13.177
239.277,3.361,-7.225,1.128,3.789,19.883,22.798,23.015,9.879,12.645,12.974
239.288,6.046,-3.187,1.640,3.561,19.956,22.843,22.911,9.944,12.642,12.818
239.299,8.652,0.238,1.155,3.326,19.939,22.819,22.821,9.883,12.570,12.676
239.310,6.366,2.061,1.991,3.142,19.789,22.612,22.716,9.775,12.320,12.522
239.320,7.142,3.937,3.495,3.117,19.862,22.597,22.641,9.959,12.278,12.415
239.331,6.672,5.301,4.744,3.242,19.860,22.548,22.577,10.012,12.220,12.339
239.342,10.441,6.775,5.636,3.500,20.000,22.629,22.537,10.241,12.308,12.303
239.352,9.814,7.455,4.512,3.671,19.824,22.522,22.486,9.935,12.203,12.251
239.363,9.551,7.923,4.411,3.783,19.706,22.440,22.433,9.742,12.121,12.194
239.374,0.946,6.163,6.712,3.989,19.402,22.045,22.326,9.594,11.742,12.096
239.385,-7.270,2.515,9.810,4.536,19.047,21.606,22.157,9.421,11.363,11.977
239.396,-22.158,-4.019,11.925,5.345,18.412,20.894,21.879,8.996,10.751,11.786
239.407,-32.086,-11.599,12.316,6.181,17.779,20.258,21.498,8.465,10.233,11.506
239.418,-43.122,-21.625,11.278,6.988,17.014,19.581,20.994,7.669,9.696,11.119
239.429,-57.529,-33.377,9.760,7.439,15.984,18.662,20.339,6.562,8.903,10.563
239.439,-66.211,-45.285,9.626,7.741,14.974,17.662,19.545,5.651,8.033,9.869
239.450,-75.215,-55.105,10.743,8.096,13.983,16.611,18.691,4.900,7.134,9.135
239.462,-84.054,-64.894,11.357,8.506,12.783,15.393,17.682,3.895,6.097,8.271
239.473,-90.701,-73.869,11.960,8.966,11.541,14.142,16.581,2.857,5.053,7.342
239.485,-100.949,-82.807,12.342,9.438,10.130,12.727,15.400,1.667,3.869,6.353
239.496,-105.771,-90.748,12.329,9.876,8.823,11.423,14.192,0.589,2.815,5.355
239.507,-110.207,-97.632,12.533,10.238,7.568,10.165,13.000,-0.414,1.818,4.385
239.518,-111.885,-102.940,13.417,10.663,6.335,8.897,11.747,-1.316,0.837,3.380
239.530,-115.277,-107.311,13.679,11.098,4.942,7.479,10.414,-2.374,-0.269,2.318
239.542,-108.640,-108.990,13.487,11.482,3.759,6.311,9.109,-3.274,-1.113,1.301
239.553,-101.413,-106.740,12.635,11.730,2.675,5.335,7.917,-4.238,-1.765,0.399
239.565,-102.996,-105.045,10.992,11.709,1.424,4.185,6.743,-5.367,-2.609,-0.498
239.575,-93.829,-102.132,10.083,11.542,0.714,3.514,5.783,-5.913,-3.045,-1.245
239.587,-95.571,-99.413,9.956,11.315,-0.386,2.404,4.700,-6.704,-3.860,-2.057
239.598,-87.202,-95.948,10.572,11.145,-1.191,1.588,3.672,-7.191,-4.370,-2.802
239.610,-75.785,-89.725,11.378,11.125,-1.752,0.987,2.778,-7.361,-4.650,-3.391
239.622,-70.285,-82.876,11.338,11.191,-2.383,0.373,2.000,-7.697,-4.932,-3.851
239.633,-66.746,-77.134,10.107,11.162,-3.051,-0.225,1.285,-8.167,-5.207,-4.253
239.645,-58.779,-70.938,9.118,10.945,-3.524,-0.647,0.641,-8.429,-5.328,-4.604
239.656,-55.625,-65.387,7.794,10.576,-4.106,-1.139,0.056,-8.883,-5.540,-4.915
239.668,-50.958,-60.219,6.909,10.067,-4.563,-1.544,-0.499,-9.165,-5.686,-5.215
239.679,-40.419,-53.691,6.744,9.536,-4.718,-1.730,-0.967,-9.012,-5.627,-5.437
239.691,-37.780,-48.005,7.521,9.174,-5.010,-2.058,-1.362,-8.976,-5.700,-5.575
239.703,-33.316,-43.051,8.786,9.026,-5.229,-2.313,-1.705,-8.855,-5.684,-5.642
239.714,-33.523,-39.576,9.868,9.113,-5.517,-2.653,-2.014,-8.758,-5.731,-5.655
239.725,-31.089,-37.450,10.330,9.275,-5.779,-2.930,-2.293,-8.693,-5.708,-5.631
239.736,-28.219,-34.516,10.347,9.434,-6.017,-3.137,-2.520,-8.688,-5.618,-5.558
239.747,-25.849,-31.401,10.948,9.643,-6.129,-3.295,-2.721,-8.417,-5.475,-5.453
239.759,-24.164,-29.176,10.742,9.848,-6.313,-3.467,-2.912,-8.326,-5.347,-5.340
239.771,-21.970,-26.693,9.864,9.916,-6.450,-3.551,-3.070,-8.277,-5.151,-5.212
239.782,-19.818,-24.477,9.136,9.850,-6.557,-3.628,-3.214,-8.173,-4.967,-5.088
239.794,-28.455,-24.758,8.425,9.668,-7.008,-4.017,-3.407,-8.486,-5.112,-5.032
239.806,-28.288,-26.151,8.018,9.399,-7.265,-4.254,-3.650,-8.539,-5.120,-5.043
239.817,-29.363,-26.976,8.004,9.128,-7.486,-4.487,-3.888,-8.510,-5.131,-5.056
239.828,-24.558,-26.862,8.074,8.949,-7.604,-4.560,-4.089,-8.474,-4.980,-5.027
239.839,-16.613,-24.145,8.986,8.888,-7.538,-4.532,-4.211,-8.101,-4.722,-4.913
239.850,-8.459,-18.884,8.934,8.853,-7.329,-4.331,-4.232,-7.646,-4.298,-4.700
239.862,2.891,-11.737,9.634,8.935,-6.966,-3.950,-4.138,-7.083,-3.692,-4.367
239.873,8.341,-4.749,10.413,9.121,-6.614,-3.668,-3.957,-6.370,-3.184,-3.943
239.884,14.009,1.025,9.741,9.276,-6.377,-3.370,-3.738,-6.028,-2.669,-3.490
239.895,20.957,7.937,10.486,9.398,-5.910,-2.908,-3.429,-5.343,-2.005,-2.961
239.906,20.689,12.821,10.764,9.635,-5.620,-2.582,-3.074,-4.903,-1.473,-2.380
239.917,21.711,16.394,10.773,9.833,-5.246,-2.158,-2.706,-4.420,-0.855,-1.799
239.928,25.192,18.700,11.372,10.017,-4.901,-1.780,-2.357,-3.939,-0.293,-1.248
239.940,30.098,22.402,12.049,10.312,-4.404,-1.262,-1.922,-3.281,0.411,-0.606
239.951,30.100,24.887,12.321,10.642,-3.998,-0.837,-1.462,-2.712,1.019,0.055
239.963,26.960,25.784,11.931,10.907,-3.727,-0.523,-1.027,-2.336,1.505,0.678
239.975,22.983,24.987,10.753,11.008,-3.556,-0.271,-0.643,-2.149,1.905,1.224
239.987,22.482,24.095,9.242,10.879,-3.322,0.055,-0.292,-1.951,2.346,1.702
239.998,24.916,23.995,7.944,10.570,-2.969,0.449,0.053,-1.567,2.823,2.144
240.010,29.637,25.122,7.138,10.155,-2.530,0.890,0.419,-1.050,3.321,2.581
240.022,34.999,28.072,6.679,9.706,-2.011,1.414,0.848,-0.476,3.879,3.060
240.033,32.874,30.963,6.211,9.257,-1.549,1.890,1.313,0.001,4.372,3.558
240.045,30.824,30.578,5.770,8.818,-1.250,2.196,1.700,0.318,4.683,3.964
240.057,33.782,31.429,5.553,8.407,-0.796,2.662,2.107,0.767,5.144,4.379
240.068,29.695,31.120,5.729,8.056,-0.518,2.945,2.496,1.053,5.415,4.769
240.080,30.288,31.132,6.146,7.779,-0.096,3.351,2.880,1.517,5.807,5.152
240.092,26.773,29.837,5.688,7.551,0.139,3.636,3.234,1.668,6.076,5.501
240.103,27.479,28.534,5.581,7.284,0.373,3.961,3.556,1.731,6.371,5.802
240.115,28.854,28.315,6.887,7.154,0.713,4.309,3.901,2.067,6.696,6.136
240.127,23.959,27.416,6.983,7.149,0.911,4.535,4.229,2.228,6.909,6.459
240.138,25.452,26.285,6.712,7.070,1.213,4.846,4.524,2.519,7.195,6.737
240.150,25.244,25.982,7.054,7.049,1.524,5.147,4.836,2.854,7.471,7.032
240.162,23.693,25.417,5.553,6.947,1.703,5.427,5.134,2.837,7.711,7.299
240.173,17.864,23.295,5.163,6.694,1.755,5.508,5.366,2.811,7.732,7.476
240.185,12.452,19.734,5.282,6.522,1.726,5.526,5.530,2.675,7.697,7.590
240.197,8.019,15.981,4.661,6.284,1.599,5.525,5.641,2.290,7.633,7.639
240.208,1.195,11.141,4.306,6.048,1.505,5.389,5.674,2.254,7.434,7.608
240.220,-4.036,5.988,2.728,5.687,1.288,5.241,5.633,1.869,7.208,7.485
240.231,-12.392,0.044,2.454,5.247,0.959,4.933,5.504,1.458,6.812,7.263
240.243,-15.608,-5.459,2.255,4.851,0.770,4.683,5.313,1.346,6.481,6.983
240.255,-18.828,-9.918,3.033,4.533,0.581,4.409,5.093,1.280,6.134,6.683
240.266,-15.059,-12.489,2.832,4.311,0.435,4.287,4.873,1.059,5.951,6.395
240.278,-14.385,-13.017,3.151,4.061,0.296,4.124,4.684,0.935,5.723,6.135
240.290,-22.355,-15.610,2.948,3.923,-0.081,3.698,4.448,0.631,5.249,5.843
240.301,-16.759,-16.976,2.771,3.714,-0.207,3.565,4.197,0.491,5.063,5.532
240.312,-14.387,-16.516,3.738,3.696,-0.315,3.401,4.009,0.483,4.868,5.307
240.323,-11.587,-14.935,4.330,3.688,-0.328,3.340,3.868,0.556,4.779,5.132
240.334,-10.811,-13.794,5.834,3.955,-0.374,3.225,3.750,0.662,4.668,5.015
240.344,-11.249,-12.255,5.972,4.178,-0.415,3.151,3.658,0.703,4.599,4.924
240.355,-11.557,-12.068,6.479,4.557,-0.509,3.043,3.554,0.672,4.519,4.844
240.366,-19.313,-13.351,6.777,4.798,-0.769,2.795,3.422,0.422,4.290,4.727
240.377,-28.623,-17.456,7.996,5.277,-1.171,2.416,3.213,0.040,3.965,4.565
240.387,-36.860,-23.973,8.120,5.634,-1.647,1.890,2.889,-0.269,3.495,4.286
240.399,-37.967,-29.226,9.521,6.057,-2.052,1.460,2.500,-0.543,3.139,3.959
240.411,-27.035,-29.770,8.883,6.488,-2.161,1.409,2.182,-0.671,3.171,3.715
240.422,-27.044,-28.934,7.931,6.750,-2.504,1.115,1.910,-1.024,2.951,3.510
240.434,-22.431,-26.654,6.425,6.807,-2.664,1.024,1.676,-1.245,2.915,3.327
240.446,-10.307,-21.764,5.600,6.727,-2.519,1.192,1.537,-1.090,3.122,3.226
240.457,-4.459,-16.334,4.704,6.487,-2.473,1.261,1.473,-1.052,3.209,3.181
240.469,0.538,-10.738,4.449,6.225,-2.369,1.370,1.473,-0.930,3.325,3.193
240.480,-3.261,-7.237,3.937,5.927,-2.464,1.284,1.480,-1.026,3.239,3.203
