R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,0,30,0,50,375,0,0,0.995
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
107.682,-18.160,-9.552,0.933,2.470,3.058,6.037,6.463,0.148,3.080,3.585
107.692,-15.856,-11.805,1.631,2.333,2.936,5.888,6.263,0.059,2.917,3.362
107.703,-21.559,-14.346,3.249,2.363,2.637,5.515,6.050,-0.105,2.550,3.146
107.713,-23.391,-17.101,3.430,2.470,2.300,5.204,5.804,-0.469,2.258,2.909
107.724,-17.620,-17.918,3.794,2.627,2.248,5.155,5.593,-0.501,2.235,2.716
107.735,-20.746,-18.320,1.393,2.589,1.890,4.913,5.388,-1.049,2.003,2.513
107.745,-14.045,-17.670,1.753,2.466,1.907,4.915,5.198,-1.001,2.006,2.316
107.756,-14.949,-16.446,2.768,2.456,1.786,4.757,5.049,-1.043,1.860,2.174
107.766,-16.496,-16.436,3.357,2.552,1.602,4.526,4.879,-1.121,1.657,2.025
107.777,-10.920,-15.372,3.232,2.633,1.601,4.536,4.740,-1.113,1.693,1.908
107.787,-12.911,-14.362,2.697,2.669,1.412,4.378,4.618,-1.331,1.559,1.806
107.798,-11.156,-13.636,2.120,2.637,1.277,4.288,4.489,-1.524,1.486,1.689
107.809,-16.666,-13.952,1.606,2.528,0.940,4.000,4.336,-1.929,1.209,1.542
107.819,-16.510,-14.795,3.097,2.519,0.808,3.814,4.162,-1.940,1.046,1.386
107.830,-11.723,-14.260,3.424,2.630,0.806,3.817,4.029,-1.912,1.087,1.286
107.840,-16.132,-14.433,1.356,2.582,0.449,3.569,3.884,-2.428,0.860,1.157
107.851,-6.350,-12.586,1.366,2.431,0.607,3.748,3.778,-2.289,1.049,1.059
107.861,-7.519,-10.862,3.021,2.403,0.569,3.644,3.708,-2.186,0.966,1.008
107.872,-5.899,-9.296,4.627,2.616,0.645,3.643,3.663,-1.928,1.011,1.007
107.883,1.472,-6.837,3.201,2.778,0.749,3.826,3.656,-1.916,1.236,1.042
107.893,9.778,-2.549,1.663,2.723,0.973,4.123,3.724,-1.794,1.549,1.129
107.904,9.031,1.018,1.586,2.529,1.033,4.171,3.811,-1.706,1.595,1.218
107.915,12.903,4.684,3.156,2.530,1.395,4.434,3.950,-1.153,1.871,1.376
107.925,19.335,8.442,2.908,2.596,1.704,4.749,4.124,-0.834,2.204,1.574
107.936,22.072,12.732,2.484,2.608,2.031,5.083,4.359,-0.509,2.547,1.824
107.946,29.999,17.451,1.608,2.510,2.495,5.575,4.636,-0.099,3.029,2.101
107.957,35.305,22.621,2.196,2.437,2.986,6.025,4.965,0.455,3.466,2.428
107.967,39.631,27.533,1.836,2.426,3.446,6.501,5.336,0.875,3.929,2.799
107.977,38.393,31.257,1.335,2.279,3.761,6.849,5.720,1.107,4.245,3.163
107.988,33.132,32.487,1.877,2.213,4.031,7.086,6.108,1.409,4.453,3.532
108.000,30.278,31.845,2.640,2.224,4.263,7.289,6.439,1.670,4.633,3.848
108.011,23.979,30.136,3.657,2.347,4.460,7.437,6.741,1.939,4.767,4.143
108.022,22.712,28.018,3.019,2.445,4.641,7.661,6.997,2.030,4.976,4.389
108.034,16.925,25.214,1.127,2.387,4.601,7.702,7.199,1.822,4.985,4.561
108.045,17.541,23.303,-0.751,2.126,4.800,7.967,7.383,1.860,5.191,4.692
108.056,21.064,21.872,-2.160,1.691,4.943,8.170,7.537,1.827,5.314,4.770
108.068,19.859,21.614,-1.981,1.277,5.108,8.320,7.720,1.944,5.380,4.873
108.079,24.534,22.322,-0.997,0.944,5.526,8.665,7.927,2.413,5.643,5.003
108.090,29.033,23.801,0.083,0.802,5.896,8.976,8.173,2.821,5.888,5.188
108.101,34.202,26.247,1.165,0.786,6.350,9.369,8.474,3.325,6.223,5.438
108.113,38.748,29.721,1.703,0.895,6.892,9.871,8.851,3.884,6.676,5.774
108.124,43.271,33.936,1.356,0.955,7.483,10.469,9.294,4.403,7.214,6.167
108.135,53.376,38.951,-0.322,0.897,8.215,11.245,9.788,4.981,7.911,6.595
108.147,62.343,45.482,-0.888,0.707,9.064,12.073,10.382,5.766,8.637,7.102
108.158,71.104,52.233,-1.078,0.509,9.959,12.942,11.047,6.592,9.393,7.671
108.169,77.474,59.546,-1.759,0.263,10.881,13.864,11.800,7.381,10.186,8.315
108.180,85.858,66.798,-1.814,0.029,11.919,14.900,12.622,8.282,11.081,9.018
108.192,89.746,73.373,-1.701,-0.154,12.865,15.848,13.506,9.076,11.882,9.776
108.203,89.627,78.092,-2.112,-0.355,13.706,16.706,14.414,9.727,12.580,10.546
108.215,86.043,81.048,-0.866,-0.464,14.585,17.512,15.307,10.569,13.227,11.300
108.226,87.178,83.180,0.420,-0.399,15.568,18.426,16.191,11.515,13.993,12.056
108.237,85.074,84.230,2.757,-0.151,16.475,19.235,17.071,12.447,14.666,12.820
108.249,81.217,83.618,4.870,0.354,17.234,19.911,17.913,13.222,15.233,13.568
108.259,72.185,80.943,4.902,0.918,17.677,20.364,18.639,13.534,15.584,14.206
108.270,61.881,75.909,3.401,1.280,17.874,20.667,19.233,13.422,15.770,14.693
108.281,52.546,69.589,2.726,1.452,18.085,20.916,19.730,13.427,15.885,15.061
108.291,38.832,61.225,3.976,1.690,18.108,20.876,20.086,13.429,15.723,15.296
108.302,27.122,51.608,3.352,1.944,17.972,20.777,20.311,13.108,15.511,15.406
108.312,19.486,42.131,2.395,2.047,17.854,20.684,20.426,12.815,15.296,15.392
108.323,9.756,32.939,1.805,2.026,17.552,20.429,20.443,12.300,14.912,15.271
108.333,-9.062,21.671,2.925,2.096,16.950,19.804,20.312,11.625,14.176,15.016
108.344,-26.697,8.244,3.409,2.256,16.211,19.031,19.997,10.849,13.316,14.594
108.355,-32.693,-3.966,2.976,2.357,15.629,18.459,19.564,10.162,12.661,14.056
108.365,-48.866,-16.506,3.830,2.472,14.708,17.481,19.010,9.263,11.617,13.410
108.376,-62.493,-29.679,5.043,2.731,13.698,16.416,18.311,8.303,10.517,12.645
108.386,-61.346,-39.849,4.803,2.999,12.980,15.725,17.566,7.509,9.806,11.850
108.397,-74.985,-49.612,3.875,3.140,11.734,14.528,16.721,6.158,8.592,10.956
108.408,-78.756,-58.155,3.611,3.175,10.754,13.556,15.815,5.143,7.608,10.004
108.419,-89.256,-66.907,4.471,3.289,9.493,12.270,14.810,3.931,6.335,8.975
108.430,-98.153,-75.539,5.121,3.464,8.250,10.985,13.722,2.787,5.085,7.885
108.441,-98.911,-82.742,4.427,3.630,7.074,9.854,12.584,1.577,4.006,6.761
108.452,-98.186,-87.861,2.891,3.617,5.926,8.750,11.439,0.398,2.949,5.627
108.462,-105.066,-92.585,2.877,3.529,4.665,7.500,10.337,-0.833,1.753,4.542
108.474,-105.921,-97.887,3.188,3.498,3.353,6.189,9.039,-2.058,0.534,3.290
108.485,-105.697,-100.301,3.985,3.526,2.225,5.021,7.818,-3.011,-0.519,2.141
108.497,-105.324,-102.082,4.530,3.661,1.073,3.850,6.596,-3.996,-1.548,1.019
108.508,-101.330,-102.288,5.170,3.835,0.030,2.784,5.426,-4.845,-2.452,-0.027
108.519,-95.255,-100.263,5.428,4.047,-0.874,1.851,4.331,-5.532,-3.205,-0.977
108.530,-91.334,-97.093,4.944,4.231,-1.750,0.994,3.344,-6.262,-3.872,-1.808
108.541,-90.738,-94.430,3.981,4.262,-2.699,0.102,2.394,-7.132,-4.579,-2.603
108.551,-89.281,-93.402,3.920,4.226,-3.619,-0.820,1.435,-7.864,-5.314,-3.403
108.562,-84.630,-90.862,4.452,4.218,-4.422,-1.635,0.525,-8.454,-5.929,-4.142
108.573,-74.772,-86.591,6.473,4.458,-4.984,-2.279,-0.304,-8.648,-6.341,-4.763
108.584,-66.346,-79.578,5.942,4.705,-5.489,-2.750,-0.985,-8.981,-6.573,-5.224
108.595,-57.770,-72.549,4.996,4.788,-5.934,-3.152,-1.586,-9.284,-6.749,-5.617
108.605,-52.967,-65.313,3.914,4.708,-6.317,-3.474,-2.098,-9.570,-6.863,-5.933
108.616,-45.604,-59.342,4.351,4.604,-6.654,-3.832,-2.579,-9.667,-7.016,-6.220
108.627,-39.687,-52.927,5.198,4.620,-6.892,-4.096,-2.972,-9.647,-7.065,-6.405
108.638,-28.151,-45.114,6.179,4.790,-6.862,-4.119,-3.258,-9.300,-6.858,-6.466
108.648,-16.672,-35.801,4.163,4.827,-6.836,-4.029,-3.416,-9.184,-6.558,-6.414
108.659,-5.248,-25.775,1.569,4.479,-6.748,-3.854,-3.477,-9.089,-6.222,-6.311
108.670,1.140,-16.112,1.240,4.026,-6.510,-3.635,-3.440,-8.682,-5.867,-6.131
108.681,7.661,-7.186,1.970,3.628,-6.243,-3.435,-3.343,-8.136,-5.505,-5.862
108.692,13.400,0.744,1.744,3.310,-5.957,-3.189,-3.173,-7.630,-5.104,-5.527
108.703,21.006,8.106,1.120,2.963,-5.512,-2.755,-2.928,-7.037,-4.537,-5.134
108.714,28.893,15.353,-0.078,2.603,-5.003,-2.222,-2.613,-6.493,-3.917,-4.717
108.725,30.317,20.987,-1.129,2.104,-4.651,-1.841,-2.274,-6.138,-3.480,-4.305
108.735,36.246,25.614,-0.623,1.680,-4.166,-1.409,-1.917,-5.512,-2.998,-3.883
108.746,38.893,30.446,0.542,1.441,-3.613,-0.931,-1.498,-4.777,-2.467,-3.393
108.757,42.102,35.129,1.500,1.361,-3.033,-0.411,-1.014,-4.028,-1.875,-2.815
108.769,44.017,38.455,1.754,1.412,-2.473,0.123,-0.502,-3.364,-1.267,-2.210
108.780,47.890,41.904,1.575,1.448,-1.826,0.755,0.045,-2.650,-0.577,-1.582
108.791,48.555,44.598,1.261,1.451,-1.250,1.333,0.585,-2.056,0.035,-0.989
108.801,48.732,45.820,0.679,1.379,-0.756,1.831,1.100,-1.567,0.551,-0.439
108.812,46.562,46.895,0.850,1.281,-0.230,2.333,1.622,-1.006,1.057,0.104
108.823,47.527,46.669,1.293,1.252,0.266,2.807,2.112,-0.480,1.534,0.612
108.833,45.246,46.120,0.889,1.239,0.670,3.236,2.573,-0.138,1.960,1.086
108.844,42.895,45.080,0.689,1.158,1.022,3.624,3.023,0.117,2.331,1.533
108.854,36.131,42.854,2.085,1.172,1.351,3.913,3.439,0.496,2.607,1.947
108.865,32.571,39.713,2.660,1.351,1.617,4.204,3.809,0.705,2.900,2.330
108.876,29.096,35.573,1.778,1.509,1.753,4.417,4.113,0.684,3.112,2.641
108.886,23.392,31.851,1.128,1.466,1.866,4.591,4.368,0.653,3.261,2.879
108.897,19.192,27.145,2.019,1.524,2.031,4.728,4.588,0.847,3.379,3.086
108.908,15.999,23.627,3.392,1.708,2.160,4.803,4.762,1.069,3.454,3.263
108.919,11.841,19.210,2.139,1.871,2.116,4.810,4.883,0.925,3.460,3.386
108.929,9.557,15.835,0.687,1.789,2.070,4.824,4.967,0.736,3.447,3.443
108.940,4.347,12.644,-0.380,1.486,1.991,4.786,5.012,0.525,3.357,3.436
108.951,-1.030,7.806,0.377,1.287,1.809,4.598,4.977,0.315,3.129,3.357
108.962,-6.220,2.946,1.284,1.234,1.738,4.476,4.911,0.313,2.979,3.258
108.974,-10.484,-2.294,1.072,1.232,1.522,4.248,4.779,0.100,2.733,3.101
108.985,-15.839,-7.350,0.211,1.147,1.215,3.973,4.591,-0.293,2.435,2.883
108.996,-19.103,-11.916,0.357,1.019,0.891,3.649,4.355,-0.638,2.091,2.618
109.007,-24.380,-15.355,2.423,1.049,0.630,3.322,4.113,-0.770,1.764,2.368
109.017,-28.882,-19.984,3.862,1.380,0.235,2.890,3.817,-1.058,1.375,2.102
109.028,-34.049,-24.481,4.105,1.775,-0.184,2.492,3.487,-1.467,1.036,1.821
109.040,-38.091,-29.541,2.637,2.046,-0.787,2.029,3.084,-2.281,0.638,1.467
109.051,-41.516,-33.949,0.441,1.896,-1.454,1.508,2.624,-3.192,0.145,1.021
109.062,-41.662,-37.428,-0.910,1.555,-2.008,1.042,2.132,-3.892,-0.308,0.525
109.074,-41.720,-39.549,0.144,1.250,-2.466,0.552,1.635,-4.251,-0.778,0.032
109.085,-42.174,-40.907,1.676,1.249,-2.857,0.077,1.154,-4.403,-1.195,-0.404
109.096,-43.949,-41.958,2.968,1.451,-3.278,-0.427,0.678,-4.560,-1.611,-0.804
109.108,-43.286,-42.582,4.381,1.828,-3.648,-0.904,0.220,-4.594,-1.966,-1.155
109.118,-40.510,-41.886,3.611,2.169,-3.958,-1.216,-0.159,-4.792,-2.165,-1.433
109.129,-39.893,-41.703,2.669,2.288,-4.363,-1.611,-0.568,-5.123,-2.464,-1.756
109.139,-36.201,-39.791,2.737,2.354,-4.573,-1.863,-0.930,-5.161,-2.622,-2.032
109.150,-34.862,-38.309,2.581,2.406,-4.885,-2.192,-1.280,-5.346,-2.855,-2.294
109.161,-31.098,-35.978,2.745,2.442,-5.100,-2.429,-1.593,-5.424,-2.995,-2.516
109.171,-28.029,-33.647,2.889,2.532,-5.281,-2.631,-1.853,-5.469,-3.091,-2.675
109.182,-22.918,-29.689,1.953,2.488,-5.398,-2.731,-2.089,-5.518,-3.082,-2.805
109.193,-18.917,-25.475,0.261,2.227,-5.542,-2.823,-2.285,-5.690,-3.093,-2.921
109.205,-16.168,-21.443,-0.903,1.748,-5.664,-2.928,-2.454,-5.800,-3.148,-3.039
109.216,-12.056,-17.680,-0.825,1.336,-5.697,-2.999,-2.587,-5.711,-3.169,-3.121
109.227,-7.212,-13.680,-0.551,1.024,-5.677,-3.022,-2.671,-5.561,-3.140,-3.149
109.239,0.201,-8.721,-0.756,0.784,-5.486,-2.854,-2.678,-5.280,-2.922,-3.101
109.250,5.841,-3.781,-0.540,0.580,-5.288,-2.687,-2.621,-4.996,-2.722,-3.004
109.260,8.012,0.329,0.702,0.475,-5.105,-2.572,-2.532,-4.646,-2.568,-2.869
109.271,12.462,4.871,2.048,0.658,-4.776,-2.308,-2.371,-4.126,-2.229,-2.623
109.282,17.504,9.727,1.853,0.821,-4.421,-1.967,-2.153,-3.692,-1.821,-2.324
109.294,23.644,14.952,1.775,0.956,-4.008,-1.572,-1.877,-3.206,-1.368,-1.976
109.305,27.404,19.837,1.749,1.031,-3.596,-1.172,-1.552,-2.745,-0.923,-1.591
109.315,29.913,23.000,0.776,1.145,-3.279,-0.812,-1.240,-2.500,-0.527,-1.230
109.326,32.773,26.510,-1.124,0.934,-2.916,-0.363,-0.885,-2.340,-0.087,-0.868
109.336,35.656,29.744,-0.523,0.692,-2.448,0.078,-0.510,-1.848,0.331,-0.501
109.347,35.783,31.915,1.708,0.740,-1.999,0.437,-0.119,-1.225,0.692,-0.093
109.357,36.530,33.564,2.412,0.976,-1.587,0.821,0.269,-0.755,1.094,0.327
109.369,38.455,35.462,1.620,1.084,-1.121,1.328,0.715,-0.393,1.597,0.787
109.380,37.048,36.582,1.139,1.088,-0.743,1.719,1.152,-0.082,1.967,1.219
109.391,36.109,36.828,1.021,1.070,-0.329,2.143,1.580,0.263,2.358,1.631
109.403,34.530,36.225,1.030,1.061,0.036,2.508,1.978,0.580,2.684,2.005
109.414,31.947,34.688,-0.061,0.965,0.347,2.852,2.341,0.752,2.974,2.329
109.425,31.532,33.456,-0.782,0.709,0.704,3.204,2.679,1.029,3.244,2.599
109.437,31.384,32.439,-1.230,0.450,1.054,3.530,3.001,1.324,3.479,2.844
109.447,27.457,31.250,0.211,0.322,1.348,3.726,3.289,1.742,3.603,3.069
109.458,24.136,29.322,1.351,0.431,1.622,3.941,3.573,2.074,3.771,3.314
109.470,17.956,25.603,2.161,0.658,1.711,4.000,3.800,2.173,3.797,3.515
109.481,13.044,21.958,3.397,0.926,1.743,3.990,3.953,2.262,3.775,3.656
109.492,13.389,19.192,3.852,1.264,1.914,4.153,4.104,2.427,3.933,3.805
109.503,10.414,16.676,3.568,1.545,1.931,4.194,4.235,2.366,3.968,3.929
109.514,11.638,14.641,2.838,1.731,2.010,4.306,4.344,2.342,4.066,4.024
109.526,5.565,12.288,1.334,1.768,1.849,4.208,4.422,2.006,3.940,4.072
109.537,5.377,10.279,0.432,1.667,1.861,4.261,4.471,1.877,3.949,4.076
109.548,3.322,7.961,0.225,1.534,1.770,4.192,4.485,1.683,3.834,4.040
109.560,2.605,6.331,-0.105,1.379,1.730,4.177,4.494,1.531,3.770,3.996
109.571,0.884,4.731,0.602,1.275,1.679,4.105,4.486,1.475,3.653,3.941
109.582,-2.272,2.807,2.361,1.317,1.622,3.981,4.460,1.521,3.503,3.883
109.594,-0.835,1.606,2.922,1.488,1.681,4.008,4.440,1.625,3.520,3.849
109.605,3.198,1.519,3.429,1.686,1.810,4.095,4.443,1.821,3.603,3.843
109.616,9.346,3.122,3.664,1.914,2.050,4.318,4.507,2.078,3.825,3.905
109.627,14.046,6.119,3.466,2.089,2.304,4.576,4.636,2.302,4.076,4.026
109.639,22.244,10.493,3.530,2.236,2.761,5.027,4.846,2.744,4.513,4.226
109.650,28.255,15.399,3.990,2.390,3.213,5.450,5.121,3.225,4.920,4.490
109.661,36.184,21.069,4.904,2.640,3.856,6.039,5.487,3.950,5.499,4.854
109.672,39.418,26.689,4.468,2.856,4.399,6.586,5.918,4.449,6.028,5.277
109.684,51.662,33.625,2.958,2.931,5.242,7.470,6.438,5.150,6.871,5.769
109.695,61.794,41.269,2.051,2.850,6.080,8.329,7.045,5.863,7.662,6.325
109.706,67.428,48.600,1.609,2.716,6.890,9.137,7.727,6.579,8.385,6.939
109.717,72.583,55.848,0.898,2.536,7.802,10.071,8.483,7.330,9.217,7.614
109.729,78.337,62.579,0.379,2.316,8.804,11.082,9.308,8.180,10.107,8.341
109.740,86.103,69.035,0.002,2.079,9.864,12.156,10.177,9.064,11.044,9.098
109.752,85.675,74.142,-0.638,1.808,10.722,13.034,11.074,9.718,11.769,9.867
109.763,86.563,78.116,0.709,1.632,11.719,13.975,11.989,10.663,12.556,10.651
109.774,86.446,80.629,1.349,1.584,12.600,14.831,12.888,11.431,13.263,11.424
109.786,82.739,81.792,2.966,1.664,13.431,15.600,13.773,12.230,13.888,12.187
109.797,84.052,82.457,3.976,1.907,14.349,16.475,14.651,13.086,14.631,12.954
109.808,82.139,82.307,3.938,2.171,15.115,17.234,15.521,13.714,15.257,13.709
109.820,72.333,80.366,3.402,2.338,15.630,17.774,16.314,14.015,15.651,14.372
109.831,67.906,77.318,1.730,2.344,16.182,18.389,17.025,14.259,16.100,14.930
109.842,66.351,73.757,1.060,2.219,16.685,18.927,17.664,14.498,16.454,15.396
109.854,58.840,69.634,0.401,2.034,17.013,19.282,18.242,14.566,16.614,15.789
109.865,51.097,64.695,0.029,1.807,17.290,19.560,18.736,14.631,16.692,16.088
109.876,43.408,58.843,0.316,1.615,17.495,19.740,19.145,14.678,16.674,16.303
109.888,36.599,52.579,0.588,1.489,17.638,19.864,19.465,14.658,16.608,16.432
109.899,29.047,46.096,0.682,1.382,17.695,19.910,19.708,14.541,16.467,16.487
109.910,24.598,39.928,0.526,1.288,17.770,19.974,19.877,14.446,16.348,16.470
109.921,18.260,33.695,-0.106,1.156,17.680,19.889,19.976,14.153,16.081,16.380
109.933,12.029,27.351,-0.919,0.932,17.486,19.710,19.992,13.729,15.715,16.199
109.944,6.909,21.373,-1.286,0.675,17.299,19.521,19.946,13.349,15.339,15.955
109.955,1.274,15.841,-1.778,0.347,17.040,19.275,19.844,12.866,14.902,15.651
109.967,-5.656,10.003,-1.672,0.040,16.681,18.920,19.668,12.309,14.362,15.277
109.978,-11.292,3.941,-1.117,-0.141,16.313,18.525,19.423,11.817,13.802,14.850
109.989,-16.395,-2.001,-0.233,-0.251,15.935,18.096,19.119,11.377,13.222,14.378
110.001,-21.890,-8.020,1.331,-0.173,15.474,17.552,18.754,10.943,12.557,13.873
110.012,-26.301,-13.553,3.444,0.182,15.000,16.981,18.352,10.560,11.906,13.368
110.023,-31.825,-18.506,3.762,0.624,14.422,16.392,17.919,9.924,11.259,12.856
110.035,-39.630,-24.161,4.595,1.084,13.787,15.712,17.417,9.314,10.539,12.291
110.046,-42.849,-30.056,4.594,1.527,13.111,15.022,16.842,8.619,9.826,11.666
110.057,-45.058,-34.598,5.014,1.933,12.456,14.336,16.249,7.989,9.127,11.034
110.068,-45.680,-37.836,4.943,2.323,11.895,13.767,15.661,7.418,8.558,10.420
110.080,-48.162,-40.948,4.766,2.637,11.218,13.088,15.045,6.727,7.885,9.783
110.091,-47.438,-43.010,4.450,2.875,10.637,12.512,14.428,6.124,7.318,9.150
110.103,-46.029,-44.372,4.561,3.063,10.067,11.932,13.808,5.567,6.752,8.522
110.114,-42.904,-44.315,4.870,3.281,9.594,11.443,13.233,5.128,6.291,7.951
110.125,-40.088,-43.523,4.800,3.479,9.086,10.941,12.686,4.622,5.823,7.417
110.137,-35.244,-41.578,5.068,3.663,8.759,10.602,12.197,4.335,5.524,6.949
110.148,-30.758,-38.370,4.640,3.835,8.473,10.326,11.775,4.051,5.292,6.554
110.159,-24.711,-34.635,4.294,3.931,8.251,10.117,11.406,3.825,5.123,6.211
110.170,-16.503,-29.553,3.769,3.939,8.205,10.100,11.125,3.736,5.139,5.951
110.182,-11.693,-24.007,3.796,3.937,8.191,10.086,10.921,3.734,5.155,5.770
110.193,-5.840,-18.717,2.806,3.881,8.216,10.140,10.770,3.711,5.233,5.638
110.204,-2.412,-13.794,2.351,3.765,8.245,10.179,10.666,3.720,5.288,5.547
110.216,4.510,-8.748,0.979,3.497,8.323,10.316,10.605,3.672,5.420,5.481
110.227,12.297,-3.049,0.671,3.191,8.559,10.565,10.620,3.858,5.655,5.485
110.238,20.312,3.402,0.205,2.893,8.882,10.902,10.724,4.123,5.972,5.573
110.250,27.058,10.205,-1.000,2.501,9.206,11.256,10.901,4.345,6.288,5.720
110.261,31.989,16.785,-2.032,2.047,9.580,11.655,11.146,4.611,6.631,5.920
110.272,34.844,22.498,-3.240,1.471,9.932,12.036,11.421,4.825,6.935,6.130
110.284,40.438,27.920,-2.873,0.918,10.504,12.558,11.744,5.397,7.371,6.379
110.295,42.766,32.211,-2.408,0.486,10.953,12.957,12.088,5.848,7.688,6.654
110.306,43.981,36.059,-1.812,0.196,11.429,13.383,12.469,6.329,8.037,6.973
110.317,45.597,39.206,-1.354,0.000,11.950,13.863,12.871,6.839,8.443,7.316
110.329,46.772,41.553,-0.886,-0.113,12.447,14.318,13.281,7.327,8.827,7.670
110.340,49.011,43.848,-0.627,-0.177,12.939,14.781,13.714,7.787,9.219,8.048
110.351,50.177,46.504,-0.153,-0.191,13.522,15.326,14.182,8.352,9.691,8.460
110.363,50.415,47.677,0.810,-0.128,14.043,15.786,14.632,8.898,10.084,8.859
110.374,51.732,48.566,1.714,0.054,14.578,16.261,15.085,9.463,10.503,9.270
110.385,51.522,49.117,2.489,0.307,15.008,16.652,15.538,9.892,10.843,9.688
110.396,52.074,49.830,4.231,0.689,15.529,17.094,16.008,10.497,11.249,10.134
110.408,52.452,50.642,4.690,1.147,16.035,17.584,16.501,10.975,11.711,10.613
110.419,50.065,50.968,5.196,1.595,16.483,18.020,16.993,11.390,12.118,11.089
110.431,42.579,49.471,4.993,2.013,16.708,18.264,17.423,11.524,12.334,11.502
110.442,34.748,45.832,4.321,2.303,16.776,18.388,17.750,11.429,12.420,11.799
110.453,27.345,40.861,4.056,2.524,16.764,18.416,17.983,11.279,12.407,11.996
110.464,20.711,35.287,4.468,2.728,16.731,18.388,18.137,11.179,12.340,12.113
110.476,11.687,28.652,4.893,2.957,16.522,18.157,18.192,10.960,12.079,12.136
110.487,0.465,20.990,5.343,3.200,16.184,17.789,18.141,10.634,11.691,12.061
110.499,-6.037,13.314,6.163,3.502,15.936,17.472,18.003,10.483,11.369,11.911
110.510,-8.367,6.685,6.044,3.783,15.663,17.183,17.810,10.217,11.081,11.709
110.521,-10.576,0.969,5.497,3.987,15.315,16.842,17.574,9.834,10.741,11.464
110.532,-14.871,-3.682,5.395,4.136,14.951,16.474,17.317,9.457,10.374,11.196
110.544,-18.600,-7.787,5.720,4.287,14.590,16.101,17.028,9.101,10.008,10.903
110.555,-18.862,-11.101,6.406,4.479,14.307,15.787,16.720,8.870,9.713,10.602
110.566,-20.817,-14.036,7.153,4.745,13.956,15.402,16.398,8.589,9.364,10.303
110.578,-21.792,-16.354,6.772,4.973,13.579,15.045,16.062,8.190,9.045,9.992
110.589,-23.400,-18.346,6.812,5.162,13.206,14.672,15.717,7.834,8.713,9.676
110.600,-24.136,-19.875,6.643,5.316,12.847,14.328,15.368,7.471,8.412,9.356
110.612,-20.538,-20.406,6.772,5.464,12.616,14.109,15.033,7.245,8.239,9.057
110.623,-19.244,-20.340,6.214,5.562,12.295,13.829,14.716,6.877,8.005,8.777
110.634,-19.747,-20.342,4.381,5.521,11.864,13.473,14.394,6.329,7.685,8.478
110.646,-20.130,-20.544,3.619,5.340,11.496,13.127,14.054,5.932,7.361,8.152
110.657,-19.811,-20.221,2.438,5.048,11.162,12.835,13.729,5.522,7.081,7.828
110.668,-20.803,-19.991,2.510,4.765,10.879,12.535,13.407,5.271,6.792,7.509
110.679,-17.061,-19.235,2.404,4.527,10.710,12.362,13.102,5.114,6.635,7.213
110.691,-17.288,-18.556,1.847,4.265,10.383,12.063,12.804,4.740,6.349,6.921
110.702,-13.022,-17.595,1.805,4.021,10.194,11.887,12.519,4.532,6.189,6.646
110.713,-11.424,-16.095,2.609,3.851,9.997,11.666,12.271,4.392,5.992,6.417
110.725,-8.292,-14.356,3.347,3.786,9.869,11.497,12.050,4.361,5.860,6.228
110.736,-6.312,-12.319,3.969,3.773,9.743,11.315,11.866,4.364,5.721,6.083
110.747,-4.069,-10.518,4.149,3.833,9.595,11.155,11.703,4.276,5.614,5.968
110.759,-1.168,-8.065,4.005,3.888,9.520,11.097,11.585,4.212,5.609,5.900
110.770,3.826,-5.438,3.256,3.840,9.466,11.098,11.493,4.089,5.652,5.847
110.781,8.939,-1.505,2.452,3.740,9.553,11.223,11.474,4.135,5.810,5.861
110.792,14.681,2.592,2.903,3.666,9.755,11.389,11.505,4.423,6.009,5.926
110.804,20.724,7.492,2.700,3.588,10.026,11.641,11.609,4.745,6.290,6.061
110.815,25.812,12.470,2.793,3.522,10.277,11.890,11.765,5.015,6.563,6.247
110.826,28.051,17.084,2.400,3.442,10.478,12.165,11.972,5.094,6.857,6.478
110.838,27.795,20.412,0.669,3.191,10.564,12.380,12.176,4.948,7.068,6.683
110.848,28.268,22.863,0.248,2.862,10.750,12.611,12.368,5.037,7.278,6.861
110.860,28.318,24.903,0.176,2.592,10.985,12.856,12.582,5.236,7.506,7.063
110.871,29.413,26.378,0.890,2.413,11.236,13.085,12.797,5.512,7.721,7.270
110.883,27.937,27.132,0.836,2.275,11.379,13.250,13.010,5.604,7.873,7.477
110.894,25.532,26.745,0.457,2.131,11.443,13.355,13.186,5.584,7.961,7.641
110.905,21.620,25.452,-0.625,1.869,11.401,13.377,13.317,5.404,7.953,7.745
110.917,17.496,23.330,-0.023,1.652,11.432,13.367,13.405,5.483,7.914,7.807
110.927,18.208,21.854,1.145,1.553,11.600,13.475,13.477,5.739,8.001,7.861
110.938,13.957,19.014,2.197,1.597,11.559,13.376,13.502,5.788,7.890,7.874
110.949,5.218,15.047,3.237,1.780,11.397,13.181,13.478,5.688,7.699,7.853
