R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,10,0,500000,3000000,1024,16,32768,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,GPT1X,aPT1R,aKFPT11R,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDFFoutXi,PIDUXi
9230,0,0,-4294967.295,0,-19456,4408,83,-6426,0,10917
9235,0,0,0.000,0,-18432,4176,165,-2743,0,7084
9240,0,-179,-4294967.295,0,-24576,5568,217,608,0,2863
9245,0,-179,-179.000,0,-20480,4640,250,-3087,0,7977
9250,0,-626,-4294967.295,0,-21504,4872,270,-2272,0,7414
9255,0,-358,-4294967.295,0,-37888,8584,348,-10580,0,19512
9260,0,-358,-358.000,0,-47104,10672,435,-14321,0,25428
9265,0,-447,-447.000,0,-58368,13224,545,-19358,0,33127
9270,0,-358,4294967.295,0,-56320,464,622,22582,0,-21496
9275,0,-89,3757721.088,-4096,3072,-1624,700,26047,-625,-26971
9280,0,0,0.000,-4096,13312,-3944,700,30924,-335,-34168
9285,0,0,0.000,-4096,33792,-10672,500,43695,-174,-53867
9290,0,89,-4294967.295,-65536,60416,-28536,-35,46724,-8890,-75295
9295,0,268,-4294967.295,-65536,77824,-32480,-434,46931,-4671,-79845
9300,0,447,447.000,-65536,101376,-37816,-974,31061,-2305,-64515
9305,0,716,716.000,-163840,87040,-56840,-1565,26483,-15281,-84888
9310,0,895,895.000,-163840,95232,-58696,-2430,26334,-8023,-87460
9315,0,984,984.000,-206848,104448,-70528,-3366,31635,-8411,-42756
9320,0,626,-4294967.295,-206848,43008,-56608,-4416,-11073,-4419,-49951
9325,0,984,482923.008,-206848,46080,-57304,-5307,-1722,-2325,-60889
9330,0,984,984.000,-270336,26624,-67280,-6253,-3581,-7803,-69952
9335,0,0,-9970.000,-295936,-2048,-66584,-7307,-9134,-7508,-64757
9340,0,0,0.000,-295936,-56320,-54288,-8152,-25990,-3948,-36450
9345,0,89,89.000,-295936,-115712,-40832,-8932,-41676,-1951,-8088
9350,0,0,-17234.000,-377856,-126976,-56840,-9588,-25532,-12750,-40896
9355,0,0,0.000,-377856,-149504,-51736,-10358,-17488,-6697,-44606
9360,0,0,0.000,-377856,-153600,-50808,-11126,2868,-3301,-64802
9365,0,0,0.000,-377856,-167936,-47560,-11705,14033,-1741,-73298
9370,0,-268,-268.000,-377856,-184320,-43848,-12224,20424,-923,-76496
9375,0,0,0.000,-377856,-166912,-47792,-12762,47390,-462,-107944
9380,0,0,-205412.000,-377856,-190464,-42456,-13126,45600,-252,-101182
9385,0,0,0.000,-377856,-223232,-35032,-13418,35135,-140,-83585
9390,0,0,0.000,-606208,-226304,-86072,-14405,41951,-22256,-142428
9395,0,268,268.000,-606208,-253952,-79808,-15491,30694,-11683,-125993
9400,0,716,-347708.992,-606208,-277504,-74472,-16567,21606,-6136,-112645
9405,0,895,895.000,-606208,-311296,-66816,-17693,7619,-3025,-92128
9410,0,984,952.000,-690176,-343040,-78648,-18690,-2353,-12857,-94985
9415,0,716,1012.000,-690176,-386048,-68904,-19792,-17958,-6751,-70738
9420,0,268,55.000,-690176,-437248,-57304,-20823,-86840,-3331,25881
9425,0,0,16103.000,-768000,-559104,-47328,-21688,-95045,-12193,26029
9430,0,89,-7958.000,-768000,-599040,-38280,-22590,-96605,-6402,35735
9435,0,358,358.000,-817152,-651264,-37584,-23533,-98751,-7632,37634
9440,0,0,6724.000,-817152,-689152,-29000,-24262,-94609,-4012,41347
9445,0,89,-6822.000,-817152,-718848,-22272,-24838,-84614,-2115,37504
9450,0,0,25952.000,-930816,-745472,-41992,-25568,-72520,-11399,-1576
9455,0,0,0.000,-948224,-765952,-41296,-26357,-54493,-8177,-13160
9460,0,0,0.000,-948224,-773120,-39672,-27026,-35170,-4295,-31528
9465,0,0,-1765.000,-948224,-771072,-40136,-27675,-10236,-2125,-57575
9470,0,0,0.000,-1063936,-774144,-65656,-28317,7848,-15672,-101821
9475,0,0,55138.000,-1063936,-787456,-62640,-29141,20723,-8228,-112504
9480,0,268,5366.000,-1128448,-789504,-76792,-30209,38589,-9561,-145590
9485,0,268,43388.000,-1128448,-806912,-72848,-31070,47768,-5022,-151686
9490,0,0,-616.000,-1128448,-838656,-65656,-31932,45875,-2479,-143927
9495,0,805,805.000,-1128448,-863232,-60088,-32538,51119,-1307,-143745
9500,0,447,447.000,-1128448,-908288,-49880,-32974,46885,-696,-129739
9505,0,0,238439.008,-1128448,-957440,-33640,-33207,22444,-355,-89291
9510,0,1074,1074.000,-1325056,-1021952,-68672,-34008,22834,-16978,-125514
9515,0,626,626.000,-1338368,-1078272,-58928,-34702,13058,-10481,-106688
9520,0,1342,-509520.000,-1338368,-1162240,-39904,-35327,-15434,-5164,-59797
9525,0,984,984.000,-1366016,-1217536,-33640,-35801,-22365,-5079,-47076
9530,0,268,551369.984,-1423360,-1281024,-32248,-36192,-33265,-9432,-35175
9535,0,0,0.000,-1423360,-1339392,-19024,-36560,-38750,-4646,-16834
9540,0,0,-261787.008,-1453056,-1391616,-13920,-36817,-42537,-4981,-8200
9545,0,-179,512969.984,-1482752,-1439744,-9744,-36984,-45865,-6119,-863
9550,0,-179,243808.000,-1482752,-1460224,-5104,-37098,-31131,-3021,-11071
9555,0,0,-65524.000,-1482752,-1492992,2320,-36932,-31120,-1592,-3492
9560,0,0,-212610.000,-1482752,-1531904,11136,-36444,-39117,-845,13809
9565,0,0,-1122555.008,-1482752,-1573888,20648,-35670,-19748,-425,-3775
9570,0,0,4294967.295,-1482752,-1573888,20648,-34478,-30374,-230,16544
9575,0,-89,-89.000,-1482752,-1606656,28072,-33115,-39783,-132,34740
9580,0,-179,-179.000,-1482752,-1603584,27376,-31335,-22525,-74,18566
9585,0,-179,-179.000,-1482752,-1629184,33176,-29458,-29456,-49,33174
9590,0,-89,-89.000,-1482752,-1653760,38744,-27411,-37672,-37,49005
9595,0,-89,4294967.295,-1482752,-1643520,36424,-24876,-18876,-37,30424
9600,0,0,0.000,-1482752,-1651712,38280,-22551,-19083,-37,34812
9605,0,179,4294967.295,-1453056,-1654784,45704,-19948,-18693,3249,44449
9610,0,268,268.000,-1453056,-1630208,56840,-16902,-1997,12834,41935
9615,0,0,0.000,-1379328,-1615872,53592,-13328,2122,6726,38142
9620,0,89,89.000,-1379328,-1593344,48488,-10055,8158,3518,30275
9625,0,179,4294967.295,-1351680,-1561600,47560,-6809,15502,5673,25249
9630,0,0,0.000,-1351680,-1526784,39672,-3907,24681,2966,11084
9635,0,0,0.000,-1351680,-1485824,30392,-1456,36764,1545,-7828
9640,0,179,179.000,-1351680,-1441792,25984,298,28020,751,-1738
9645,0,0,0.000,-1351680,-1432576,18328,683,32725,388,-13714
9650,0,89,-1240830.976,-1366016,-1393664,6264,950,43477,-1392,-36263
9655,0,0,0.000,-1366016,-1363968,-464,1096,34217,-696,-29867
9660,0,0,0.000,-1366016,-1356800,-2088,1156,38898,-376,-39830
9665,0,0,152923.008,-1366016,-1338368,-6264,1156,43328,-206,-48436
9670,0,-268,-170912.000,-1379328,-1331200,-10904,1040,41033,-2015,-50897
9675,0,-805,-805.000,-1379328,-1330176,-11136,808,38141,-1065,-48469
9680,0,-537,-537.000,-1379328,-1319936,-13456,532,41710,-567,-54634
9685,0,-1074,4294967.295,-1393664,-1328128,-14848,96,35284,-2339,-51428
9690,0,-447,-447.000,-1393664,-1326080,-15312,-82,30855,-1238,-46249
9695,0,-358,-358.000,-1393664,-1334272,-13456,-186,24085,-660,-37727
9700,0,-447,-4294967.295,-1393664,-1337344,-12760,-297,21847,-335,-34904
9705,0,-1074,-1074.000,-1393664,-1351680,-9512,-410,10981,-184,-20903
9710,0,-984,4294967.295,-1393664,-1355776,-8584,-533,7240,-105,-16357
9715,0,-895,-4294967.295,-1393664,-1353728,-9048,-718,3270,-64,-13036
9720,0,-537,-4294967.295,-1393664,-1354752,-8816,-927,-3913,-40,-5830
9725,0,-447,-447.000,-1393664,-1345536,-10904,-1174,-4200,-37,-7878
9730,0,0,0.000,-1393664,-1359872,-7656,-1469,-21481,-37,12356
9735,0,0,0.000,-1393664,-1351680,-9512,-1768,-21332,-37,10052
9740,0,0,0.000,-1393664,-1348608,-10208,-2092,-25245,-37,12945
9745,0,0,4294967.295,-1351680,-1377280,5800,-2363,-50122,5595,53559
9750,0,0,3535915.008,-1351680,-1368064,3712,-2474,-51281,2927,52519
9755,0,0,-4294967.295,-1351680,-1346560,-1160,-2563,-40104,1528,36381
9760,0,0,4294967.295,-1106944,-1324032,49184,-1562,-67483,33559,129025
9765,0,-89,-89.000,-1106944,-1361920,57768,402,-51579,17590,109749
9770,0,0,0.000,-1033216,-1328128,66816,1301,-28997,16376,97114
9775,0,0,0.000,-871424,-1318912,101384,2551,-25554,28386,129489
9780,0,-358,-358.000,-871424,-1287168,94192,3970,-12347,14875,110509
9785,0,0,-4294967.295,-621568,-1232896,138504,5869,8938,32060,135435
9790,0,716,4294967.295,-595968,-1160192,127832,8085,23327,18969,115606
9796,0,2774,4294967.295,-595968,-1092608,112520,9966,45118,9941,77368
9801,0,8659,-4294967.295,-595968,-1005568,92800,11617,64579,5205,39838
9806,0,9509,-4294967.295,-302080,-946176,145928,13460,53632,39499,105756
9811,0,537,-4294967.295,-302080,-862208,126904,15464,60207,20705,82161
9816,0,-5549,-4294967.295,-302080,-754688,102544,17264,81951,10849,37857
9821,0,-3043,-5549.000,-302080,-686080,87000,18968,69983,5324,35985
9826,0,0,-4294967.295,-302080,-553984,57072,20252,116501,2783,-39177
9831,0,5101,-4294967.295,-302080,-472064,38512,21328,129054,1450,-69214
9836,0,0,4294967.295,-302080,-428032,28536,22222,109789,703,-59031
9841,0,-5012,4294967.295,-302080,-419840,26680,22829,74309,363,-24800
9846,0,-4833,4294967.295,-302080,-385024,18792,23236,60574,180,-18546
9851,0,-179,-179.000,-302080,-327680,5800,23485,62777,80,-33492
9856,0,16463,16463.000,-302080,-280576,-4872,23523,65428,34,-46777
9861,0,18774,-3606145.024,-302080,-269312,-7424,23304,49467,9,-33587
9866,0,2237,2237.000,-7168,-260096,57304,23089,26976,34758,53417
9871,0,0,0.000,-7168,-271360,59856,23867,-6380,18220,90103
9876,0,-1074,-1074.000,-4096,-228352,50808,24575,849,9809,74534
9881,0,0,4294967.295,0,-185344,41992,25305,11118,5297,56179
9886,0,0,4294967.295,0,-133120,30160,25905,33115,2768,22950
9891,0,-13168,-4294967.295,0,-117760,26680,26385,25117,1442,27948
9896,0,-11782,-11782.000,0,-89088,22040,26777,16833,700,31984
9901,0,-1700,-1700.000,0,-33792,7656,26988,39989,361,-5345
9906,0,21191,21191.000,0,62464,-14152,26997,93781,180,-80936
9911,0,19846,-4294967.295,0,63488,-14384,26957,104786,80,-100956
9916,0,6265,-4294967.295,0,46080,-10440,26369,48973,34,-33044
9921,0,-8289,-4294967.295,0,-23552,5336,25358,-27367,9,58061
9926,0,89,89.000,0,30720,-6960,23897,-20402,0,39393
9931,0,13904,13904.000,0,99328,-22504,22217,17395,0,-17682
9936,0,10729,-4294967.295,0,124928,-28304,20393,21388,0,-29299
9941,0,-1969,4294967.295,3072,131072,-29000,18313,12025,334,-21187
9946,0,-5459,4294967.295,3072,116736,-25752,15804,-11991,168,2043
9951,0,-1163,4294967.295,3072,164864,-36656,13351,12805,80,-36110
9956,0,984,-4294967.295,24576,203776,-40600,11225,39323,2568,-40376
9961,0,-179,4294967.295,43008,179200,-30856,9163,21503,4064,-43196
9966,0,-7845,4294967.295,43008,176128,-30160,7439,17429,2124,-40150
9971,0,895,895.000,43008,200704,-35728,5737,35146,1105,-65137
9976,0,11047,-4294967.295,159744,233472,-16704,3982,57269,18347,-69991
9981,0,13714,13714.000,159744,240640,-18328,3820,65806,9614,-80314
9986,0,-626,-4294967.295,224256,195584,6496,3749,31555,11398,-47363
9991,0,-9990,-4294967.295,224256,196608,6264,3863,19896,5969,-9769
9996,0,-8659,4294967.295,224256,209920,3248,3949,18416,3122,-11219
10001,0,8067,8067.000,321536,264192,12992,4221,43936,11606,-26004
10006,0,15188,978019.008,352256,317440,7888,4635,77591,10766,-65068
10011,0,10618,3278615.040,352256,326656,5800,5075,76466,5639,-65591
10016,0,-3490,1973139.968,352256,299008,12064,5387,57866,2766,-46669
10021,0,-6444,3890392.064,352256,328704,5336,5567,40539,1440,-29636
10026,0,-1163,4294967.295,352256,377856,-5800,5587,55823,747,-56036
10031,0,6086,6086.000,405504,434176,-6496,5655,71119,5876,-70837
10036,0,11132,-4294967.295,405504,452608,-10672,5613,72611,3076,-77670
10041,0,7339,7339.000,405504,446464,-9280,5552,56225,1608,-59953
10046,0,-358,-4294967.295,509952,425984,19024,5787,21170,11604,5497
10051,0,-1611,-1611.000,540672,414720,28536,6162,7607,10473,27091
10056,0,0,4294967.295,540672,442368,22272,6574,16179,5485,12667
10061,0,10359,4294967.295,594944,458752,30856,7083,17315,8491,20624
10066,0,11330,4294967.295,610304,437248,39208,7684,-8641,6362,55533
10071,0,10100,-4294967.295,610304,428032,41296,8194,-26564,3330,76054
10076,0,3490,-4294967.295,610304,427008,41528,8720,-41837,1628,93709
10081,0,89,4294967.295,676864,448512,51736,9156,-32703,10363,93595
10086,0,-1074,-1074.000,676864,509952,37816,9718,-769,5427,48303
10091,0,-447,4294967.295,695296,572416,27840,10290,27940,4448,10190
10096,0,-89,-89.000,695296,649216,10440,10734,69708,2324,-48534
10101,0,2327,2327.000,695296,694272,232,11073,85451,1210,-74146
10106,0,5549,5549.000,726016,716800,2088,11253,101251,3569,-95566
10111,0,7160,7160.000,801792,777216,5568,11426,99232,12026,-82238
10116,0,3401,47233.000,801792,772096,6728,11743,70706,6301,-52235
10121,0,8030,46003.000,801792,804864,-696,11923,65015,3088,-53788
10126,0,3311,3311.000,912384,813056,22504,12130,48044,16442,-13410
10131,0,805,805.000,912384,857088,12528,12517,57820,8615,-32775
10136,0,1342,1342.000,920576,889856,6960,12839,61802,4978,-5254
10141,0,1969,151218.000,920576,885760,7888,13115,37935,2602,-16932
10146,0,1611,1611.000,920576,912384,1856,13270,40402,1354,-25276
10151,0,2416,-1487777.024,984064,917504,15080,13511,30235,6437,-3477
10156,0,3580,3580.000,984064,921600,14152,13732,11313,3369,16571
10161,0,1879,1879.000,984064,906240,17632,13729,-16099,1757,47460
10166,0,1432,-4294967.295,984064,893952,20416,13363,-12244,856,37207
10171,0,1163,-2332652.032,1116160,933888,41296,12821,-29203,17053,83320
10176,0,1253,1253.000,1116160,959488,35496,13093,-28630,8935,77219
10181,0,1074,1074.000,1116160,1005568,25056,13302,-13690,4384,23206
10186,0,2864,2864.000,1270784,1077248,43848,13677,20229,21730,37296
10191,0,1432,1432.000,1270784,1130496,31784,14287,39690,11389,6381
10196,0,1342,-2635002.880,1364992,1162240,45936,15185,42811,14167,18310
10201,0,2774,-2325138.944,1364992,1205248,36192,15997,56282,7421,-4093
10206,0,4922,1436107.008,1364992,1236992,29000,16739,62467,3884,-16728
10211,0,3490,3490.000,1364992,1255424,24824,17370,50947,1899,-8753
10216,0,5191,5191.000,1497088,1267712,51968,18004,35490,17597,34482
10221,0,6623,6623.000,1497088,1288192,47328,18764,22719,9221,43373
10226,0,3759,3759.000,1497088,1285120,48024,19458,-9387,4523,76869
10231,0,4475,-62963.000,1888256,1317888,129224,20368,-15514,51545,165106
10236,0,3580,49781.000,1888256,1338368,124584,21966,-32302,27023,178852
10241,0,1521,94766.000,1888256,1389568,112984,23702,-24292,13281,160978
10246,0,89,89.000,1888256,1470464,94656,25082,-414,6958,120152
10251,0,-89,-89.000,1888256,1570816,71920,26268,35031,3640,63157
10256,0,-358,-784284.992,2267136,1669120,135488,28439,60872,34123,103055
10261,0,0,-4294967.295,2267136,1766400,113448,30429,87585,17890,56292
10266,0,895,-4294967.295,2267136,1832960,98368,32248,89960,9375,18407
10271,0,2506,2506.000,2582528,1933312,147088,34847,108894,31525,73041
10276,0,6175,6175.000,2527232,1994752,120640,37101,100288,10007,57453
10281,0,7993,7993.000,2527232,2080768,101152,38962,105566,17722,50283
10286,0,8363,4294967.295,2611200,2166784,100688,40902,93747,9287,47843
10291,0,4385,4385.000,2668544,2277376,88624,42358,98911,11621,32071
10296,0,716,-4294967.295,2668544,2402304,60320,43574,116995,6083,-13101
10301,0,358,4294967.295,2668544,2478080,43152,44568,97465,2985,-9745
10306,0,805,805.000,2638848,2580480,13224,45123,112313,-1941,-53966
10311,0,5459,5459.000,2638848,2661376,-5104,45295,120253,-1028,-80062
10316,0,9768,9768.000,2638848,2686976,-10904,44998,85026,-516,-50932
10321,0,9657,9657.000,2582528,2708480,-28536,43646,60666,-6504,-45556
10326,0,10433,4294967.295,2582528,2718720,-30856,41139,26575,-3418,-16292
10331,0,7956,4294967.295,2582528,2695168,-25520,37777,-27448,-1690,39705
10336,0,5191,5191.000,2697216,2691072,1392,35205,-60150,11777,96747
10341,0,3311,4294967.295,2697216,2721792,-5568,33124,-59393,10314,112208
10346,0,1253,4294967.295,2726912,2748416,-4872,31259,-53369,5400,79756
10351,0,447,447.000,2726912,2799616,-16472,29324,-26954,2824,39806
10356,0,179,4294967.295,2756608,2863104,-24128,27297,5266,5629,-628
10361,0,447,447.000,2756608,2897920,-32016,25400,29352,2941,-35968
10366,0,2148,-4294967.295,2756608,2935808,-40600,23649,53770,1535,-70721
10371,0,5280,5280.000,2756608,2945024,-42688,22034,68124,744,-92110
10376,0,8030,4294967.295,2756608,2950144,-43848,20214,66426,383,-90060
10381,0,7956,7956.000,2756608,2944000,-42456,18685,64567,192,-88338
10386,0,7845,4294967.295,2756608,2931712,-39672,17011,51968,87,-75370
10391,0,8622,-4294967.295,2756608,2917376,-36424,14909,35720,36,-57235
10396,0,9805,4294967.295,2756608,2912256,-35264,12894,26448,12,-48818
10401,0,10027,10027.000,2756608,2874368,-26680,10689,-6851,0,-9140
10406,0,9176,9176.000,2756608,2873344,-26448,8572,-12646,0,-5230
10412,0,9435,9435.000,2697216,2865152,-38048,5810,-21688,-6158,-10550
10417,0,8585,8585.000,2668544,2856960,-42688,2784,-43202,-7139,8376
10422,0,5549,4294967.295,2668544,2839552,-38744,-426,-37580,-3753,-1590
10427,0,4922,4922.000,2697216,2845696,-33640,-1157,-29307,993,-5490
10432,0,5101,5101.000,2697216,2868224,-38744,-1805,-14608,478,-22987
10437,0,4206,4294967.295,2697216,2867200,-38512,-2483,929,241,-41924
10442,0,3490,3490.000,2697216,2871296,-39440,-3025,15123,117,-57588
10447,0,1790,1790.000,2697216,2890752,-43848,-3591,39151,48,-86590
10452,0,2416,2416.000,2697216,2884608,-42456,-4033,45565,19,-92054
10457,0,1969,4294967.295,2697216,2875392,-40368,-4437,49076,0,-93881
10462,0,1700,4294967.295,2697216,2896896,-45240,-4827,72049,0,-122116
10467,0,4385,4385.000,2697216,2871296,-39440,-5078,62341,0,-106859
10472,0,4564,4564.000,2697216,2831360,-30392,-5318,40643,0,-76353
10477,0,5638,5638.000,2697216,2785280,-19952,-5596,33115,0,-65159
10482,0,7993,7993.000,2697216,2765824,-15544,-5788,5806,0,-27138
10487,0,6086,-1433817.984,2554880,2715648,-36424,-6388,-26048,-13831,-16764
10492,0,4743,4743.000,2554880,2678784,-28072,-7068,-49789,-6812,16228
10497,0,4027,4027.000,2554880,2637824,-18792,-7735,-66691,-3582,40164
10502,0,4027,4294967.295,2554880,2609152,-12296,-8282,-77351,-1890,56773
10507,0,5012,5012.000,1790976,2576384,-177944,-9275,-90352,-103448,-84361
10512,0,3311,-4294967.295,1790976,2535424,-168664,-12100,-98808,-50872,-81956
10517,0,4743,4743.000,1452032,2493440,-235944,-15414,-111212,-59610,-140146
10522,0,5907,5907.000,1062912,2452480,-314824,-19304,-115332,-83458,-218796
10527,0,7070,4294967.295,1062912,2375680,-297424,-24307,-125338,-41043,-196393
10532,0,2864,4294967.295,1012736,2292736,-290000,-29069,-130696,-26404,-188373
10537,0,2685,4294967.295,1012736,2190336,-266800,-33642,-130960,-13855,-165537
10542,0,3759,3759.000,1012736,2034688,-231536,-38159,-147897,-6824,-121798
10547,0,4743,4294967.295,419840,1881088,-331064,-42520,-148620,-57574,-224964
10552,0,5817,5817.000,342016,1704960,-308792,-46995,-155080,-40645,-200707
10557,0,8585,-4294967.295,342016,1432576,-247080,-51644,-213772,-19996,-84952
10562,0,7993,7993.000,342016,1226752,-200448,-55301,-228162,-10499,-27587
10567,0,984,984.000,178176,1014784,-189544,-58433,-245959,-27488,-2018
10572,0,89,89.000,178176,806912,-142448,-61526,-247726,-13526,43752
10577,0,89,89.000,132096,641024,-115304,-63927,-251260,-11297,72029
10582,0,0,0.000,132096,521216,-88160,-65839,-217169,-5933,63170
10587,0,268,268.000,132096,420864,-65424,-67392,-170834,-2928,38018
10592,0,1163,-52989.000,132096,344064,-48024,-68365,-132911,-1546,16522
10597,0,1879,1879.000,55296,292864,-53824,-69085,-89422,-10474,-33487
10602,0,1700,-472262.016,55296,194560,-31552,-69746,-89147,-5157,-12151
10607,0,1969,79275.000,55296,166912,-25288,-70096,-53392,-2713,-41992
10612,0,2416,2416.000,55296,152576,-22040,-70042,-17063,-1429,-75019
10617,0,4027,2411919.872,55296,72704,-3944,-69577,-35732,-711,-37789
10622,0,2058,2058.000,3072,40960,-8584,-69238,-24820,-4837,-53002
10627,0,2774,2774.000,3072,4096,-232,-68525,-17901,-2544,-50856
10632,0,2506,4294967.295,3072,-29696,7424,-67438,-43157,-1258,-6761
10637,0,537,4294967.295,0,-98304,22272,-65759,-33736,-931,-9751
10642,0,537,537.000,-4096,-121856,26680,-63737,-25164,-1011,-11893
10647,0,179,-4294967.295,-4096,-166912,36888,-60993,-30970,-511,6865
10652,0,0,0.000,-4096,-191488,42456,-58034,-26404,-276,10826
10657,0,0,-4294967.295,-4096,-221184,49184,-54698,-26220,-154,20706
10662,0,0,-4294967.295,-4096,-251904,56144,-51083,-30443,-86,4958
10667,0,0,4294967.295,-4096,-249856,55680,-46830,-11452,-57,20302
10672,0,0,-4294967.295,-4096,-276480,61712,-42837,-20391,-37,39266
10677,0,89,-1311259.008,-4096,-296960,66352,-38338,-1527,-37,21885
10682,0,0,0.000,-4096,-288768,64496,-34211,-16076,-37,46361
10687,0,0,4294967.295,-4096,-296960,66352,-30114,-20758,-37,56996
10692,0,89,89.000,-4096,-290816,64960,-26118,-2594,-975,35811
10697,0,0,4294967.295,-10240,-254976,55448,-22026,2237,-516,31185
10702,0,0,4294967.295,-10240,-235520,51040,-18540,8020,-279,24480
10707,0,89,4294967.295,-10240,-196608,42224,-15312,21778,-147,6360
10712,0,0,-4294967.295,-10240,-172032,36656,-12082,30866,-86,-6292
10717,0,0,4294967.295,-10240,-132096,27608,-9424,47963,-57,-29779
10722,0,89,-4294967.295,-10240,-93184,19952,-6953,55548,-37,-42549
10727,0,0,4294967.295,-10240,-72704,14152,-5045,58887,-37,-49780
10732,0,0,0.000,-10240,-37888,6264,-3398,71062,-37,-68196
10737,0,0,-4294967.295,-10240,-18432,928,-2009,66759,-975,-67840
10742,0,0,-4294967.295,-16384,1024,-3944,-858,73448,-516,-78250
10747,0,0,-4294967.295,-19456,14336,-7656,-15,75697,-621,-83368
10752,0,-268,-268.000,-19456,12288,-7192,136,65485,-315,-72541
10757,0,-179,-4294967.295,-19456,20480,-9048,270,69937,-174,-78715
10762,0,-537,-4294967.295,-37888,12288,-11368,337,64923,-2137,-75954
10767,0,-1342,-1342.000,-37888,2048,-9048,353,61721,-1131,-61772
10772,0,-895,-4294967.295,-37888,-9216,-6496,436,53196,-567,-59256
10777,0,-895,4294967.295,-59392,-33792,-5800,573,40551,-2681,-45778
10782,0,-716,-716.000,-71680,-54272,-3944,699,30074,-3086,-15978
10787,0,-895,-895.000,-71680,-90112,4176,838,6265,-1624,-1251
10792,0,-626,-626.000,-71680,-99328,6264,984,1916,-860,5332
10797,0,-626,-626.000,-71680,-147456,17168,1159,-31728,-428,50055
10802,0,-984,-984.000,-71680,-141312,15776,1222,-28653,-232,45651
10807,0,-805,-805.000,-71680,-139264,15312,1240,-28125,-132,44677
10812,0,-805,-4294967.295,-71680,-169984,22272,1214,-50787,-74,74273
10817,0,-1521,-1521.000,-71680,-175104,23432,1134,-55285,-49,79851
10822,0,-1611,-4294967.295,-71680,-160768,20184,1049,-45256,-37,66489
10827,0,-2685,-4294967.295,-71680,-207872,30856,1104,-73736,-37,105696
10832,0,-1521,-1521.000,-71680,-194560,27840,1210,-58785,-37,87835
10837,0,-805,-805.000,-154624,-181248,6032,826,-40919,-8626,47777
10842,0,-716,-4294967.295,-176128,-219136,9744,484,-57683,-7134,67911
10847,0,-1700,-4294967.295,-176128,-222208,10440,120,-54574,-3748,65134
10852,0,-2864,-2864.000,-176128,-227328,11600,51,-47494,-1973,59145
10857,0,-4475,4294967.295,-279552,-232448,-10672,-139,-55721,-14849,50702
10862,0,-5459,-5459.000,-279552,-265216,-3248,-392,-50535,-7796,46895
10867,0,-6444,-4294967.295,-349184,-276480,-16472,-757,-47746,-11312,30517
10872,0,-6086,-6086.000,-349184,-290816,-13224,-1183,-44878,-5572,30471
10877,0,-8104,-8104.000,-349184,-316416,-7424,-1530,-52761,-2930,43807
10882,0,-6712,-1432062.976,-429056,-351232,-17632,-2038,-65980,-9305,46310
10887,0,-7160,-7160.000,-537600,-387072,-34104,-2642,-81103,-20416,24740
10892,0,-7845,-7845.000,-537600,-416768,-27376,-3520,-83559,-10047,52663
10897,0,-8141,2572101.888,-537600,-474112,-14384,-4249,-108917,-5279,90284
10902,0,-8141,-4294967.295,-595968,-520192,-17168,-4918,-102859,-10435,76329
10907,0,-9990,-2343809.024,-595968,-562176,-7656,-5622,-124741,-5481,111463
10912,0,-10174,-360902.016,-616448,-604160,-2784,-6213,-131373,-4871,122376
10917,0,-9916,-877009.984,-616448,-630784,3248,-6564,-116938,-2408,113622
10922,0,-11471,67740.000,-616448,-664576,10904,-6708,-113530,-1272,117726
10927,0,-10433,645292.992,-666624,-697344,6960,-6889,-109514,-5550,109585
10932,0,-10174,-10174.000,-677888,-704512,6032,-6936,-81769,-4156,80865
10937,0,-11217,-11217.000,-677888,-736256,13224,-6804,-80070,-2190,86490
10942,0,-10692,1338446.976,-677888,-762880,19256,-6415,-75825,-1158,88666
10947,0,-10359,4294967.295,-753664,-785408,7192,-6047,-58211,-10105,56804
10952,0,-10877,-10877.000,-753664,-796672,9744,-5856,-55446,-5311,59334
10957,0,-11415,-11415.000,-774144,-822272,10904,-5586,-51980,-4659,57298
10962,0,-11075,4294967.295,-774144,-838656,14616,-5015,-42824,-2300,34364
10967,0,-12150,-12150.000,-774144,-835584,13920,-3988,-19599,-1216,29531
10972,0,-12942,4294967.295,-887808,-847872,-9048,-3981,-9949,-10994,-3080
10977,0,-13055,-13055.000,-921600,-852992,-15544,-3957,5507,-9664,-25008
10982,0,-13714,-13714.000,-921600,-870400,-11600,-3868,10659,-5079,-26127
10987,0,-13334,-13334.000,-921600,-912384,-2088,-3462,-1091,-2674,-4459
10992,0,-13857,4294967.295,-948224,-960512,2784,-2826,-15847,-4466,-31582
10997,0,-14404,4294967.295,-948224,-960512,2784,-1952,6345,-2352,-5513
11002,0,-13357,-4294967.295,-975872,-1015808,9048,-1031,-12783,-3763,20800
11007,0,-13690,-13690.000,-975872,-1076224,22736,77,7733,-1861,1872
11012,0,-12744,-4294967.295,-975872,-1069056,21112,474,-11051,-989,32637
