R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,40,160,30,0,155,300,0,0,0.995
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
473.648,23.760,23.526,25.147,-13.437,-1.904,-12.147,-9.964,-10.612,-3.004,0.095,-0.810
473.660,9.355,20.546,24.120,-17.771,-2.178,-11.877,-9.688,-10.267,-2.843,0.242,-0.581
473.671,9.721,19.724,23.031,-20.055,-2.446,-11.553,-9.364,-9.942,-2.624,0.431,-0.379
473.683,11.430,19.492,22.174,-14.537,-2.682,-11.245,-9.040,-9.625,-2.462,0.614,-0.191
473.694,0.199,15.018,20.452,14.463,-2.381,-11.064,-8.893,-9.348,-2.311,0.621,-0.043
473.705,-21.895,10.083,17.945,8.319,-2.351,-10.952,-8.798,-9.119,-2.268,0.581,0.057
473.717,-14.326,7.368,15.211,-17.100,-2.597,-10.802,-8.640,-8.926,-2.248,0.601,0.120
473.729,-1.020,4.437,12.142,-48.152,-3.643,-10.815,-8.576,-8.786,-2.551,0.518,0.120
473.740,-18.843,-3.123,8.119,-34.171,-3.810,-10.982,-8.710,-8.711,-2.915,0.236,0.049
473.752,-23.116,-7.004,3.965,1.129,-3.583,-11.057,-8.791,-8.694,-3.089,0.011,-0.075
473.763,-11.885,-10.040,-0.228,4.599,-3.328,-11.154,-8.910,-8.725,-3.238,-0.243,-0.240
473.775,-32.027,-15.985,-4.579,-22.710,-3.791,-11.431,-9.155,-8.806,-3.690,-0.621,-0.455
473.786,-34.835,-20.646,-8.993,-36.925,-4.391,-11.721,-9.415,-8.946,-4.154,-1.015,-0.734
473.798,-24.092,-22.157,-12.980,-18.621,-4.472,-11.925,-9.621,-9.124,-4.455,-1.355,-1.050
473.809,-38.497,-26.001,-16.679,13.496,-4.255,-12.227,-9.951,-9.335,-4.790,-1.811,-1.392
473.821,-33.980,-28.944,-20.276,21.967,-3.682,-12.487,-10.278,-9.581,-4.981,-2.249,-1.756
473.832,-47.775,-30.164,-23.096,-16.784,-3.998,-12.773,-10.552,-9.838,-5.375,-2.628,-2.124
473.844,-31.295,-30.790,-25.511,-44.360,-4.539,-13.099,-10.851,-10.116,-5.845,-3.032,-2.515
473.856,-27.510,-30.591,-27.103,-49.014,-5.021,-13.394,-11.105,-10.398,-6.316,-3.395,-2.911
473.867,-35.445,-31.356,-28.178,-32.577,-5.165,-13.681,-11.374,-10.674,-6.723,-3.770,-3.299
473.879,-17.134,-28.845,-28.696,-10.117,-5.062,-13.870,-11.569,-10.945,-6.972,-4.064,-3.675
473.890,-21.895,-28.771,-28.910,10.961,-4.500,-14.102,-11.844,-11.204,-7.169,-4.429,-4.029
473.902,-32.882,-30.806,-29.459,0.990,-4.428,-14.448,-12.198,-11.472,-7.552,-4.862,-4.382
473.913,-33.736,-33.491,-30.585,-10.016,-4.482,-14.810,-12.571,-11.763,-7.938,-5.308,-4.753
473.925,-49.240,-35.136,-31.645,-9.567,-4.588,-15.140,-12.916,-12.070,-8.286,-5.722,-5.137
473.936,-37.154,-35.046,-32.590,5.290,-4.341,-15.400,-13.210,-12.381,-8.508,-6.079,-5.518
473.948,-36.056,-33.392,-32.941,18.924,-3.846,-15.583,-13.459,-12.680,-8.578,-6.380,-5.875
473.959,-29.097,-31.335,-32.658,33.224,-3.531,-15.770,-13.693,-12.957,-8.685,-6.657,-6.200
473.971,-44.723,-31.271,-32.062,31.631,-2.775,-15.946,-13.939,-13.210,-8.725,-6.932,-6.488
473.982,-39.229,-30.748,-31.625,16.752,-2.439,-16.156,-14.173,-13.461,-8.892,-7.186,-6.765
473.994,-32.760,-29.503,-31.057,-7.429,-2.785,-16.414,-14.383,-13.700,-9.270,-7.413,-7.026
474.005,-7.612,-26.565,-30.167,-41.790,-3.614,-16.647,-14.528,-13.922,-9.717,-7.582,-7.275
474.017,-7.124,-23.691,-28.566,-20.415,-3.896,-16.783,-14.634,-14.109,-9.938,-7.717,-7.494
474.028,-13.228,-21.699,-26.785,11.122,-3.759,-16.896,-14.774,-14.273,-10.004,-7.884,-7.686
474.040,-16.524,-20.808,-25.226,12.197,-3.524,-17.017,-14.925,-14.419,-10.065,-8.056,-7.856
474.052,-3.828,-17.954,-23.344,2.810,-3.506,-17.055,-14.971,-14.539,-10.096,-8.121,-7.996
474.063,-4.927,-15.355,-21.191,-2.205,-3.813,-17.083,-14.989,-14.624,-10.158,-8.161,-8.104
474.075,-4.560,-12.516,-18.771,-3.706,-3.978,-17.051,-14.958,-14.676,-10.138,-8.155,-8.179
474.086,-3.584,-8.198,-15.749,-8.580,-4.205,-16.922,-14.820,-14.679,-10.049,-8.046,-8.208
474.098,-3.340,-4.197,-12.414,-22.520,-4.763,-16.798,-14.662,-14.640,-10.029,-7.922,-8.199
474.109,8.134,-0.653,-8.853,-31.929,-5.408,-16.598,-14.432,-14.554,-9.932,-7.741,-8.155
474.121,13.628,1.638,-5.721,-24.895,-5.349,-16.383,-14.237,-14.444,-9.712,-7.598,-8.088
474.133,13.750,2.286,-3.380,-3.395,-5.260,-16.252,-14.124,-14.327,-9.578,-7.536,-8.015
474.144,7.524,2.391,-1.654,20.053,-4.643,-16.096,-14.017,-14.205,-9.351,-7.475,-7.932
474.154,4.594,3.976,-0.064,22.553,-4.283,-15.914,-13.861,-14.071,-9.142,-7.357,-7.829
474.166,12.285,6.385,1.579,10.081,-4.032,-15.676,-13.650,-13.912,-8.875,-7.184,-7.700
474.178,2.641,5.942,3.018,-7.136,-4.439,-15.540,-13.492,-13.736,-8.828,-7.070,-7.561
474.189,7.524,6.444,4.162,-27.851,-5.395,-15.376,-13.263,-13.559,-8.863,-6.897,-7.431
474.201,7.402,8.633,5.468,-45.993,-5.998,-15.147,-12.989,-13.372,-8.797,-6.692,-7.305
474.212,5.937,10.176,6.929,-51.169,-6.543,-14.966,-12.736,-13.171,-8.845,-6.519,-7.174
474.224,13.139,10.969,8.139,-10.828,-6.857,-14.767,-12.508,-12.966,-8.787,-6.379,-7.047
474.235,26.445,14.231,9.545,13.378,-6.451,-14.439,-12.226,-12.744,-8.423,-6.186,-6.903
474.247,25.591,15.179,11.078,12.453,-6.027,-14.127,-11.960,-12.492,-8.081,-6.003,-6.725
474.258,27.666,18.094,12.959,-0.510,-6.020,-13.759,-11.600,-12.215,-7.767,-5.726,-6.520
474.270,22.539,22.494,15.917,-6.841,-6.051,-13.247,-11.091,-11.880,-7.329,-5.306,-6.260
474.281,26.567,25.048,18.464,-4.692,-6.149,-12.832,-10.682,-11.529,-6.987,-4.992,-5.990
474.293,36.089,27.958,21.118,-0.145,-6.320,-12.377,-10.227,-11.147,-6.622,-4.638,-5.695
474.305,36.211,29.386,23.476,-1.764,-6.486,-11.975,-9.811,-10.747,-6.350,-4.329,-5.388
474.316,40.850,28.604,25.075,-12.603,-6.781,-11.593,-9.405,-10.340,-6.129,-4.038,-5.081
474.328,32.305,30.733,26.782,-26.947,-7.185,-11.125,-8.915,-9.926,-5.823,-3.672,-4.775
474.339,24.126,32.211,28.498,-16.853,-7.506,-10.665,-8.451,-9.499,-5.495,-3.341,-4.465
474.351,28.887,32.931,29.931,-15.212,-7.663,-10.202,-7.993,-9.063,-5.150,-3.021,-4.153
474.362,34.868,32.441,30.694,-10.567,-7.762,-9.813,-7.602,-8.638,-4.898,-2.774,-3.857
474.374,40.728,31.517,31.046,-10.397,-7.859,-9.406,-7.202,-8.219,-4.612,-2.522,-3.572
474.385,29.497,30.793,31.104,-2.456,-7.650,-8.974,-6.801,-7.803,-4.252,-2.269,-3.291
474.397,16.924,31.181,31.245,11.383,-7.247,-8.523,-6.397,-7.398,-3.832,-2.012,-3.018
474.409,29.497,31.940,31.356,4.340,-7.291,-8.108,-6.000,-6.991,-3.522,-1.762,-2.747
474.420,29.497,31.268,31.409,1.294,-7.461,-7.735,-5.625,-6.588,-3.301,-1.539,-2.484
474.431,34.868,31.063,31.220,-5.125,-7.488,-7.353,-5.257,-6.197,-3.037,-1.326,-2.236
474.443,31.084,31.584,31.331,-13.893,-7.645,-6.922,-4.826,-5.798,-2.763,-1.053,-1.983
474.455,17.656,31.057,31.452,-26.195,-8.237,-6.562,-4.434,-5.394,-2.638,-0.828,-1.735
474.466,35.479,31.136,31.267,-28.523,-8.613,-6.214,-4.070,-5.014,-2.498,-0.639,-1.520
474.478,51.959,32.781,31.486,-24.675,-9.022,-5.789,-3.624,-4.625,-2.296,-0.377,-1.303
474.489,31.328,31.080,31.425,-8.115,-8.900,-5.464,-3.331,-4.248,-2.081,-0.269,-1.102
474.501,36.944,28.102,30.541,-18.339,-8.879,-5.196,-3.080,-3.899,-1.952,-0.201,-0.926
474.512,16.191,27.056,29.709,-30.746,-8.958,-4.887,-2.774,-3.564,-1.815,-0.078,-0.766
474.524,40.240,28.090,29.050,-7.189,-8.875,-4.506,-2.421,-3.232,-1.556,0.088,-0.612
474.535,18.755,27.880,28.865,32.212,-7.959,-4.120,-2.114,-2.897,-1.172,0.216,-0.449
474.547,15.825,24.667,27.836,27.668,-7.591,-3.899,-1.918,-2.587,-1.065,0.242,-0.302
474.558,20.708,26.583,27.462,12.473,-7.074,-3.465,-1.533,-2.268,-0.690,0.465,-0.140
474.569,25.225,26.124,27.090,-12.204,-7.404,-3.175,-1.227,-1.953,-0.609,0.606,0.016
474.581,11.797,24.190,26.422,-11.040,-7.661,-2.956,-0.995,-1.655,-0.592,0.667,0.148
474.593,19.975,23.093,25.475,-2.736,-7.813,-2.741,-0.768,-1.376,-0.584,0.722,0.259
474.604,34.258,24.302,24.962,-9.638,-7.866,-2.419,-0.448,-1.099,-0.436,0.869,0.368
474.616,26.445,23.854,24.691,-6.055,-7.675,-2.113,-0.173,-0.820,-0.236,0.971,0.479
474.627,8.256,22.839,24.465,4.729,-7.503,-1.816,0.094,-0.540,-0.052,1.069,0.594
474.638,7.768,19.616,23.184,23.181,-6.897,-1.655,0.201,-0.302,0.060,1.015,0.673
474.650,4.594,18.550,21.976,16.167,-6.869,-1.449,0.395,-0.078,0.123,1.051,0.741
474.661,12.163,16.785,20.502,3.247,-7.001,-1.322,0.534,0.124,0.054,1.030,0.786
474.673,8.623,13.863,18.725,3.314,-6.991,-1.244,0.613,0.297,-0.036,0.953,0.802
474.684,13.139,14.146,17.292,-2.439,-7.036,-1.071,0.779,0.456,-0.013,0.963,0.805
474.696,4.838,12.632,16.160,-13.883,-7.171,-0.927,0.918,0.614,-0.019,0.946,0.808
474.707,16.924,11.823,14.876,-9.481,-7.229,-0.786,1.052,0.751,-0.031,0.924,0.788
474.719,-0.532,11.243,13.929,13.928,-6.801,-0.624,1.161,0.881,0.089,0.882,0.767
474.730,-8.345,8.534,12.711,32.043,-6.473,-0.553,1.193,0.994,0.088,0.770,0.734
474.742,-9.199,7.263,11.275,22.231,-5.802,-0.463,1.234,1.088,0.140,0.679,0.693
474.753,2.885,5.914,9.721,2.619,-6.044,-0.470,1.261,1.161,-0.088,0.575,0.633
474.765,7.402,5.954,8.543,-16.655,-6.336,-0.412,1.337,1.227,-0.217,0.521,0.565
474.776,4.350,7.184,8.173,-9.794,-6.454,-0.270,1.470,1.306,-0.202,0.521,0.509
474.787,-0.166,3.669,7.072,-10.494,-6.574,-0.313,1.422,1.359,-0.379,0.342,0.428
474.799,-1.509,3.898,6.169,-6.212,-6.581,-0.243,1.481,1.401,-0.429,0.272,0.337
474.810,-0.288,3.829,5.459,22.976,-6.082,-0.168,1.498,1.439,-0.365,0.164,0.247
474.822,-12.007,1.601,4.653,24.863,-5.936,-0.191,1.462,1.469,-0.492,0.011,0.156
474.833,-4.560,0.686,3.508,14.337,-5.445,-0.182,1.435,1.479,-0.527,-0.123,0.054
474.845,-12.373,-1.637,2.334,-19.588,-5.971,-0.250,1.411,1.480,-0.822,-0.254,-0.056
474.856,0.077,0.613,1.592,-38.313,-6.424,-0.233,1.460,1.471,-1.005,-0.317,-0.182
474.867,-11.885,-2.490,0.838,-4.913,-6.651,-0.320,1.374,1.457,-1.221,-0.520,-0.316
474.879,-7.368,-4.612,-0.688,16.081,-6.302,-0.406,1.246,1.406,-1.338,-0.756,-0.482
474.890,-10.298,-6.040,-2.180,24.413,-6.110,-0.498,1.131,1.339,-1.495,-0.972,-0.656
474.902,-12.984,-6.145,-3.327,12.582,-6.045,-0.561,1.056,1.267,-1.645,-1.144,-0.831
474.913,-17.012,-10.173,-5.166,1.222,-6.054,-0.760,0.847,1.167,-1.930,-1.443,-1.029
474.924,-10.542,-9.993,-6.851,-19.696,-6.667,-0.944,0.700,1.039,-2.307,-1.682,-1.256
474.936,-18.355,-12.575,-8.390,-22.157,-7.032,-1.176,0.495,0.902,-2.708,-1.981,-1.496
474.947,-8.711,-12.475,-9.792,1.837,-7.114,-1.335,0.333,0.749,-2.964,-2.235,-1.749
474.958,-32.515,-15.451,-11.095,11.000,-6.948,-1.557,0.079,0.586,-3.215,-2.574,-2.007
474.970,-13.106,-15.254,-12.527,5.513,-7.015,-1.744,-0.113,0.400,-3.487,-2.848,-2.284
474.981,-25.923,-14.554,-13.085,-21.445,-7.516,-1.921,-0.255,0.229,-3.835,-3.072,-2.546
474.993,-22.749,-16.983,-14.021,-50.438,-8.404,-2.232,-0.494,0.040,-4.410,-3.398,-2.831
475.004,-16.768,-16.962,-14.861,-38.963,-8.757,-2.465,-0.678,-0.163,-4.849,-3.673,-3.135
475.016,-21.651,-16.416,-15.344,12.907,-8.629,-2.641,-0.886,-0.369,-5.049,-3.969,-3.438
475.027,-36.422,-19.384,-16.133,20.772,-8.121,-2.879,-1.181,-0.580,-5.242,-4.340,-3.735
475.039,-18.843,-17.985,-16.841,-11.285,-8.533,-3.057,-1.346,-0.800,-5.534,-4.577,-4.036
475.050,-35.201,-21.002,-17.704,-40.292,-9.087,-3.383,-1.637,-1.029,-6.019,-4.943,-4.348
475.062,-15.669,-20.203,-18.685,-51.508,-9.542,-3.666,-1.874,-1.281,-6.489,-5.255,-4.685
475.073,-27.755,-22.087,-19.409,-14.338,-9.943,-3.985,-2.163,-1.533,-6.961,-5.622,-5.024
475.085,-21.407,-21.088,-20.174,15.269,-9.516,-4.212,-2.449,-1.804,-7.125,-5.979,-5.375
475.096,-22.383,-23.254,-20.957,19.127,-9.189,-4.466,-2.754,-2.067,-7.331,-6.343,-5.708
475.108,-27.877,-23.616,-21.655,-2.459,-9.209,-4.718,-3.015,-2.336,-7.627,-6.656,-6.038
475.119,-16.280,-24.367,-22.620,-23.225,-9.485,-5.041,-3.319,-2.621,-8.049,-7.009,-6.381
475.131,-30.684,-24.686,-23.175,-31.595,-9.985,-5.371,-3.612,-2.907,-8.521,-7.352,-6.728
475.143,-21.773,-25.811,-24.055,-3.183,-10.075,-5.716,-3.967,-3.210,-8.897,-7.755,-7.089
475.154,-30.928,-26.269,-24.776,22.490,-9.598,-6.014,-4.323,-3.520,-9.111,-8.150,-7.449
475.165,-32.637,-28.158,-25.713,-4.557,-9.447,-6.344,-4.675,-3.808,-9.424,-8.524,-7.769
475.175,-25.069,-28.145,-26.542,-43.733,-10.036,-6.681,-4.963,-4.095,-9.905,-8.836,-8.091
475.186,-33.492,-28.523,-27.147,-14.814,-10.010,-6.993,-5.287,-4.427,-10.226,-9.185,-8.460
475.198,-20.430,-27.521,-27.492,-1.183,-9.811,-7.270,-5.600,-4.755,-10.448,-9.512,-8.816
475.209,-16.524,-21.058,-25.873,-2.135,-9.577,-7.356,-5.728,-5.032,-10.459,-9.648,-9.109
475.221,-5.171,-17.329,-23.546,-14.161,-9.684,-7.423,-5.804,-5.235,-10.530,-9.733,-9.329
475.231,-10.542,-16.223,-21.369,-26.590,-9.955,-7.554,-5.926,-5.406,-10.700,-9.865,-9.514
475.242,-15.059,-14.561,-19.309,-26.654,-10.044,-7.647,-6.030,-5.564,-10.792,-9.979,-9.686
475.253,-8.955,-12.950,-17.322,-23.921,-10.037,-7.705,-6.100,-5.701,-10.846,-10.058,-9.836
475.264,-3.096,-11.894,-15.716,-0.997,-10.068,-7.786,-6.190,-5.826,-10.928,-10.158,-9.973
475.275,-4.438,-9.954,-14.038,5.591,-9.771,-7.788,-6.219,-5.930,-10.886,-10.191,-10.084
475.286,-13.472,-10.344,-12.823,-17.780,-9.918,-7.903,-6.335,-6.029,-11.014,-10.310,-10.186
475.297,5.327,-8.586,-11.739,-10.391,-9.850,-7.933,-6.383,-6.120,-11.020,-10.359,-10.280
475.307,-5.659,-7.051,-10.516,12.125,-9.585,-7.960,-6.441,-6.195,-10.989,-10.416,-10.354
475.318,-5.659,-6.274,-9.231,-19.054,-9.581,-7.963,-6.459,-6.249,-10.973,-10.429,-10.404
475.328,7.158,-6.164,-8.369,-40.638,-10.187,-8.034,-6.493,-6.304,-11.143,-10.465,-10.460
475.339,-0.288,-5.040,-7.390,25.661,-9.705,-8.004,-6.501,-6.349,-11.043,-10.474,-10.506
475.349,11.552,-1.020,-5.869,-2.747,-9.436,-7.888,-6.412,-6.365,-10.876,-10.375,-10.511
475.359,-1.631,-0.520,-4.106,-28.581,-9.802,-7.889,-6.367,-6.356,-10.994,-10.329,-10.498
475.369,7.036,4.119,-1.955,-15.889,-9.931,-7.755,-6.236,-6.327,-10.867,-10.198,-10.465
475.379,24.736,7.942,0.639,-47.026,-10.433,-7.612,-6.069,-6.259,-10.801,-10.039,-10.401
475.389,26.445,12.848,3.963,21.708,-10.044,-7.341,-5.847,-6.149,-10.444,-9.830,-10.298
475.400,24.858,17.687,7.775,21.129,-9.408,-7.006,-5.563,-5.972,-10.013,-9.554,-10.121
475.410,17.290,20.391,11.663,-22.056,-9.888,-6.715,-5.245,-5.749,-9.815,-9.248,-9.901
475.421,34.746,23.350,15.104,-31.296,-10.292,-6.390,-4.905,-5.503,-9.564,-8.932,-9.669
475.432,25.591,26.401,18.508,4.652,-9.967,-5.976,-4.530,-5.224,-9.106,-8.586,-9.407
475.443,14.360,26.304,21.216,-1.117,-9.751,-5.621,-4.204,-4.914,-8.727,-8.289,-9.115
475.455,34.502,29.060,23.306,-12.436,-9.910,-5.223,-3.815,-4.594,-8.361,-7.934,-8.818
475.466,32.671,31.539,25.704,-23.394,-10.265,-4.810,-3.376,-4.234,-8.072,-7.540,-8.491
475.478,37.798,34.891,28.226,-23.093,-10.661,-4.386,-2.913,-3.856,-7.810,-7.133,-8.155
475.489,54.522,36.794,30.670,-22.765,-11.130,-3.959,-2.452,-3.453,-7.536,-6.740,-7.805
475.501,64.410,40.826,33.274,-17.526,-11.328,-3.426,-1.917,-3.025,-7.096,-6.280,-7.438
475.512,60.626,45.396,36.611,-4.108,-10.999,-2.780,-1.311,-2.543,-6.451,-5.755,-7.020
475.524,51.226,47.895,39.832,21.749,-10.520,-2.179,-0.769,-2.040,-5.809,-5.293,-6.580
475.535,40.606,51.108,43.326,23.142,-10.191,-1.479,-0.117,-1.476,-5.096,-4.724,-6.082
475.547,74.176,57.860,46.896,19.680,-10.021,-0.752,0.583,-0.887,-4.415,-4.110,-5.562
475.558,59.161,58.742,50.579,14.609,-9.687,-0.076,1.237,-0.242,-3.800,-3.546,-4.988
475.570,94.196,68.091,55.053,-9.402,-9.990,0.861,2.196,0.459,-3.029,-2.688,-4.367
475.581,73.688,70.864,59.944,-17.390,-10.128,1.738,3.067,1.233,-2.272,-1.931,-3.684
475.593,74.787,72.158,63.738,-26.878,-10.344,2.534,3.884,2.018,-1.665,-1.239,-3.000
475.604,97.492,76.978,67.404,-8.600,-10.206,3.529,4.850,2.847,-0.761,-0.408,-2.283
475.616,84.431,76.827,70.155,15.026,-9.609,4.334,5.596,3.664,0.023,0.199,-1.581
475.627,80.158,79.730,72.961,12.154,-9.406,5.261,6.513,4.518,0.811,0.975,-0.846
475.639,86.384,80.980,75.250,-6.471,-9.206,6.152,7.378,5.377,1.593,1.694,-0.110
475.650,95.661,83.453,77.566,-33.375,-9.641,7.092,8.343,6.258,2.296,2.500,0.634
475.661,84.308,85.431,79.966,-43.752,-9.940,8.038,9.307,7.163,3.004,3.289,1.388
475.673,86.872,83.210,81.224,-41.658,-10.264,8.857,10.148,8.067,3.567,3.942,2.127
475.685,102.620,87.468,82.653,-28.118,-10.596,9.842,11.145,8.965,4.304,4.738,2.847
475.696,87.971,84.900,83.412,1.797,-10.200,10.656,11.920,9.856,4.985,5.306,3.552
475.708,71.369,87.618,84.702,2.944,-10.091,11.648,12.898,10.755,5.779,6.072,4.261
475.719,79.548,86.587,85.349,-2.010,-10.102,12.487,13.727,11.650,6.403,6.682,4.956
475.731,78.083,87.987,86.317,-33.893,-11.012,13.376,14.696,12.556,6.857,7.416,5.649
475.742,90.412,89.944,87.311,-28.814,-11.325,14.323,15.647,13.465,7.527,8.116,6.328
475.754,91.389,89.915,88.146,-32.665,-11.673,15.226,16.572,14.389,8.105,8.778,7.009
475.765,86.994,91.214,89.138,-20.689,-11.627,16.176,17.517,15.302,8.782,9.452,7.671
475.777,94.807,90.297,89.492,14.673,-11.100,17.071,18.350,16.196,9.533,10.011,8.312
475.788,89.436,89.535,89.561,22.979,-10.758,17.937,19.173,17.067,10.211,10.561,8.927
475.799,82.111,90.642,89.874,12.690,-10.266,18.916,20.100,17.965,11.018,11.216,9.572
475.811,94.441,91.011,90.035,-29.906,-10.643,19.764,20.981,18.859,11.490,11.819,10.205
475.823,103.352,92.467,90.450,-35.323,-11.198,20.612,21.880,19.764,11.913,12.425,10.834
475.834,110.676,94.354,91.351,-5.248,-11.105,21.571,22.819,20.674,12.602,13.061,11.457
475.846,71.735,90.483,91.713,20.946,-10.309,22.459,23.623,21.580,13.364,13.565,12.079
475.857,80.524,89.309,91.057,26.413,-9.707,23.290,24.394,22.442,14.017,14.043,12.661
475.869,75.275,86.046,89.817,7.407,-9.217,24.016,25.073,23.246,14.540,14.435,13.191
475.880,83.210,81.981,87.707,-1.833,-9.205,24.648,25.712,24.007,14.842,14.784,13.672
475.891,71.613,79.715,85.534,-17.191,-9.270,25.344,26.404,24.767,15.228,15.182,14.147
475.903,72.345,74.866,82.515,-12.700,-8.923,25.916,26.935,25.464,15.578,15.422,14.559
475.915,82.599,74.649,79.859,7.679,-8.275,26.603,27.550,26.128,16.114,15.751,14.942
475.926,56.231,70.065,77.349,16.939,-7.879,27.130,28.052,26.772,16.390,15.973,15.309
475.938,50.006,67.362,74.706,3.350,-7.485,27.704,28.592,27.379,16.738,16.237,15.644
475.949,47.198,63.609,71.662,-27.401,-7.820,28.145,29.045,27.936,16.843,16.415,15.927
475.961,62.823,59.945,68.229,-40.939,-8.752,28.508,29.462,28.451,16.768,16.545,16.155
475.972,62.701,57.656,65.069,-39.532,-9.224,28.868,29.861,28.916,16.718,16.650,16.323
475.984,46.710,55.177,62.330,-14.623,-9.201,29.258,30.245,29.355,16.803,16.738,16.464
475.996,32.793,51.878,59.462,-3.025,-9.024,29.574,30.543,29.753,16.846,16.744,16.567
476.007,31.084,47.971,56.297,12.846,-8.652,29.848,30.772,30.106,16.913,16.688,16.630
476.019,36.333,45.342,53.196,-11.249,-8.778,30.068,31.003,30.422,16.804,16.639,16.660
476.030,39.751,42.504,49.981,-20.242,-8.989,30.234,31.191,30.703,16.615,16.549,16.656
476.042,42.925,41.902,47.353,-28.400,-9.294,30.432,31.409,30.953,16.465,16.488,16.618
476.053,45.611,39.215,44.931,-10.948,-9.179,30.582,31.537,31.180,16.367,16.339,16.560
476.065,22.661,35.230,42.527,24.556,-8.750,30.724,31.624,31.380,16.344,16.158,16.481
476.077,9.965,31.557,39.585,30.230,-7.715,30.851,31.662,31.536,16.395,15.946,16.375
476.088,16.069,28.119,36.290,7.519,-7.168,30.908,31.664,31.649,16.313,15.715,16.242
476.100,24.248,23.702,32.692,-19.467,-7.296,30.856,31.621,31.721,15.983,15.446,16.074
476.111,18.511,22.028,29.416,-14.953,-7.298,30.801,31.556,31.746,15.699,15.159,15.861
476.123,10.454,18.380,26.190,-2.532,-7.120,30.680,31.409,31.739,15.394,14.799,15.624
476.134,-1.997,13.001,22.799,-6.677,-6.869,30.556,31.262,31.699,15.086,14.449,15.364
476.146,-5.415,9.537,19.052,-28.758,-7.323,30.349,31.073,31.600,14.611,14.063,15.049
476.157,7.158,3.127,14.273,-40.797,-7.943,29.897,30.671,31.420,13.819,13.466,14.651
476.169,-8.467,-0.586,10.058,-23.837,-8.145,29.579,30.367,31.202,13.252,12.968,14.218
476.180,-36.422,-8.396,5.262,2.563,-7.936,29.122,29.884,30.921,12.643,12.302,13.729
476.192,-47.531,-15.206,-0.156,18.309,-7.536,28.654,29.375,30.566,12.074,11.627,13.183
476.203,-25.679,-21.762,-6.576,-13.200,-7.635,28.016,28.735,30.118,11.265,10.836,12.556
476.214,-49.240,-26.270,-12.128,-29.787,-8.077,27.400,28.146,29.626,10.414,10.103,11.891
476.226,-31.783,-29.055,-17.276,-4.123,-8.157,26.759,27.504,29.071,9.613,9.324,11.168
476.237,-50.826,-32.394,-21.665,21.444,-7.668,26.115,26.808,28.490,8.942,8.508,10.436
476.249,-33.370,-36.277,-26.011,25.747,-7.186,25.418,26.078,27.871,8.194,7.678,9.685
476.260,-48.141,-39.315,-29.865,1.184,-6.732,24.734,25.356,27.225,7.485,6.877,8.928
476.272,-38.375,-41.894,-33.402,-28.165,-6.895,24.018,24.648,26.554,6.654,6.102,8.158
476.283,-51.193,-44.868,-36.620,-42.060,-7.072,23.254,23.897,25.852,5.775,5.295,7.368
476.295,-64.987,-47.832,-39.508,-25.740,-6.927,22.503,23.124,25.122,5.001,4.477,6.563
476.306,-49.240,-49.506,-42.583,-2.248,-6.652,21.724,22.309,24.360,4.248,3.633,5.740
476.318,-69.870,-53.820,-45.433,0.176,-6.388,20.889,21.444,23.584,3.436,2.757,4.919
476.329,-48.507,-55.765,-48.685,-12.777,-6.412,20.033,20.577,22.765,2.575,1.892,4.070
476.341,-57.418,-58.792,-51.782,-35.633,-6.506,19.099,19.642,21.920,1.628,0.972,3.206
476.352,-65.353,-61.455,-54.505,-46.814,-6.725,18.174,18.745,21.057,0.637,0.099,2.335
476.364,-64.621,-63.057,-57.180,-39.912,-6.753,17.186,17.776,20.150,-0.387,-0.832,1.431
476.375,-72.434,-67.128,-59.916,-4.874,-6.749,16.178,16.766,19.233,-1.370,-1.794,0.529
476.387,-73.410,-69.087,-62.805,23.675,-6.239,15.207,15.741,18.281,-2.175,-2.753,-0.390
476.398,-102.464,-74.004,-65.579,22.506,-5.846,14.149,14.647,17.310,-3.097,-3.762,-1.310
476.410,-91.477,-76.482,-68.499,17.478,-5.362,13.174,13.634,16.314,-3.908,-4.669,-2.235
476.421,-79.270,-77.835,-71.453,-6.011,-5.519,12.120,12.583,15.303,-4.883,-5.599,-3.161
476.433,-82.566,-78.144,-73.416,-12.937,-5.740,11.111,11.581,14.280,-5.807,-6.474,-4.088
476.444,-80.979,-76.482,-74.289,-13.232,-5.819,10.215,10.679,13.276,-6.583,-7.237,-4.985
476.456,-75.485,-79.646,-75.907,-7.101,-5.708,9.113,9.559,12.246,-7.522,-8.206,-5.896
476.467,-78.537,-82.206,-77.886,7.016,-5.521,7.997,8.416,11.187,-8.440,-9.184,-6.822
476.479,-81.223,-82.348,-79.485,16.600,-5.083,6.992,7.350,10.129,-9.158,-10.066,-7.728
476.490,-88.669,-82.755,-80.581,29.141,-4.771,5.965,6.279,9.079,-9.921,-10.939,-8.613
