R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,120,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,40,1,40,1,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
535.557,3.309,-0.321,2.442,-26.218,-5.700,-0.419,0.381,-0.013,-0.147,0.449,0.315,0.466
535.568,-2.306,-4.239,0.608,4.390,-4.750,-0.972,0.236,-0.214,-0.311,0.360,0.263,0.463
535.580,-9.752,-7.761,-1.653,19.689,-2.920,-1.302,0.138,-0.394,-0.469,0.248,0.172,0.434
535.592,-27.331,-8.223,-3.282,31.005,-1.797,-1.419,0.113,-0.490,-0.557,0.137,0.070,0.379
535.603,-19.030,-10.134,-5.037,41.287,-0.895,-1.408,0.031,-0.655,-0.722,0.014,-0.052,0.305
535.615,3.309,-9.342,-6.405,28.097,0.897,-1.228,0.064,-0.727,-0.807,-0.104,-0.183,0.214
535.627,6.239,-4.956,-6.419,12.714,2.567,-0.855,0.178,-0.684,-0.788,-0.180,-0.284,0.117
535.639,-19.152,-4.841,-5.652,4.294,4.012,-0.342,0.234,-0.673,-0.810,-0.205,-0.342,0.032
535.650,-0.841,-4.426,-5.350,7.737,4.320,0.206,0.220,-0.691,-0.864,-0.233,-0.406,-0.041
535.662,4.407,-3.553,-5.180,14.842,4.357,0.685,0.179,-0.737,-0.941,-0.265,-0.468,-0.108
535.673,0.379,-2.263,-4.575,17.090,4.131,1.084,0.103,-0.776,-1.005,-0.285,-0.514,-0.169
535.685,-6.212,-5.237,-4.389,8.670,3.539,1.374,-0.022,-0.846,-1.093,-0.303,-0.550,-0.218
535.697,-7.921,-4.821,-4.575,22.848,3.317,1.573,-0.049,-0.861,-1.119,-0.343,-0.601,-0.266
535.708,-9.996,-4.368,-4.580,33.105,3.977,1.795,-0.019,-0.883,-1.155,-0.376,-0.648,-0.314
535.720,-19.762,-2.756,-3.856,32.318,5.386,2.151,0.088,-0.829,-1.122,-0.375,-0.668,-0.355
535.732,3.431,-3.337,-3.798,30.784,6.670,2.643,0.086,-0.874,-1.197,-0.375,-0.698,-0.387
535.744,11.122,-0.295,-3.282,9.510,6.701,3.149,0.132,-0.818,-1.172,-0.358,-0.713,-0.413
535.755,-6.090,-2.811,-2.894,-32.127,5.021,3.467,-0.002,-0.848,-1.221,-0.336,-0.709,-0.427
535.767,-9.386,-3.053,-2.709,-54.646,1.771,3.416,-0.145,-0.817,-1.185,-0.341,-0.709,-0.437
535.778,19.911,1.119,-2.136,-55.083,-0.270,3.107,-0.167,-0.722,-1.068,-0.358,-0.704,-0.446
535.790,2.698,1.324,-1.149,-31.709,-1.223,2.659,-0.241,-0.747,-1.062,-0.362,-0.677,-0.448
535.802,25.038,1.329,-0.721,4.437,-0.807,2.229,-0.249,-0.773,-1.059,-0.374,-0.659,-0.446
535.813,-4.259,-3.770,-1.317,19.973,0.595,1.958,-0.384,-0.966,-1.232,-0.404,-0.671,-0.446
535.825,-26.720,-4.553,-1.917,26.227,1.966,1.875,-0.362,-0.989,-1.249,-0.436,-0.696,-0.455
535.837,-8.531,-5.085,-2.848,47.654,3.439,1.972,-0.337,-1.051,-1.316,-0.477,-0.742,-0.474
535.848,2.943,-3.665,-3.473,24.805,3.874,2.174,-0.366,-1.103,-1.380,-0.514,-0.791,-0.501
535.860,-7.799,-5.005,-4.001,4.945,4.002,2.395,-0.521,-1.234,-1.524,-0.549,-0.839,-0.532
535.872,2.576,-9.524,-5.565,-7.598,3.954,2.601,-0.735,-1.436,-1.738,-0.616,-0.918,-0.572
535.884,-34.899,-11.962,-6.985,-13.408,3.149,2.716,-0.882,-1.533,-1.841,-0.701,-1.009,-0.627
535.895,-32.580,-11.965,-8.220,3.591,2.791,2.725,-0.964,-1.598,-1.906,-0.806,-1.113,-0.698
535.907,-30.993,-12.139,-9.331,23.311,2.487,2.672,-1.128,-1.733,-2.035,-0.928,-1.231,-0.783
535.919,-8.653,-8.438,-9.594,28.100,2.351,2.598,-1.200,-1.787,-2.084,-1.041,-1.338,-0.877
535.931,-1.939,-11.084,-10.210,12.587,2.007,2.525,-1.455,-2.015,-2.305,-1.157,-1.447,-0.974
535.942,5.140,-8.294,-9.986,-26.020,1.412,2.449,-1.501,-2.028,-2.313,-1.256,-1.540,-1.074
535.954,11.122,-6.067,-9.057,-46.463,0.080,2.287,-1.528,-1.998,-2.271,-1.326,-1.599,-1.165
535.966,-14.513,-4.616,-7.520,-39.051,-1.409,1.962,-1.522,-1.948,-2.198,-1.375,-1.625,-1.241
535.977,14.540,1.930,-5.050,-15.241,-2.383,1.503,-1.336,-1.738,-1.958,-1.391,-1.611,-1.299
535.989,8.192,6.435,-1.899,13.220,-2.072,1.035,-1.206,-1.602,-1.791,-1.361,-1.550,-1.328
536.001,25.648,7.938,0.846,34.566,-0.649,0.746,-1.053,-1.519,-1.688,-1.295,-1.464,-1.323
536.013,35.170,8.947,2.939,23.827,1.094,0.710,-0.848,-1.440,-1.606,-1.204,-1.370,-1.292
536.024,8.070,6.680,4.402,-31.059,0.344,0.731,-0.820,-1.379,-1.546,-1.101,-1.268,-1.238
536.036,26.991,10.868,5.913,-40.561,-0.928,0.605,-0.671,-1.152,-1.309,-1.001,-1.159,-1.171
536.048,-10.362,8.833,7.270,0.733,-1.206,0.383,-0.631,-1.095,-1.238,-0.891,-1.034,-1.087
536.059,-0.597,6.300,6.988,35.738,0.189,0.260,-0.598,-1.141,-1.274,-0.823,-0.957,-1.001
536.071,-10.607,3.435,6.139,39.925,2.856,0.444,-0.547,-1.198,-1.343,-0.759,-0.904,-0.922
536.083,0.257,1.088,4.678,38.116,3.839,0.787,-0.571,-1.235,-1.401,-0.713,-0.880,-0.854
536.095,-6.090,3.418,4.147,11.068,4.009,1.187,-0.461,-1.105,-1.296,-0.651,-0.842,-0.797
536.106,26.869,7.599,4.530,-28.502,3.264,1.494,-0.281,-0.883,-1.092,-0.563,-0.773,-0.738
536.118,2.576,3.954,4.436,-41.589,0.458,1.479,-0.428,-0.925,-1.133,-0.499,-0.707,-0.674
536.130,-11.705,3.405,4.618,-34.362,-2.077,1.126,-0.402,-0.809,-0.993,-0.451,-0.635,-0.612
536.141,-2.550,6.834,5.193,-15.555,-2.533,0.677,-0.273,-0.653,-0.808,-0.407,-0.561,-0.551
536.153,31.386,7.141,5.414,1.437,-2.180,0.320,-0.241,-0.645,-0.776,-0.364,-0.495,-0.490
536.165,14.173,4.371,5.108,-2.897,-1.075,0.139,-0.249,-0.717,-0.836,-0.325,-0.444,-0.430
536.176,3.187,6.607,5.680,-8.593,0.031,0.132,-0.030,-0.549,-0.667,-0.251,-0.369,-0.370
536.188,14.540,7.439,6.025,-9.409,0.543,0.199,0.074,-0.463,-0.584,-0.175,-0.296,-0.306
536.200,-13.048,3.153,5.613,11.985,0.890,0.258,0.023,-0.528,-0.652,-0.115,-0.240,-0.240
536.212,-21.471,-0.481,4.137,43.412,1.898,0.368,0.000,-0.617,-0.747,-0.097,-0.228,-0.186
536.223,-15.001,0.057,3.307,43.489,3.286,0.625,0.151,-0.518,-0.664,-0.065,-0.211,-0.144
536.235,10.877,2.509,2.736,33.079,3.455,0.926,0.259,-0.418,-0.583,-0.033,-0.197,-0.110
536.247,0.135,3.906,3.009,0.734,3.157,1.219,0.332,-0.325,-0.507,0.025,-0.155,-0.075
536.258,6.239,4.701,3.441,-27.781,1.900,1.368,0.351,-0.238,-0.428,0.088,-0.102,-0.033
536.270,9.535,5.385,3.885,-27.605,-0.092,1.270,0.316,-0.172,-0.355,0.139,-0.043,0.012
536.281,15.272,2.536,3.574,-16.672,-1.570,0.980,0.185,-0.215,-0.378,0.162,-0.001,0.058
536.293,-9.264,0.539,2.886,-4.313,-1.910,0.644,0.116,-0.266,-0.408,0.158,0.016,0.093
536.305,-2.916,3.242,3.115,19.078,-1.230,0.369,0.296,-0.126,-0.250,0.176,0.052,0.124
536.316,8.802,0.068,2.038,17.943,-0.593,0.231,0.176,-0.268,-0.382,0.161,0.047,0.147
536.328,-4.625,-1.617,0.946,-11.515,-0.424,0.183,0.087,-0.355,-0.465,0.136,0.026,0.157
536.340,-6.944,-3.067,-0.222,-15.629,-1.019,0.087,-0.029,-0.441,-0.545,0.091,-0.012,0.154
536.351,-7.311,-4.449,-1.189,-39.186,-2.229,-0.082,-0.205,-0.546,-0.639,0.032,-0.060,0.138
536.361,-17.321,-5.443,-2.069,-11.484,-2.738,-0.313,-0.330,-0.636,-0.714,-0.037,-0.115,0.112
536.371,-24.889,-6.696,-2.980,-17.579,-3.035,-0.533,-0.463,-0.746,-0.809,-0.118,-0.181,0.076
536.381,-20.373,-8.130,-4.081,-23.425,-3.678,-0.808,-0.633,-0.890,-0.936,-0.220,-0.265,0.028
536.392,-3.038,-7.780,-4.923,25.199,-3.037,-1.035,-0.640,-0.924,-0.955,-0.318,-0.349,-0.029
536.402,-11.217,-8.847,-5.694,27.604,-1.364,-1.090,-0.639,-1.001,-1.028,-0.410,-0.437,-0.096
536.412,-20.495,-10.157,-6.638,-0.350,-0.780,-1.059,-0.755,-1.139,-1.168,-0.514,-0.543,-0.172
536.422,-17.443,-11.037,-7.583,14.966,-0.304,-1.016,-0.848,-1.253,-1.285,-0.622,-0.653,-0.254
536.432,0.623,-9.072,-8.132,-1.902,0.083,-0.895,-0.867,-1.284,-1.322,-0.723,-0.762,-0.345
536.442,0.379,-8.009,-8.272,-43.932,-1.529,-0.889,-1.000,-1.358,-1.397,-0.821,-0.860,-0.438
536.453,27.479,-4.739,-7.905,-16.317,-2.493,-1.037,-1.030,-1.362,-1.391,-0.912,-0.942,-0.532
536.463,29.555,0.209,-6.360,6.737,-2.403,-1.183,-0.877,-1.223,-1.243,-0.951,-0.971,-0.615
536.473,17.714,3.872,-4.136,-0.767,-2.022,-1.264,-0.738,-1.099,-1.114,-0.943,-0.958,-0.676
536.483,21.132,6.999,-1.633,20.389,-1.224,-1.318,-0.551,-0.947,-0.958,-0.899,-0.910,-0.713
536.493,5.262,8.387,0.810,30.276,-0.042,-1.237,-0.367,-0.825,-0.841,-0.823,-0.839,-0.725
536.503,6.849,9.098,2.748,-2.256,0.265,-1.087,-0.279,-0.753,-0.778,-0.739,-0.764,-0.714
536.514,30.043,11.575,4.645,-6.808,0.073,-0.962,-0.104,-0.572,-0.605,-0.636,-0.669,-0.683
536.524,26.747,13.119,6.618,-9.047,-0.215,-0.877,0.084,-0.367,-0.405,-0.506,-0.544,-0.630
536.535,10.267,12.061,8.024,-21.682,-0.741,-0.830,0.143,-0.287,-0.327,-0.383,-0.424,-0.560
536.545,16.127,10.396,8.611,-29.114,-1.612,-0.863,0.138,-0.260,-0.298,-0.285,-0.324,-0.481
536.555,36.391,10.828,8.931,-22.833,-2.439,-0.989,0.209,-0.158,-0.188,-0.200,-0.231,-0.400
536.566,5.384,10.451,9.518,-13.457,-2.878,-1.150,0.308,-0.020,-0.039,-0.103,-0.123,-0.314
536.576,-10.118,8.676,9.603,-8.655,-3.196,-1.319,0.339,0.017,0.008,-0.022,-0.031,-0.226
536.587,-12.194,5.006,8.829,1.203,-3.134,-1.482,0.276,-0.046,-0.045,0.023,0.025,-0.144
536.597,6.605,4.559,7.856,33.763,-2.142,-1.583,0.395,-0.000,0.007,0.054,0.062,-0.074
536.608,-17.687,0.351,6.328,20.563,-1.034,-1.567,0.308,-0.148,-0.140,0.060,0.067,-0.016
536.618,-25.378,-4.880,3.912,20.915,0.126,-1.448,0.097,-0.389,-0.389,0.020,0.019,0.019
536.628,-9.630,-8.643,0.974,4.067,0.654,-1.270,-0.095,-0.602,-0.614,-0.061,-0.073,0.027
536.639,-2.428,-10.713,-1.872,3.408,0.458,-1.121,-0.284,-0.773,-0.793,-0.172,-0.192,0.006
536.649,-27.087,-14.014,-4.733,9.750,0.459,-0.985,-0.587,-1.066,-1.095,-0.314,-0.343,-0.044
536.660,-40.637,-20.430,-8.228,-25.796,-0.824,-0.922,-1.087,-1.509,-1.542,-0.512,-0.545,-0.126
536.670,-17.321,-22.600,-11.792,-50.606,-2.441,-1.015,-1.545,-1.843,-1.870,-0.759,-0.786,-0.245
536.681,-29.162,-25.034,-14.926,2.756,-2.040,-1.132,-1.871,-2.189,-2.208,-1.028,-1.047,-0.400
536.691,-20.006,-24.796,-17.437,-10.554,-2.109,-1.202,-2.138,-2.449,-2.463,-1.303,-1.317,-0.584
536.702,-7.555,-24.493,-19.330,-41.813,-3.032,-1.324,-2.451,-2.704,-2.711,-1.583,-1.589,-0.793
536.713,-5.846,-23.813,-20.560,6.732,-3.217,-1.533,-2.674,-2.920,-2.912,-1.855,-1.847,-1.014
536.723,-39.538,-25.527,-21.637,22.628,-2.365,-1.641,-2.938,-3.246,-3.231,-2.116,-2.101,-1.236
536.733,-18.786,-24.572,-22.537,1.331,-1.941,-1.678,-3.165,-3.496,-3.478,-2.378,-2.361,-1.468
536.743,-10.362,-22.808,-22.757,17.094,-0.903,-1.651,-3.288,-3.658,-3.642,-2.621,-2.605,-1.710
536.754,-12.072,-20.578,-22.356,29.301,0.110,-1.519,-3.343,-3.774,-3.767,-2.840,-2.833,-1.957
536.764,-23.058,-19.247,-21.651,24.315,1.040,-1.321,-3.445,-3.927,-3.933,-3.034,-3.040,-2.192
536.775,-29.894,-19.447,-21.052,27.269,2.335,-1.037,-3.594,-4.125,-4.150,-3.215,-3.240,-2.416
536.785,-30.505,-19.744,-20.619,-5.030,1.620,-0.775,-3.814,-4.306,-4.347,-3.394,-3.435,-2.632
536.796,-18.297,-17.797,-20.025,8.842,1.609,-0.580,-3.917,-4.408,-4.461,-3.565,-3.619,-2.839
536.807,-16.100,-17.377,-19.459,48.665,2.812,-0.341,-4.014,-4.569,-4.638,-3.725,-3.794,-3.038
536.817,-36.242,-18.716,-19.069,38.424,4.090,0.036,-4.139,-4.761,-4.854,-3.874,-3.967,-3.230
536.828,-25.866,-19.165,-19.123,4.813,4.388,0.443,-4.341,-4.969,-5.088,-4.033,-4.152,-3.415
536.838,-16.588,-17.487,-18.849,2.173,4.127,0.781,-4.462,-5.065,-5.206,-4.181,-4.321,-3.596
536.849,-16.344,-15.456,-18.117,7.896,3.971,1.072,-4.537,-5.119,-5.278,-4.305,-4.464,-3.767
536.859,5.506,-11.628,-16.777,-5.768,3.504,1.316,-4.497,-5.048,-5.222,-4.396,-4.570,-3.923
536.870,18.934,-7.478,-14.914,-22.549,2.741,1.475,-4.474,-4.968,-5.151,-4.458,-4.642,-4.063
536.880,6.483,-4.764,-12.535,6.278,2.326,1.536,-4.392,-4.859,-5.046,-4.479,-4.666,-4.176
536.891,2.332,-4.211,-10.373,38.866,3.016,1.624,-4.262,-4.770,-4.962,-4.476,-4.668,-4.262
536.901,-0.352,-4.413,-8.854,40.471,4.191,1.822,-4.180,-4.748,-4.952,-4.471,-4.675,-4.328
536.912,-23.424,-6.783,-8.087,16.352,4.871,2.109,-4.240,-4.833,-5.055,-4.476,-4.698,-4.381
536.922,-18.786,-10.583,-8.438,3.779,4.971,2.385,-4.408,-4.996,-5.235,-4.514,-4.753,-4.430
536.933,-42.956,-17.457,-10.236,12.628,4.990,2.618,-4.809,-5.382,-5.635,-4.621,-4.874,-4.492
536.943,-43.078,-23.981,-13.235,17.604,5.228,2.844,-5.240,-5.796,-6.063,-4.791,-5.058,-4.576
536.954,-47.107,-28.289,-16.732,7.559,5.260,3.073,-5.666,-6.209,-6.490,-5.016,-5.297,-4.694
536.964,-36.486,-32.331,-20.296,-6.654,4.773,3.253,-6.062,-6.571,-6.862,-5.275,-5.566,-4.846
536.975,-32.092,-35.351,-23.882,-12.026,3.980,3.339,-6.500,-6.955,-7.251,-5.576,-5.872,-5.032
536.985,-56.629,-39.455,-27.364,18.402,4.011,3.384,-6.957,-7.412,-7.710,-5.915,-6.212,-5.257
536.996,-65.784,-46.611,-31.678,45.201,5.078,3.489,-7.554,-8.062,-8.365,-6.311,-6.614,-5.517
537.006,-56.018,-50.598,-36.283,38.617,6.225,3.722,-8.137,-8.689,-9.006,-6.758,-7.076,-5.823
537.016,-85.194,-56.197,-40.736,4.230,5.199,3.883,-8.865,-9.350,-9.677,-7.235,-7.562,-6.165
537.027,-101.674,-60.925,-45.186,-18.766,4.168,3.941,-9.590,-10.011,-10.340,-7.750,-8.080,-6.541
537.037,-89.711,-65.380,-49.823,4.431,3.475,3.898,-10.342,-10.722,-11.048,-8.315,-8.640,-6.955
537.047,-85.804,-69.446,-54.414,-8.632,3.046,3.839,-11.137,-11.488,-11.808,-8.939,-9.260,-7.427
537.057,-64.685,-70.079,-58.476,-20.577,2.211,3.712,-11.921,-12.220,-12.531,-9.611,-9.922,-7.955
537.068,-75.062,-69.089,-61.137,9.483,1.840,3.516,-12.560,-12.835,-13.132,-10.271,-10.567,-8.515
537.078,-68.470,-67.621,-62.851,28.230,2.182,3.359,-13.128,-13.415,-13.700,-10.907,-11.192,-9.090
537.089,-41.491,-64.764,-63.685,10.655,2.363,3.270,-13.622,-13.916,-14.195,-11.517,-11.796,-9.676
537.100,-39.172,-59.352,-63.102,-15.982,1.699,3.159,-14.052,-14.303,-14.574,-12.091,-12.361,-10.270
537.110,-35.510,-53.236,-61.152,1.696,1.209,2.991,-14.378,-14.594,-14.853,-12.592,-12.850,-10.836
537.121,-47.839,-49.552,-58.440,18.546,2.099,2.886,-14.628,-14.879,-15.130,-13.030,-13.280,-11.373
537.131,-25.622,-42.663,-54.920,5.467,2.350,2.844,-14.710,-14.966,-15.213,-13.401,-13.648,-11.874
537.142,-10.118,-36.305,-50.863,-0.344,2.309,2.797,-14.805,-15.057,-15.300,-13.711,-13.954,-12.331
537.152,1.844,-27.872,-45.878,18.897,2.479,2.739,-14.758,-15.010,-15.248,-13.947,-14.185,-12.744
537.163,3.553,-18.550,-39.782,17.314,2.938,2.745,-14.565,-14.823,-15.061,-14.076,-14.313,-13.090
537.173,-0.108,-10.702,-33.022,-1.315,2.907,2.778,-14.323,-14.570,-14.809,-14.107,-14.346,-13.366
537.184,19.301,-3.035,-26.169,-4.846,2.526,2.763,-14.048,-14.271,-14.507,-14.066,-14.303,-13.566
537.194,31.630,5.512,-19.019,15.320,2.558,2.724,-13.664,-13.880,-14.113,-13.945,-14.178,-13.692
537.205,23.451,12.509,-11.611,20.387,2.985,2.731,-13.195,-13.418,-13.651,-13.732,-13.964,-13.740
537.215,32.851,18.836,-4.544,15.595,3.399,2.787,-12.711,-12.942,-13.178,-13.452,-13.687,-13.714
537.226,26.503,24.738,2.359,-4.170,2.945,2.822,-12.221,-12.420,-12.657,-13.109,-13.346,-13.612
537.236,41.274,30.316,8.866,-3.096,2.369,2.785,-11.722,-11.882,-12.115,-12.728,-12.961,-13.444
537.246,43.105,36.338,15.235,10.165,2.290,2.728,-11.125,-11.276,-11.505,-12.285,-12.514,-13.210
537.256,47.378,41.204,21.396,11.783,2.298,2.680,-10.482,-10.625,-10.850,-11.792,-12.017,-12.916
537.267,69.595,46.567,27.120,1.201,2.220,2.651,-9.811,-9.943,-10.165,-11.257,-11.478,-12.565
537.279,46.645,51.646,34.562,19.658,2.025,2.549,-8.929,-9.040,-9.254,-10.523,-10.737,-12.046
537.289,54.336,55.389,39.527,18.462,2.535,2.543,-8.182,-8.310,-8.522,-9.896,-10.109,-11.576
537.301,78.751,59.838,45.391,9.821,2.427,2.529,-7.285,-7.403,-7.614,-9.073,-9.284,-10.919
537.312,85.709,64.415,49.816,-0.543,2.250,2.517,-6.391,-6.496,-6.705,-8.349,-8.558,-10.337
537.322,94.132,68.639,54.161,-18.078,1.598,2.464,-5.516,-5.574,-5.778,-7.593,-7.798,-9.717
537.334,59.585,69.744,59.157,15.880,1.669,2.347,-4.535,-4.573,-4.769,-6.646,-6.841,-8.905
537.344,71.914,69.379,61.626,-6.917,1.428,2.286,-3.853,-3.874,-4.065,-5.898,-6.088,-8.222
537.354,78.628,70.284,63.717,-33.399,0.349,2.156,-3.134,-3.089,-3.270,-5.150,-5.331,-7.524
537.364,79.361,69.990,65.301,-31.441,-0.797,1.912,-2.472,-2.339,-2.503,-4.410,-4.574,-6.811
537.374,99.991,72.008,66.786,0.040,-1.044,1.620,-1.647,-1.488,-1.632,-3.669,-3.813,-6.090
537.385,74.234,70.032,67.747,18.531,-0.735,1.383,-0.927,-0.791,-0.919,-2.927,-3.054,-5.355
537.395,54.336,66.420,67.765,38.337,0.628,1.261,-0.242,-0.180,-0.298,-2.203,-2.322,-4.614
537.405,45.058,61.486,66.569,24.209,1.588,1.277,0.289,0.316,0.197,-1.520,-1.639,-3.878
537.415,43.471,57.095,64.644,2.707,1.773,1.339,0.799,0.824,0.702,-0.890,-1.013,-3.178
537.426,47.500,51.865,61.792,-26.608,0.782,1.326,1.143,1.221,1.100,-0.315,-0.436,-2.493
537.436,39.199,45.735,58.239,-55.624,-1.097,1.168,1.326,1.533,1.423,0.181,0.071,-1.858
537.446,15.760,39.029,54.080,-38.896,-2.371,0.883,1.455,1.757,1.667,0.605,0.514,-1.267
537.456,10.267,30.164,48.718,14.663,-2.299,0.567,1.473,1.769,1.701,0.925,0.856,-0.739
537.466,-13.781,20.991,42.563,42.639,-0.784,0.389,1.493,1.699,1.643,1.165,1.109,-0.274
537.476,-10.729,11.938,35.566,32.758,0.217,0.347,1.402,1.537,1.485,1.321,1.268,0.129
537.489,-21.593,1.786,25.964,17.471,0.773,0.371,1.208,1.312,1.259,1.403,1.349,0.514
537.499,-28.552,-5.574,18.535,35.817,1.886,0.464,0.930,0.991,0.932,1.375,1.316,0.735
537.509,-53.088,-14.355,11.140,19.912,2.541,0.644,0.563,0.619,0.548,1.286,1.215,0.886
537.519,-25.744,-19.169,3.890,-27.789,1.561,0.784,0.199,0.303,0.222,1.126,1.046,0.961
537.529,-33.923,-23.192,-2.452,-48.349,-0.371,0.743,-0.201,0.006,-0.070,0.920,0.843,0.969
537.539,-9.020,-24.902,-8.034,-24.047,-1.460,0.557,-0.569,-0.277,-0.340,0.668,0.604,0.916
537.549,-30.627,-26.879,-12.526,3.741,-1.639,0.347,-0.891,-0.584,-0.633,0.397,0.348,0.811
537.559,-44.055,-29.284,-16.490,30.724,-0.612,0.218,-1.232,-0.965,-1.005,0.104,0.064,0.662
537.570,-50.037,-32.094,-20.180,35.354,0.838,0.238,-1.632,-1.409,-1.450,-0.212,-0.253,0.472
537.580,-62.122,-35.221,-23.644,-1.104,0.963,0.322,-2.109,-1.876,-1.922,-0.545,-0.591,0.251
537.590,-44.909,-36.649,-26.872,-15.920,0.531,0.371,-2.582,-2.322,-2.371,-0.905,-0.954,-0.001
537.601,-43.445,-35.930,-29.096,-34.075,-0.573,0.332,-2.972,-2.643,-2.688,-1.261,-1.307,-0.282
537.611,-21.960,-33.479,-30.422,-36.230,-1.501,0.205,-3.294,-2.904,-2.941,-1.612,-1.648,-0.580
537.622,-3.038,-29.015,-30.479,-21.838,-2.409,-0.019,-3.516,-3.049,-3.070,-1.933,-1.954,-0.888
537.634,-15.978,-25.808,-29.419,-32.833,-2.959,-0.296,-3.741,-3.264,-3.265,-2.266,-2.267,-1.243
537.644,-12.316,-22.861,-28.019,-26.264,-3.894,-0.594,-3.916,-3.399,-3.380,-2.509,-2.490,-1.517
537.654,-2.916,-19.025,-26.127,-12.881,-4.432,-0.935,-4.024,-3.486,-3.443,-2.724,-2.681,-1.777
537.664,-4.625,-16.038,-23.858,23.372,-3.662,-1.214,-4.043,-3.553,-3.491,-2.898,-2.836,-2.012
537.674,-5.968,-12.743,-21.378,20.890,-2.596,-1.360,-4.040,-3.597,-3.525,-3.035,-2.963,-2.224
537.684,-16.832,-12.196,-19.070,12.533,-1.884,-1.414,-4.096,-3.678,-3.602,-3.144,-3.068,-2.414
537.694,-18.297,-12.427,-17.344,-18.027,-2.290,-1.463,-4.209,-3.782,-3.703,-3.251,-3.171,-2.581
537.705,-3.038,-11.714,-16.016,-21.698,-3.441,-1.614,-4.328,-3.854,-3.765,-3.364,-3.275,-2.735
537.715,-2.428,-11.408,-14.935,-27.043,-4.205,-1.824,-4.444,-3.945,-3.842,-3.480,-3.376,-2.879
537.725,-24.035,-13.077,-14.287,-13.372,-4.421,-2.055,-4.615,-4.117,-3.998,-3.604,-3.485,-3.015
537.736,-38.195,-16.916,-14.580,-0.114,-4.220,-2.260,-4.885,-4.402,-4.269,-3.758,-3.625,-3.151
537.746,-27.575,-18.484,-15.415,11.581,-3.659,-2.406,-5.090,-4.632,-4.489,-3.934,-3.791,-3.292
537.756,-36.364,-21.318,-16.612,18.256,-2.738,-2.469,-5.323,-4.914,-4.767,-4.127,-3.980,-3.444
537.766,-38.928,-23.812,-18.218,9.773,-2.126,-2.451,-5.615,-5.233,-5.087,-4.344,-4.199,-3.611
537.777,-36.608,-26.429,-20.077,6.534,-1.684,-2.389,-5.926,-5.564,-5.423,-4.582,-4.441,-3.793
537.787,-14.025,-26.806,-21.879,2.878,-1.394,-2.300,-6.188,-5.841,-5.707,-4.838,-4.703,-3.996
537.798,-9.020,-25.208,-22.903,-0.277,-1.211,-2.198,-6.345,-6.008,-5.881,-5.074,-4.947,-4.209
537.808,-20.495,-25.278,-23.522,-3.520,-1.721,-2.148,-6.599,-6.230,-6.107,-5.305,-5.181,-4.427
537.818,-28.307,-25.466,-24.007,-25.165,-2.228,-2.131,-6.878,-6.473,-6.351,-5.537,-5.415,-4.648
537.828,-17.199,-24.741,-24.324,-29.804,-2.864,-2.166,-7.132,-6.688,-6.563,-5.771,-5.646,-4.873
537.839,-13.658,-22.956,-24.190,-33.396,-3.650,-2.259,-7.332,-6.857,-6.726,-5.994,-5.863,-5.098
537.849,-14.879,-20.846,-23.484,-38.916,-4.659,-2.424,-7.475,-6.970,-6.827,-6.199,-6.057,-5.321
537.860,-18.297,-19.355,-22.468,-44.333,-5.826,-2.678,-7.622,-7.071,-6.911,-6.386,-6.225,-5.530
537.870,-7.433,-17.049,-21.299,-39.154,-7.052,-3.012,-7.803,-7.158,-6.974,-6.564,-6.380,-5.729
537.880,-17.931,-16.106,-19.997,26.467,-6.493,-3.346,-7.855,-7.264,-7.056,-6.723,-6.515,-5.915
537.891,-5.113,-15.725,-19.075,24.086,-5.579,-3.567,-7.916,-7.414,-7.190,-6.880,-6.656,-6.092
537.901,-17.809,-14.295,-17.943,15.668,-4.773,-3.689,-7.938,-7.499,-7.266,-7.014,-6.782,-6.260
537.911,-3.526,-13.174,-16.891,2.723,-4.341,-3.753,-7.985,-7.572,-7.335,-7.132,-6.895,-6.413
537.922,2.576,-10.815,-15.629,10.428,-3.493,-3.755,-7.942,-7.588,-7.352,-7.225,-6.989,-6.553
537.932,-3.526,-8.243,-13.895,40.395,-2.086,-3.669,-7.780,-7.525,-7.295,-7.278,-7.049,-6.676
537.942,-8.165,-6.895,-12.195,27.918,-0.731,-3.448,-7.675,-7.494,-7.282,-7.304,-7.091,-6.781
537.953,1.234,-5.344,-10.665,-6.145,-0.386,-3.169,-7.643,-7.463,-7.272,-7.313,-7.122,-6.866
537.963,13.685,-2.397,-8.907,-11.813,-0.830,-2.956,-7.552,-7.353,-7.178,-7.302,-7.127,-6.932
537.973,3.065,-0.754,-6.908,10.920,-0.721,-2.792,-7.410,-7.222,-7.059,-7.261,-7.098,-6.976
537.984,0.745,0.077,-5.196,29.136,0.600,-2.552,-7.266,-7.128,-6.984,-7.205,-7.061,-7.000
