R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,120,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,5,1,5,1,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
314.409,-23.791,-19.838,-18.231,29.463,4.930,3.487,-6.542,-6.957,-7.301,-6.340,-6.685,-6.102
314.420,-14.025,-18.209,-18.418,-1.901,4.738,3.616,-6.666,-7.069,-7.421,-6.485,-6.836,-6.248
314.430,10.267,-13.614,-17.695,-7.333,4.115,3.669,-6.671,-7.031,-7.385,-6.593,-6.948,-6.384
314.441,0.135,-10.572,-16.125,15.624,4.112,3.692,-6.626,-6.972,-7.326,-6.656,-7.011,-6.506
314.452,-12.438,-8.727,-14.267,18.516,4.670,3.763,-6.536,-6.906,-7.265,-6.686,-7.045,-6.609
314.462,-2.306,-6.310,-12.416,9.051,4.603,3.832,-6.463,-6.823,-7.185,-6.697,-7.059,-6.691
314.473,1.600,-4.040,-10.560,32.645,5.559,3.945,-6.372,-6.757,-7.126,-6.688,-7.057,-6.754
314.483,-5.480,-3.165,-8.834,24.919,6.140,4.130,-6.334,-6.727,-7.107,-6.657,-7.037,-6.796
314.494,5.750,-0.542,-7.035,-0.983,5.908,4.301,-6.239,-6.614,-7.005,-6.606,-6.997,-6.817
314.504,0.135,1.152,-5.117,16.240,5.768,4.413,-6.141,-6.498,-6.894,-6.533,-6.930,-6.817
314.515,6.849,3.767,-3.097,21.195,6.058,4.541,-5.967,-6.321,-6.725,-6.435,-6.839,-6.795
314.525,19.301,5.763,-1.040,5.143,5.987,4.680,-5.762,-6.101,-6.513,-6.307,-6.719,-6.750
314.536,13.441,6.765,0.923,16.530,5.945,4.778,-5.542,-5.874,-6.292,-6.162,-6.579,-6.684
314.546,20.765,7.569,2.441,37.383,6.601,4.906,-5.331,-5.696,-6.121,-6.015,-6.440,-6.599
314.557,11.244,7.714,3.731,15.172,7.022,5.108,-5.162,-5.530,-5.967,-5.857,-6.294,-6.499
314.567,-9.386,6.221,4.598,-25.564,6.156,5.267,-5.094,-5.415,-5.862,-5.703,-6.150,-6.386
314.578,1.356,4.261,4.646,-21.328,5.196,5.283,-5.088,-5.363,-5.810,-5.584,-6.031,-6.270
314.589,0.745,4.165,4.573,-24.198,3.811,5.183,-5.032,-5.261,-5.699,-5.481,-5.920,-6.155
314.599,-13.048,1.395,4.059,-15.283,2.514,4.980,-5.097,-5.275,-5.699,-5.403,-5.827,-6.044
314.610,9.535,0.940,3.116,-23.854,1.519,4.718,-5.159,-5.292,-5.696,-5.359,-5.764,-5.945
314.620,15.882,0.543,2.451,-46.339,0.258,4.370,-5.185,-5.234,-5.613,-5.316,-5.695,-5.856
314.631,22.230,0.638,1.854,-16.418,-0.624,3.945,-5.209,-5.187,-5.536,-5.286,-5.635,-5.776
314.641,12.098,0.348,1.476,10.002,-0.545,3.529,-5.162,-5.138,-5.457,-5.254,-5.573,-5.703
314.652,8.192,1.124,1.365,12.483,-0.061,3.207,-5.045,-5.043,-5.339,-5.213,-5.509,-5.635
314.663,-1.329,0.357,1.064,1.067,-0.008,2.939,-5.080,-5.077,-5.354,-5.182,-5.459,-5.573
314.673,-8.165,-0.626,0.753,-28.920,-1.088,2.634,-5.140,-5.089,-5.343,-5.158,-5.412,-5.515
314.684,-6.212,-2.136,0.171,-36.003,-2.167,2.243,-5.228,-5.129,-5.356,-5.154,-5.380,-5.464
314.694,4.530,-3.189,-0.697,10.740,-2.233,1.818,-5.286,-5.195,-5.391,-5.174,-5.371,-5.424
314.705,-3.526,-5.207,-1.658,49.672,-0.954,1.511,-5.267,-5.263,-5.438,-5.197,-5.372,-5.395
314.715,-8.043,-7.491,-2.930,41.285,0.689,1.395,-5.256,-5.356,-5.522,-5.233,-5.399,-5.380
314.726,-19.762,-9.484,-4.390,17.067,1.755,1.409,-5.335,-5.481,-5.648,-5.283,-5.449,-5.380
314.736,-22.082,-10.989,-5.897,20.870,2.950,1.506,-5.434,-5.607,-5.780,-5.345,-5.518,-5.395
314.747,-30.505,-13.626,-7.511,22.541,3.978,1.686,-5.550,-5.757,-5.941,-5.417,-5.601,-5.424
314.757,-20.128,-15.227,-9.355,-1.253,4.187,1.899,-5.721,-5.925,-6.123,-5.514,-5.712,-5.471
314.768,-22.570,-15.590,-10.807,-31.254,2.483,1.994,-5.942,-6.033,-6.237,-5.620,-5.824,-5.533
314.779,-31.481,-16.437,-12.043,-26.916,1.660,1.983,-6.182,-6.185,-6.388,-5.743,-5.946,-5.611
314.789,-20.495,-17.250,-13.337,3.784,1.515,1.939,-6.383,-6.373,-6.572,-5.880,-6.079,-5.700
314.800,-21.593,-16.834,-14.203,-14.212,1.272,1.911,-6.518,-6.492,-6.688,-6.011,-6.207,-5.798
314.810,-10.118,-16.714,-14.949,-47.119,-0.140,1.813,-6.735,-6.646,-6.835,-6.150,-6.339,-5.905
314.821,-18.419,-16.559,-15.361,-54.496,-2.564,1.515,-6.983,-6.793,-6.960,-6.298,-6.465,-6.019
314.831,-17.443,-16.829,-15.753,-34.074,-3.279,1.120,-7.205,-6.978,-7.117,-6.460,-6.599,-6.141
314.842,3.431,-16.001,-16.006,14.816,-3.169,0.698,-7.314,-7.098,-7.207,-6.615,-6.723,-6.260
314.852,-7.311,-13.261,-15.413,47.286,-1.185,0.478,-7.186,-7.076,-7.168,-6.722,-6.814,-6.375
314.862,5.384,-9.975,-14.353,4.637,-0.361,0.410,-7.117,-7.039,-7.127,-6.796,-6.884,-6.481
314.872,-22.082,-9.798,-13.270,-7.969,-0.310,0.366,-7.228,-7.146,-7.230,-6.859,-6.943,-6.576
314.884,-18.053,-9.335,-11.997,18.107,-0.201,0.249,-7.293,-7.202,-7.277,-6.918,-6.993,-6.665
314.896,2.454,-7.840,-11.108,33.438,0.538,0.200,-7.313,-7.264,-7.336,-6.975,-7.046,-6.745
314.907,-2.916,-5.966,-9.665,40.358,1.725,0.292,-7.264,-7.237,-7.314,-6.988,-7.065,-6.807
314.919,11.976,-2.316,-7.849,38.471,4.438,0.634,-7.087,-7.124,-7.224,-6.954,-7.054,-6.848
314.931,-3.404,-0.030,-5.558,28.651,6.545,1.243,-6.886,-6.989,-7.129,-6.859,-6.999,-6.859
314.943,-6.334,0.398,-3.352,-7.041,7.582,1.973,-6.689,-6.786,-6.974,-6.718,-6.906,-6.836
314.955,23.085,1.891,-1.901,-61.209,5.060,2.463,-6.656,-6.562,-6.783,-6.588,-6.808,-6.787
314.966,2.698,0.991,-0.936,-56.209,2.299,2.555,-6.799,-6.495,-6.721,-6.487,-6.713,-6.723
314.978,-3.648,0.739,-0.236,-36.554,1.222,2.441,-6.795,-6.391,-6.608,-6.401,-6.617,-6.649
314.990,17.591,0.430,-0.207,-8.606,0.597,2.236,-6.815,-6.341,-6.542,-6.338,-6.540,-6.574
315.001,10.023,1.572,0.034,8.632,0.460,2.025,-6.756,-6.265,-6.450,-6.275,-6.460,-6.501
315.013,2.210,2.155,0.745,15.672,0.676,1.859,-6.615,-6.157,-6.329,-6.189,-6.361,-6.422
315.025,-1.329,-0.093,0.875,15.766,1.720,1.802,-6.492,-6.121,-6.288,-6.104,-6.271,-6.339
315.037,-1.451,-0.889,0.592,18.738,2.915,1.875,-6.313,-6.019,-6.191,-6.024,-6.195,-6.258
315.049,6.605,2.491,0.957,16.586,4.095,2.067,-6.074,-5.816,-6.001,-5.923,-6.108,-6.178
315.060,-4.015,0.773,1.096,17.142,4.892,2.339,-6.034,-5.762,-5.965,-5.813,-6.016,-6.091
315.072,8.070,4.407,1.896,16.891,4.908,2.613,-5.787,-5.517,-5.739,-5.681,-5.903,-5.998
315.084,20.765,8.028,3.337,3.206,4.489,2.829,-5.584,-5.269,-5.505,-5.520,-5.757,-5.891
315.096,16.859,10.606,5.325,2.615,4.115,2.976,-5.346,-4.996,-5.242,-5.323,-5.569,-5.761
315.107,6.727,11.384,7.329,9.851,4.062,3.094,-5.094,-4.739,-4.992,-5.104,-5.357,-5.607
315.119,20.033,13.747,9.109,9.846,3.989,3.197,-4.832,-4.449,-4.709,-4.874,-5.133,-5.432
315.131,27.357,15.889,10.918,-7.416,2.895,3.211,-4.579,-4.156,-4.415,-4.629,-4.888,-5.238
315.143,22.352,17.290,12.854,-21.389,2.048,3.114,-4.337,-3.836,-4.086,-4.366,-4.616,-5.022
315.154,19.178,18.125,14.404,9.574,1.743,2.974,-4.060,-3.563,-3.802,-4.103,-4.342,-4.790
315.166,0.379,14.435,14.915,12.505,1.620,2.840,-3.913,-3.421,-3.648,-3.855,-4.082,-4.546
315.178,25.526,15.517,14.862,-19.557,0.715,2.662,-3.697,-3.185,-3.399,-3.636,-3.849,-4.307
315.189,17.103,15.654,15.202,-14.577,0.056,2.396,-3.481,-2.943,-3.135,-3.410,-3.603,-4.067
315.201,14.051,13.699,14.801,25.181,0.481,2.158,-3.309,-2.827,-3.002,-3.208,-3.383,-3.832
315.213,10.755,14.797,14.744,18.885,1.036,2.022,-3.079,-2.598,-2.762,-2.999,-3.163,-3.605
315.225,3.187,10.150,13.661,-7.833,0.702,1.924,-3.071,-2.569,-2.725,-2.817,-2.972,-3.383
315.237,25.404,11.092,12.550,-20.192,-0.102,1.732,-2.988,-2.412,-2.553,-2.667,-2.808,-3.181
315.248,11.488,10.694,11.907,5.166,-0.267,1.503,-2.901,-2.307,-2.431,-2.520,-2.644,-2.993
315.260,-1.817,6.588,10.535,0.585,-0.515,1.300,-2.952,-2.346,-2.454,-2.404,-2.512,-2.820
315.272,4.163,4.674,8.816,-23.673,-1.614,1.041,-2.989,-2.326,-2.415,-2.322,-2.412,-2.668
315.283,15.272,6.554,7.923,-22.533,-2.296,0.703,-2.875,-2.184,-2.249,-2.244,-2.309,-2.535
315.295,12.586,4.788,6.927,-15.626,-2.821,0.323,-2.900,-2.183,-2.221,-2.179,-2.218,-2.414
315.307,12.709,6.489,6.631,4.007,-2.121,0.027,-2.724,-2.057,-2.076,-2.104,-2.123,-2.307
315.319,7.826,2.770,5.620,19.659,-0.684,-0.098,-2.729,-2.117,-2.126,-2.042,-2.052,-2.208
315.330,-11.949,0.436,4.346,18.103,0.401,-0.074,-2.737,-2.147,-2.158,-1.997,-2.007,-2.125
315.342,-5.602,1.089,3.309,15.177,1.077,0.040,-2.678,-2.101,-2.119,-1.955,-1.973,-2.056
315.354,6.971,1.349,2.549,7.929,1.229,0.183,-2.640,-2.055,-2.081,-1.910,-1.937,-1.997
315.365,5.018,0.919,2.090,1.947,0.980,0.292,-2.597,-1.994,-2.027,-1.861,-1.894,-1.943
315.377,5.262,1.202,1.700,-2.865,0.578,0.346,-2.585,-1.963,-1.999,-1.823,-1.859,-1.894
315.389,6.117,0.634,1.340,-4.083,0.243,0.352,-2.585,-1.952,-1.988,-1.789,-1.825,-1.850
315.401,3.431,-1.026,0.704,-5.412,-0.084,0.318,-2.608,-1.966,-2.000,-1.768,-1.802,-1.811
315.412,0.135,-0.366,0.378,-2.265,-0.213,0.262,-2.557,-1.919,-1.949,-1.751,-1.780,-1.779
315.424,-9.264,-0.081,0.294,1.223,-0.196,0.207,-2.518,-1.891,-1.917,-1.729,-1.755,-1.750
315.436,1.966,0.800,0.416,9.226,0.038,0.170,-2.420,-1.813,-1.837,-1.698,-1.722,-1.722
315.447,-0.352,-0.535,0.072,22.666,0.528,0.181,-2.420,-1.864,-1.887,-1.681,-1.705,-1.695
315.459,-22.326,-5.093,-1.158,38.395,1.272,0.267,-2.496,-2.028,-2.056,-1.691,-1.720,-1.676
315.471,-40.026,-10.480,-3.248,39.385,2.341,0.451,-2.610,-2.222,-2.262,-1.738,-1.778,-1.676
315.483,-37.951,-14.622,-6.110,32.321,3.476,0.756,-2.747,-2.415,-2.473,-1.830,-1.888,-1.704
315.495,-8.165,-14.296,-8.857,27.206,3.485,1.068,-2.878,-2.547,-2.625,-1.955,-2.032,-1.764
315.506,-6.212,-12.990,-10.486,23.401,4.021,1.385,-2.981,-2.654,-2.751,-2.067,-2.163,-1.845
315.518,-20.861,-11.836,-10.917,12.249,4.121,1.717,-3.050,-2.715,-2.831,-2.149,-2.265,-1.933
315.530,-15.368,-10.398,-10.621,0.158,3.618,1.989,-3.047,-2.680,-2.812,-2.205,-2.337,-2.017
315.541,5.872,-8.780,-10.375,-10.410,2.835,2.144,-3.090,-2.687,-2.827,-2.265,-2.406,-2.096
315.553,4.041,-10.025,-10.461,-15.273,1.793,2.152,-3.251,-2.808,-2.948,-2.339,-2.480,-2.173
315.565,-16.344,-8.192,-9.971,-14.016,0.251,1.981,-3.357,-2.849,-2.978,-2.414,-2.543,-2.250
315.575,13.563,-5.056,-9.050,-15.885,-0.615,1.764,-3.317,-2.780,-2.896,-2.459,-2.574,-2.314
315.585,5.506,-2.161,-7.569,6.082,-0.849,1.500,-3.244,-2.708,-2.807,-2.477,-2.576,-2.365
315.596,12.709,-0.740,-6.100,0.473,-0.696,1.301,-3.200,-2.674,-2.760,-2.475,-2.561,-2.400
315.608,-4.747,0.207,-4.300,-3.307,-1.098,1.023,-3.230,-2.679,-2.747,-2.463,-2.531,-2.425
315.618,3.065,0.718,-3.037,-30.039,-1.912,0.779,-3.207,-2.616,-2.669,-2.439,-2.492,-2.431
315.628,-11.217,0.966,-1.883,-5.270,-2.302,0.478,-3.181,-2.555,-2.589,-2.413,-2.447,-2.427
315.638,-16.466,-0.328,-1.250,27.035,-1.375,0.272,-3.107,-2.559,-2.579,-2.392,-2.413,-2.416
315.648,-18.175,-2.982,-1.413,-8.685,-1.327,0.147,-3.184,-2.642,-2.655,-2.391,-2.404,-2.403
315.658,11.366,-2.264,-1.725,-9.736,-1.612,-0.003,-3.158,-2.609,-2.613,-2.401,-2.405,-2.395
315.668,21.620,-2.029,-2.020,6.570,-1.512,-0.157,-3.160,-2.619,-2.613,-2.415,-2.409,-2.391
315.678,-16.222,-2.781,-1.967,1.540,-1.185,-0.266,-3.132,-2.610,-2.597,-2.415,-2.402,-2.388
315.689,-9.264,-3.592,-2.202,-22.872,-1.941,-0.389,-3.155,-2.620,-2.599,-2.427,-2.407,-2.387
315.701,2.088,-3.602,-2.826,-10.738,-3.042,-0.679,-3.255,-2.677,-2.639,-2.468,-2.430,-2.392
315.712,-27.087,-5.743,-3.193,13.894,-3.084,-1.025,-3.310,-2.750,-2.691,-2.508,-2.449,-2.403
315.724,-17.565,-7.341,-4.329,11.220,-2.422,-1.245,-3.411,-2.888,-2.816,-2.579,-2.507,-2.427
315.736,1.722,-7.693,-5.485,-1.307,-2.223,-1.372,-3.520,-3.011,-2.931,-2.660,-2.581,-2.465
315.748,8.924,-5.885,-5.993,11.086,-1.750,-1.445,-3.514,-3.039,-2.955,-2.730,-2.646,-2.515
315.759,1.966,-4.385,-5.720,-8.159,-1.585,-1.440,-3.468,-3.015,-2.932,-2.768,-2.684,-2.563
315.771,-1.329,-2.232,-4.786,-17.944,-2.260,-1.498,-3.435,-2.968,-2.882,-2.786,-2.699,-2.604
315.783,3.187,-1.036,-3.793,-1.140,-2.674,-1.651,-3.418,-2.937,-2.842,-2.794,-2.699,-2.635
315.794,-8.043,1.097,-2.338,6.304,-2.413,-1.760,-3.307,-2.855,-2.753,-2.776,-2.674,-2.652
315.806,20.643,3.528,-1.048,8.275,-2.216,-1.835,-3.237,-2.804,-2.697,-2.748,-2.642,-2.654
315.818,15.028,5.131,0.702,8.768,-1.715,-1.844,-3.098,-2.699,-2.592,-2.681,-2.574,-2.638
315.830,28.944,9.559,2.853,-12.761,-1.774,-1.802,-2.861,-2.466,-2.362,-2.578,-2.474,-2.599
315.841,0.135,10.314,5.396,-7.240,-2.312,-1.849,-2.667,-2.251,-2.145,-2.435,-2.328,-2.531
315.853,2.210,9.381,6.596,3.168,-2.296,-1.917,-2.590,-2.181,-2.071,-2.316,-2.206,-2.444
315.865,5.384,7.596,7.053,-14.684,-2.390,-1.952,-2.565,-2.141,-2.029,-2.210,-2.098,-2.349
315.876,10.267,8.260,7.342,6.049,-2.396,-2.028,-2.455,-2.031,-1.914,-2.110,-1.993,-2.250
315.888,6.727,7.202,7.483,16.043,-1.753,-2.030,-2.327,-1.945,-1.829,-2.006,-1.890,-2.151
315.900,9.779,7.023,7.280,-17.071,-1.827,-1.961,-2.233,-1.860,-1.748,-1.911,-1.799,-2.052
315.912,-9.630,5.634,7.055,-11.896,-2.606,-2.014,-2.195,-1.789,-1.674,-1.824,-1.709,-1.957
315.923,-11.461,3.472,6.276,8.737,-2.681,-2.118,-2.196,-1.798,-1.677,-1.766,-1.646,-1.869
315.935,17.103,2.808,5.021,-9.366,-2.666,-2.167,-2.218,-1.818,-1.694,-1.735,-1.612,-1.795
315.947,16.249,4.174,4.575,-2.351,-2.716,-2.237,-2.137,-1.734,-1.606,-1.692,-1.564,-1.732
315.958,11.610,4.781,4.395,5.675,-2.694,-2.300,-2.086,-1.685,-1.554,-1.645,-1.513,-1.674
315.970,0.867,3.570,4.285,-14.582,-2.774,-2.329,-2.043,-1.645,-1.513,-1.591,-1.458,-1.617
315.982,-11.949,2.029,3.742,-10.584,-2.903,-2.393,-2.066,-1.667,-1.531,-1.560,-1.423,-1.565
315.994,8.680,1.896,2.953,4.622,-2.921,-2.474,-2.095,-1.707,-1.566,-1.550,-1.409,-1.524
316.005,18.202,2.568,2.619,6.330,-2.787,-2.517,-2.054,-1.682,-1.539,-1.529,-1.385,-1.488
316.016,9.901,4.091,2.898,7.625,-2.598,-2.534,-1.928,-1.577,-1.433,-1.490,-1.345,-1.457
316.026,2.698,4.288,3.234,7.890,-2.331,-2.523,-1.854,-1.528,-1.385,-1.444,-1.301,-1.423
316.036,-9.386,2.352,3.236,5.430,-2.129,-2.492,-1.852,-1.544,-1.403,-1.403,-1.262,-1.385
316.047,-15.734,0.924,2.899,-4.113,-2.191,-2.459,-1.867,-1.557,-1.418,-1.377,-1.238,-1.350
316.057,-22.204,-1.003,2.127,-14.358,-2.501,-2.449,-1.974,-1.649,-1.511,-1.377,-1.239,-1.322
316.068,-11.827,-1.441,1.271,-25.009,-3.187,-2.488,-2.058,-1.708,-1.568,-1.393,-1.253,-1.302
316.078,-5.480,-2.232,0.411,-35.040,-4.354,-2.612,-2.176,-1.784,-1.636,-1.423,-1.275,-1.293
316.089,2.576,-1.453,-0.145,-34.811,-5.736,-2.844,-2.237,-1.796,-1.633,-1.457,-1.295,-1.291
316.100,9.290,-0.518,-0.369,-31.039,-6.370,-3.133,-2.257,-1.794,-1.612,-1.488,-1.307,-1.295
316.110,7.703,0.127,-0.313,-23.935,-6.839,-3.457,-2.276,-1.785,-1.582,-1.513,-1.311,-1.302
316.121,9.535,0.076,-0.290,-5.772,-6.931,-3.761,-2.307,-1.810,-1.588,-1.540,-1.317,-1.310
316.131,-5.602,0.001,-0.209,-16.670,-7.180,-4.038,-2.344,-1.853,-1.612,-1.566,-1.324,-1.319
316.142,5.140,0.672,-0.041,-30.840,-7.664,-4.340,-2.356,-1.844,-1.583,-1.589,-1.328,-1.329
316.152,15.028,1.355,0.232,20.342,-7.456,-4.647,-2.293,-1.811,-1.528,-1.607,-1.325,-1.338
316.163,-17.443,1.367,0.755,28.109,-7.032,-4.865,-2.183,-1.779,-1.483,-1.608,-1.311,-1.344
316.173,-20.006,-0.821,0.623,42.187,-4.213,-4.890,-2.133,-1.868,-1.570,-1.618,-1.320,-1.349
316.184,-19.152,-2.630,-0.052,33.194,-2.574,-4.727,-2.191,-1.989,-1.703,-1.641,-1.356,-1.358
316.195,-7.677,-2.269,-0.640,-0.490,-2.127,-4.496,-2.199,-2.019,-1.750,-1.663,-1.395,-1.374
316.205,-9.508,-0.782,-0.653,-14.214,-2.422,-4.299,-2.152,-1.960,-1.706,-1.667,-1.413,-1.390
316.216,-7.555,-1.119,-0.769,-33.792,-3.128,-4.165,-2.249,-2.007,-1.763,-1.679,-1.435,-1.407
316.226,4.774,0.426,-0.629,-27.550,-3.754,-4.111,-2.253,-1.975,-1.735,-1.687,-1.448,-1.423
316.237,-7.677,0.790,-0.122,-49.009,-5.547,-4.176,-2.261,-1.919,-1.676,-1.682,-1.439,-1.434
316.247,6.483,1.095,0.125,-45.008,-6.388,-4.337,-2.314,-1.915,-1.661,-1.692,-1.438,-1.442
316.258,7.093,1.912,0.441,20.442,-6.384,-4.554,-2.305,-1.914,-1.645,-1.705,-1.436,-1.450
316.268,3.187,3.781,1.174,44.824,-4.943,-4.650,-2.114,-1.836,-1.560,-1.689,-1.414,-1.452
316.279,-12.926,1.358,1.399,20.411,-3.561,-4.583,-2.148,-1.924,-1.655,-1.673,-1.403,-1.449
316.289,10.877,0.581,1.121,-7.133,-3.327,-4.455,-2.161,-1.956,-1.696,-1.669,-1.409,-1.446
316.300,13.929,3.574,1.570,-19.463,-3.744,-4.377,-2.019,-1.798,-1.544,-1.644,-1.390,-1.442
316.311,9.413,4.580,2.208,-16.792,-4.242,-4.347,-1.973,-1.734,-1.483,-1.609,-1.358,-1.431
316.321,25.282,5.775,2.846,-23.448,-5.062,-4.368,-1.917,-1.664,-1.412,-1.570,-1.319,-1.415
316.332,8.314,6.980,3.920,-38.265,-6.515,-4.501,-1.810,-1.521,-1.261,-1.513,-1.253,-1.388
316.342,18.446,7.486,4.752,-26.228,-7.663,-4.746,-1.787,-1.433,-1.156,-1.464,-1.188,-1.354
316.353,18.324,7.561,5.372,31.454,-6.743,-4.955,-1.640,-1.376,-1.086,-1.415,-1.125,-1.314
316.363,13.685,8.775,6.070,34.630,-4.933,-5.016,-1.455,-1.285,-0.992,-1.350,-1.056,-1.267
316.374,-7.189,6.015,6.283,21.718,-3.561,-4.910,-1.453,-1.323,-1.037,-1.283,-0.998,-1.217
316.385,6.727,5.529,6.069,6.567,-2.938,-4.747,-1.392,-1.301,-1.028,-1.230,-0.957,-1.167
316.395,8.314,4.710,5.670,3.070,-2.640,-4.564,-1.377,-1.311,-1.051,-1.186,-0.926,-1.120
316.405,-20.495,2.047,5.053,-29.812,-3.124,-4.391,-1.467,-1.383,-1.136,-1.154,-0.906,-1.078
316.416,-4.625,0.735,4.073,-53.124,-4.658,-4.347,-1.580,-1.431,-1.188,-1.151,-0.908,-1.044
316.427,14.295,2.768,3.664,-37.639,-6.001,-4.480,-1.531,-1.312,-1.060,-1.147,-0.895,-1.017
316.437,-2.794,2.024,3.329,15.805,-5.914,-4.646,-1.557,-1.340,-1.077,-1.149,-0.886,-0.996
316.447,3.675,2.492,3.035,21.469,-5.029,-4.718,-1.514,-1.341,-1.074,-1.149,-0.882,-0.979
316.458,4.774,2.641,2.947,9.148,-4.294,-4.704,-1.447,-1.308,-1.043,-1.135,-0.870,-0.964
316.468,19.056,4.246,3.135,29.908,-3.442,-4.633,-1.274,-1.198,-0.938,-1.106,-0.847,-0.948
316.479,-1.695,3.254,3.247,33.880,-2.163,-4.460,-1.184,-1.200,-0.953,-1.071,-0.824,-0.930
316.490,4.530,3.164,3.170,6.942,-2.034,-4.247,-1.174,-1.190,-0.958,-1.040,-0.809,-0.910
316.500,16.859,3.793,3.174,-11.605,-2.589,-4.092,-1.158,-1.141,-0.921,-1.010,-0.790,-0.891
316.510,1.600,4.793,3.593,15.398,-2.234,-3.958,-1.037,-1.044,-0.834,-0.963,-0.753,-0.868
316.521,-8.531,4.721,3.913,10.462,-1.354,-3.757,-0.973,-1.022,-0.827,-0.913,-0.717,-0.841
316.531,2.454,4.846,4.128,-25.880,-1.923,-3.574,-0.958,-0.978,-0.795,-0.863,-0.680,-0.809
316.542,15.882,6.686,4.577,-25.799,-2.951,-3.490,-0.892,-0.863,-0.687,-0.807,-0.630,-0.773
316.553,-3.770,7.556,5.421,-32.944,-3.918,-3.500,-0.838,-0.741,-0.565,-0.735,-0.559,-0.731
316.563,23.085,9.059,6.091,-44.794,-5.184,-3.602,-0.795,-0.640,-0.457,-0.671,-0.488,-0.682
316.574,14.295,9.676,7.043,3.411,-5.522,-3.808,-0.652,-0.493,-0.297,-0.592,-0.395,-0.624
316.584,14.173,10.259,7.844,49.577,-3.812,-3.902,-0.429,-0.364,-0.162,-0.505,-0.302,-0.559
316.595,18.568,12.785,8.868,28.644,-2.176,-3.772,-0.191,-0.173,0.019,-0.390,-0.197,-0.486
316.605,24.672,15.384,10.256,13.158,-0.951,-3.558,0.098,0.058,0.236,-0.239,-0.062,-0.397
316.616,16.371,16.641,11.728,-0.247,-1.545,-3.371,0.249,0.244,0.409,-0.076,0.088,-0.294
316.626,19.911,16.937,12.946,-16.211,-2.866,-3.285,0.368,0.403,0.561,0.087,0.245,-0.177
316.637,18.324,16.877,13.835,-42.658,-4.330,-3.336,0.406,0.523,0.683,0.239,0.400,-0.050
316.647,13.563,17.858,14.858,-8.556,-4.292,-3.431,0.603,0.731,0.897,0.402,0.568,0.085
316.658,19.911,19.025,15.748,7.277,-3.832,-3.472,0.819,0.907,1.076,0.568,0.737,0.228
316.668,16.615,20.466,16.909,-15.665,-4.232,-3.511,1.062,1.157,1.329,0.759,0.930,0.384
316.679,27.479,21.225,17.900,-5.441,-4.572,-3.614,1.275,1.373,1.551,0.948,1.126,0.548
316.690,12.586,20.736,18.793,15.369,-4.102,-3.682,1.517,1.588,1.770,1.147,1.329,0.721
316.700,30.653,21.193,19.282,-3.484,-3.892,-3.692,1.710,1.788,1.971,1.337,1.520,0.897
316.711,29.921,22.348,20.016,-8.176,-3.987,-3.715,1.987,2.064,2.248,1.543,1.726,1.080
316.721,29.555,23.233,20.727,-3.745,-4.068,-3.741,2.228,2.303,2.488,1.752,1.936,1.269
316.732,34.316,24.147,21.396,-16.694,-4.815,-3.800,2.438,2.526,2.714,1.965,2.153,1.467
316.742,48.354,27.272,22.567,-32.644,-5.519,-3.930,2.749,2.879,3.075,2.197,2.393,1.671
316.753,12.709,28.027,24.163,37.415,-5.184,-4.104,3.123,3.215,3.423,2.456,2.664,1.887
316.764,13.685,26.876,24.949,44.357,-3.565,-4.110,3.422,3.399,3.606,2.704,2.912,2.113
316.774,7.703,25.715,25.268,-7.487,-3.114,-3.984,3.610,3.568,3.765,2.948,3.146,2.343
316.785,18.080,23.766,25.072,-18.656,-3.517,-3.926,3.766,3.731,3.924,3.172,3.365,2.572
316.795,24.550,22.787,24.507,-45.604,-5.089,-3.983,3.806,3.879,4.076,3.370,3.567,2.799
316.806,32.729,23.228,23.993,-33.251,-6.156,-4.141,3.899,4.035,4.242,3.549,3.755,3.013
316.817,23.329,23.847,23.953,-10.505,-6.571,-4.368,4.110,4.249,4.471,3.736,3.958,3.222
316.827,20.277,22.430,23.706,26.001,-5.570,-4.541,4.314,4.394,4.627,3.919,4.152,3.427
316.838,17.469,22.129,23.392,35.982,-3.596,-4.517,4.573,4.578,4.808,4.107,4.338,3.629
316.848,19.056,21.023,22.880,-11.414,-4.110,-4.441,4.668,4.716,4.941,4.286,4.510,3.823
316.859,44.326,21.176,22.186,-49.935,-5.453,-4.461,4.777,4.850,5.075,4.444,4.669,4.012
316.869,19.301,22.198,22.265,-10.251,-6.199,-4.639,4.992,5.091,5.328,4.614,4.851,4.194
316.880,15.150,21.128,22.140,25.586,-5.224,-4.751,5.198,5.236,5.480,4.780,5.024,4.374
316.891,17.591,20.233,21.754,21.317,-3.950,-4.707,5.382,5.373,5.613,4.943,5.183,4.551
316.901,22.841,19.671,21.278,8.902,-3.606,-4.619,5.557,5.521,5.754,5.100,5.333,4.720
